    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    4.393	 DELIVER	     1 	   1.17 	   4.37 	      0 	      0 	      0 
    9.211	 DELIVER	     2 	   1.89 	   5.62 	      0 	      0 	      0 
   11.719	 DELIVER	     3 	   1.11 	   6.05 	      0 	      0 	      0 
   13.548	 DELIVER	     4 	   2.64 	   7.39 	      0 	      0 	      0 
   24.426	 DELIVER	     5 	   2.95 	   7.04 	      0 	      0 	      0 
   25.332	 DELIVER	     6 	   1.59 	   8.92 	      0 	      0 	      0 
   30.398	 DELIVER	     7 	   1.69 	   5.95 	      0 	      0 	      0 
   34.869	 DELIVER	     8 	   2.28 	   5.86 	      0 	      0 	      0 
   37.277	 DELIVER	     9 	    2.9 	   8.45 	      0 	      0 	      0 
   39.235	 DELIVER	    10 	    1.4 	   5.95 	      0 	      0 	      0 
   41.054	 DELIVER	    11 	   2.12 	   6.43 	      0 	      0 	      0 
   43.844	 DELIVER	    12 	   1.11 	   6.85 	      0 	      0 	      0 
   45.670	 DELIVER	    13 	   1.19 	   5.49 	      0 	      0 	      0 
   47.130	 DELIVER	    14 	   2.07 	   7.86 	      0 	      0 	      0 
   48.814	 DELIVER	    15 	   2.68 	   6.52 	      0 	      0 	      0 
   50.220	 DELIVER	    16 	   2.45 	    7.8 	      0 	      0 	      0 
   51.183	 DELIVER	    17 	   1.58 	   8.92 	      0 	      0 	      0 
   57.653	 DELIVER	    18 	   1.76 	   8.71 	      0 	      0 	      0 
   61.704	 DELIVER	    19 	  0.413 	   5.36 	      0 	      0 	      0 
   62.028	 DELIVER	    20 	   1.79 	   5.71 	      0 	      0 	      0 
   62.953	 DELIVER	    21 	  0.883 	   5.74 	      0 	      0 	      0 
   63.930	 DELIVER	    22 	   1.28 	   6.17 	      0 	      0 	      0 
   65.958	 DELIVER	    23 	   2.79 	   7.91 	      0 	  0.787 	 0.0458 
   66.817	 DELIVER	    24 	   2.16 	    7.2 	  0.914 	  0.787 	      0 
   68.167	 DELIVER	    25 	  0.707 	   6.57 	   1.62 	  0.787 	      0 
   68.696	 DELIVER	    26 	   1.26 	   6.08 	   1.62 	  0.787 	   1.04 
   69.000	 DELIVER	    27 	   1.78 	   7.07 	   1.62 	  0.787 	  0.375 
   69.201	 DELIVER	    28 	   1.75 	   7.29 	   2.74 	  0.787 	      0 
   71.517	 DELIVER	    29 	   2.09 	   9.82 	   2.74 	  0.787 	      0 
   71.529	 DELIVER	    30 	   2.71 	   8.35 	   2.74 	  0.787 	  0.907 
   71.892	 DELIVER	    31 	    2.2 	   9.01 	   2.74 	  0.787 	  0.903 
   72.080	 DELIVER	    32 	   1.35 	   8.67 	   2.74 	  0.787 	   2.02 
   72.762	 DELIVER	    33 	  0.508 	   9.47 	   4.09 	  0.787 	   1.62 
   73.033	 DELIVER	    34 	   1.35 	   64.4 	   4.09 	  0.787 	   2.02 
   73.210	 DELIVER	    35 	   2.37 	   8.78 	   4.09 	  0.787 	   2.37 
   73.453	 DELIVER	    36 	   1.91 	   8.56 	   4.09 	  0.787 	   3.03 
   73.761	 DELIVER	    37 	   2.37 	     65 	   4.09 	  0.787 	   2.37 
   75.790	 DELIVER	    38 	   1.93 	   10.7 	   4.09 	   11.4 	   3.72 
   76.933	 DELIVER	    39 	   2.76 	   11.5 	   4.09 	   11.6 	   3.78 
   76.959	 DELIVER	    40 	  0.498 	   11.4 	   4.09 	   11.6 	   5.11 
   78.298	 DELIVER	    41 	   1.03 	     12 	   4.09 	   11.6 	   4.89 
   79.229	 DELIVER	    42 	   2.98 	   12.5 	   4.09 	     13 	   5.22 
   79.233	 DELIVER	    43 	  0.673 	     12 	   4.09 	     13 	      5 
   79.245	 DELIVER	    44 	   0.88 	   10.6 	   4.09 	     13 	   4.21 
   79.548	 DELIVER	    45 	   0.88 	     69 	   4.09 	     13 	   4.21 
   80.422	 DELIVER	    46 	  0.425 	   9.96 	   4.09 	     13 	   3.31 
   80.590	 DELIVER	    47 	   2.09 	   12.5 	   4.09 	     13 	   4.16 
   80.874	 DELIVER	    48 	  0.578 	   10.2 	   4.09 	     13 	   3.47 
   81.106	 DELIVER	    49 	   1.02 	   9.33 	   4.09 	     13 	   3.13 
   81.698	 DELIVER	    50 	   2.91 	   10.8 	   4.09 	     13 	   3.44 
   82.579	 DELIVER	    51 	    2.5 	   10.2 	   4.09 	     13 	   3.55 
   82.843	 DELIVER	    52 	    2.2 	   8.89 	   4.09 	     13 	   3.27 
   83.191	 DELIVER	    53 	   2.91 	   72.4 	   4.09 	     13 	   3.44 
   84.834	 DELIVER	    54 	  0.792 	   9.11 	   4.09 	     13 	    2.7 
   86.132	 DELIVER	    55 	   2.96 	   13.2 	   4.09 	     13 	   3.17 
   86.244	 DELIVER	    56 	    2.1 	   8.65 	   4.09 	     13 	   1.63 
   86.318	 DELIVER	    57 	   1.55 	   8.55 	   4.09 	     13 	   1.64 
   86.367	 DELIVER	    58 	    2.1 	   77.7 	   4.09 	     13 	   1.63 
   86.989	 DELIVER	    59 	  0.387 	   9.15 	   4.09 	     13 	   3.13 
   87.180	 DELIVER	    60 	   0.57 	   8.69 	   4.09 	     13 	   2.82 
   89.637	 DELIVER	    61 	   1.96 	   8.02 	   4.09 	     13 	      0 
   91.824	 DELIVER	    62 	   2.68 	    6.9 	   4.09 	     13 	      0 
   92.142	 DELIVER	    63 	   2.94 	   6.68 	   4.09 	     13 	      0 
   94.335	 DELIVER	    64 	   0.49 	   4.39 	   4.09 	     13 	      0 
   95.848	 DELIVER	    65 	   1.42 	   5.94 	   4.09 	     13 	      0 
   98.938	 DELIVER	    66 	   1.14 	   5.69 	   4.09 	     13 	      0 
  104.682	 DELIVER	    67 	   1.13 	   5.23 	   4.09 	     13 	      0 
  107.477	 DELIVER	    68 	   1.84 	   7.66 	   4.09 	     13 	      0 
  109.648	 DELIVER	    69 	  0.382 	   6.44 	   4.09 	     13 	      0 
  111.361	 DELIVER	    70 	   2.29 	   6.49 	   4.09 	     13 	      0 
  112.069	 DELIVER	    71 	   1.75 	   8.65 	   4.09 	     13 	      0 
  114.604	 DELIVER	    72 	  0.851 	   6.71 	   4.09 	     13 	      0 
  116.073	 DELIVER	    73 	   1.38 	   8.35 	   4.09 	     13 	      0 
  117.484	 DELIVER	    74 	   1.53 	   6.27 	   4.09 	     13 	      0 
  117.513	 DELIVER	    75 	   1.23 	    6.9 	   4.09 	     13 	      0 
  118.432	 DELIVER	    76 	   2.83 	   6.88 	   4.09 	     13 	  0.286 
  120.044	 DELIVER	    77 	    2.9 	   9.11 	   4.09 	     13 	      0 
  121.284	 DELIVER	    78 	   2.62 	   9.27 	   4.09 	   13.1 	  0.732 
  123.071	 DELIVER	    79 	   1.91 	   10.5 	   4.09 	   13.1 	    1.3 
  123.198	 DELIVER	    80 	  0.474 	   7.72 	   4.09 	   13.1 	   1.19 
  124.130	 DELIVER	    81 	    2.6 	   10.3 	   4.09 	   13.1 	   1.57 
  125.209	 DELIVER	    82 	  0.474 	    117 	   4.09 	   13.1 	   1.19 
  125.561	 DELIVER	    83 	   2.61 	   9.31 	   4.09 	   13.1 	   0.55 
  125.754	 DELIVER	    84 	   1.05 	   11.3 	   4.09 	   13.1 	   1.26 
  125.954	 DELIVER	    85 	   2.96 	   8.91 	   4.09 	   13.1 	 0.0993 
  126.042	 DELIVER	    86 	   2.51 	    8.1 	   4.09 	   13.1 	 0.0199 
  126.107	 DELIVER	    87 	   1.94 	   8.06 	   4.09 	   13.1 	   1.37 
  126.757	 DELIVER	    88 	  0.887 	   7.93 	   4.09 	   13.1 	   1.27 
  126.780	 DELIVER	    89 	  0.417 	   6.58 	   4.09 	   13.1 	  0.783 
  128.206	 DELIVER	    90 	   1.32 	   7.92 	   4.09 	   13.1 	  0.787 
  129.246	 DELIVER	    91 	  0.606 	   10.2 	   4.09 	   13.1 	   1.39 
  129.801	 DELIVER	    92 	  0.742 	    8.8 	   4.09 	   13.1 	  0.404 
  130.527	 DELIVER	    93 	   1.94 	   10.1 	   4.09 	   13.1 	  0.969 
  130.528	 DELIVER	    94 	  0.367 	   8.19 	   4.09 	   13.1 	  0.061 
  130.784	 DELIVER	    95 	  0.489 	   4.12 	   4.09 	   13.1 	      0 
  130.796	 DELIVER	    96 	   1.75 	   9.62 	   4.09 	   13.1 	  0.968 
  131.850	 DELIVER	    97 	  0.674 	   4.54 	   4.09 	   13.1 	      0 
  132.708	 DELIVER	    98 	   1.47 	   7.45 	   4.09 	   13.1 	      0 
  133.000	 DELIVER	    99 	   1.64 	   7.52 	   4.09 	   13.1 	      0 
  133.741	 DELIVER	   100 	  0.992 	   5.47 	   4.09 	   13.1 	   1.26 
  134.205	 DELIVER	   101 	   2.41 	   7.21 	   4.09 	   13.1 	  0.135 
  135.529	 DELIVER	   102 	   1.88 	   8.02 	   4.09 	   13.1 	  0.477 
  135.655	 DELIVER	   103 	   2.15 	   8.83 	   4.09 	   13.1 	      0 
  136.719	 DELIVER	   104 	   2.02 	   6.16 	   4.09 	   13.1 	      0 
  137.857	 DELIVER	   105 	   2.75 	    8.3 	   4.09 	   13.1 	  0.313 
  138.836	 DELIVER	   106 	   1.91 	   10.9 	   4.09 	   13.1 	   1.03 
  139.032	 DELIVER	   107 	   2.11 	    7.5 	   4.09 	   13.1 	      0 
  141.460	 DELIVER	   108 	   1.18 	   6.64 	   4.09 	   13.1 	      0 
  141.528	 DELIVER	   109 	   2.86 	   6.05 	   4.09 	   13.1 	      0 
  142.615	 DELIVER	   110 	  0.556 	   11.7 	   4.09 	   13.1 	      0 
  144.095	 DELIVER	   111 	  0.409 	   7.08 	   4.09 	   13.1 	      0 
