    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    7.697	 DELIVER	     1 	  0.559 	   7.67 	      0 	      0 	      0 
    7.712	 DELIVER	     2 	   1.75 	   6.58 	      0 	      0 	      0 
    9.592	 DELIVER	     3 	  0.413 	   6.67 	      0 	      0 	      0 
   11.969	 DELIVER	     4 	   1.51 	   6.17 	      0 	      0 	      0 
   12.843	 DELIVER	     5 	   2.08 	   9.83 	      0 	      0 	      0 
   15.431	 DELIVER	     6 	    1.3 	   5.59 	      0 	      0 	      0 
   15.551	 DELIVER	     7 	  0.835 	   6.19 	      0 	      0 	      0 
   18.282	 DELIVER	     8 	   2.95 	   8.08 	      0 	      0 	      0 
   19.448	 DELIVER	     9 	   2.18 	   5.37 	      0 	      0 	      0 
   20.991	 DELIVER	    10 	   2.79 	    7.3 	      0 	      0 	      0 
   21.073	 DELIVER	    11 	    1.7 	   6.94 	      0 	      0 	      0 
   22.644	 DELIVER	    12 	   1.94 	    7.8 	      0 	      0 	  0.992 
   24.658	 DELIVER	    13 	   0.86 	    6.1 	      0 	      0 	      0 
   25.321	 DELIVER	    14 	   2.41 	   8.13 	      0 	      0 	      0 
   27.214	 DELIVER	    15 	  0.612 	   6.41 	      0 	      0 	      0 
   29.925	 DELIVER	    16 	   2.97 	   8.43 	      0 	      0 	      0 
   31.033	 DELIVER	    17 	   1.16 	   8.39 	      0 	      0 	      0 
   32.223	 DELIVER	    18 	   1.09 	   6.07 	      0 	      0 	      0 
   36.506	 DELIVER	    19 	   1.74 	    7.6 	      0 	      0 	      0 
   37.002	 DELIVER	    20 	    2.3 	   9.76 	      0 	      0 	      0 
   38.738	 DELIVER	    21 	   2.14 	    7.7 	      0 	      0 	      0 
   38.915	 DELIVER	    22 	  0.633 	   6.67 	      0 	      0 	      0 
   40.797	 DELIVER	    23 	   2.08 	   8.63 	      0 	      0 	      0 
   42.488	 DELIVER	    24 	  0.411 	   6.48 	      0 	      0 	      0 
   44.659	 DELIVER	    25 	   2.13 	   7.43 	      0 	      0 	      0 
   52.438	 DELIVER	    26 	   2.12 	   8.12 	      0 	      0 	      0 
   61.203	 DELIVER	    27 	   1.32 	   5.58 	      0 	      0 	      0 
   62.211	 DELIVER	    28 	   1.05 	   5.77 	      0 	      0 	      0 
   63.681	 DELIVER	    29 	   1.95 	   7.65 	      0 	      0 	      0 
   65.089	 DELIVER	    30 	  0.866 	   7.49 	      0 	      0 	      0 
   65.444	 DELIVER	    31 	   1.24 	   7.81 	      0 	      0 	      0 
   65.648	 DELIVER	    32 	   2.61 	   7.79 	      0 	      0 	  0.123 
   66.278	 DELIVER	    33 	   1.85 	   6.89 	      0 	      0 	    1.2 
   66.734	 DELIVER	    34 	   1.82 	   7.38 	      0 	      0 	      0 
   67.186	 DELIVER	    35 	   2.61 	   9.12 	      0 	      0 	  0.409 
   67.698	 DELIVER	    36 	  0.926 	   7.69 	      0 	      0 	   1.07 
   69.149	 DELIVER	    37 	   1.33 	    5.7 	      0 	      0 	      0 
   70.784	 DELIVER	    38 	  0.914 	    4.8 	      0 	      0 	      0 
   71.064	 DELIVER	    39 	   2.37 	   10.9 	      0 	      0 	  0.975 
   73.337	 DELIVER	    40 	  0.875 	   8.14 	      0 	      0 	      0 
   74.105	 DELIVER	    41 	   0.93 	   7.49 	      0 	      0 	      0 
   75.038	 DELIVER	    42 	  0.532 	   7.18 	      0 	      0 	      0 
   75.270	 DELIVER	    43 	  0.816 	   6.57 	      0 	      0 	      0 
   76.502	 DELIVER	    44 	   1.38 	   7.11 	      0 	      0 	      0 
   76.549	 DELIVER	    45 	   2.76 	   8.13 	      0 	      0 	      0 
   77.786	 DELIVER	    46 	   2.03 	   6.81 	      0 	      0 	      0 
   77.894	 DELIVER	    47 	   1.55 	    5.7 	      0 	      0 	      0 
   79.318	 DELIVER	    48 	   2.09 	   6.93 	      0 	      0 	      0 
   81.582	 DELIVER	    49 	   1.31 	   4.99 	      0 	      0 	      0 
   83.087	 DELIVER	    50 	  0.991 	   10.6 	      0 	      0 	  0.525 
   83.255	 DELIVER	    51 	   1.31 	   78.3 	      0 	      0 	      0 
   83.834	 DELIVER	    52 	  0.643 	   5.36 	      0 	      0 	      0 
   84.776	 DELIVER	    53 	   1.61 	   8.93 	      0 	      0 	      0 
   84.795	 DELIVER	    54 	   1.33 	   6.02 	      0 	      0 	      0 
   85.205	 DELIVER	    55 	  0.469 	      6 	      0 	      0 	      0 
   86.035	 DELIVER	    56 	  0.612 	   6.74 	      0 	      0 	  0.373 
   86.506	 DELIVER	    57 	   0.69 	   6.28 	      0 	      0 	      0 
   86.592	 DELIVER	    58 	   1.99 	   7.67 	      0 	      0 	      0 
   88.439	 DELIVER	    59 	   1.84 	   8.12 	      0 	      0 	      0 
   89.935	 DELIVER	    60 	  0.917 	   4.45 	      0 	      0 	      0 
   92.349	 DELIVER	    61 	   1.04 	   5.68 	      0 	      0 	      0 
   94.738	 DELIVER	    62 	   2.85 	   7.86 	      0 	      0 	      0 
   95.493	 DELIVER	    63 	   2.25 	   9.62 	      0 	      0 	      0 
  100.389	 DELIVER	    64 	   1.19 	   5.83 	      0 	      0 	      0 
  104.018	 DELIVER	    65 	   2.65 	   9.06 	      0 	      0 	      0 
  107.224	 DELIVER	    66 	  0.978 	   6.28 	      0 	      0 	      0 
  107.710	 DELIVER	    67 	  0.817 	   6.41 	      0 	      0 	      0 
  117.132	 DELIVER	    68 	      2 	   7.96 	      0 	      0 	      0 
  118.910	 DELIVER	    69 	  0.714 	   5.14 	      0 	      0 	      0 
  119.904	 DELIVER	    70 	    1.8 	   6.87 	      0 	      0 	      0 
  120.767	 DELIVER	    71 	   1.91 	   7.27 	      0 	      0 	      0 
  122.083	 DELIVER	    72 	  0.982 	   7.81 	      0 	      0 	   0.21 
  122.147	 DELIVER	    73 	  0.852 	   6.75 	      0 	      0 	 0.0667 
  123.333	 DELIVER	    74 	  0.852 	    117 	      0 	      0 	 0.0667 
  124.012	 DELIVER	    75 	   2.44 	   8.61 	      0 	      0 	  0.916 
  125.417	 DELIVER	    76 	  0.739 	   8.05 	      0 	      0 	      0 
  125.490	 DELIVER	    77 	   1.23 	   10.6 	      0 	      0 	  0.505 
  125.949	 DELIVER	    78 	   1.26 	   6.23 	      0 	      0 	      0 
  126.201	 DELIVER	    79 	   0.48 	   8.64 	      0 	      0 	    0.2 
  127.070	 DELIVER	    80 	   1.69 	   6.71 	      0 	      0 	      0 
  127.165	 DELIVER	    81 	    1.5 	   5.36 	      0 	      0 	  0.252 
  127.570	 DELIVER	    82 	   1.69 	    121 	      0 	      0 	      0 
  127.748	 DELIVER	    83 	   2.25 	   7.29 	      0 	      0 	      0 
