    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	    2.5 	   8.96 	      0 	      0 
    6.270	 DELIVER	     1 	   1.07 	    6.2 	      0 	      0 
    9.895	 DELIVER	     2 	   1.54 	   6.55 	      0 	      0 
   20.901	 DELIVER	     3 	   1.88 	   7.72 	      0 	      0 
   22.886	 DELIVER	     4 	   2.08 	   8.39 	      0 	      0 
   24.671	 DELIVER	     5 	    2.3 	   5.47 	      0 	      0 
   24.842	 DELIVER	     6 	   2.69 	   7.15 	      0 	      0 
   33.324	 DELIVER	     7 	   2.76 	   6.63 	      0 	      0 
   34.792	 DELIVER	     8 	   2.14 	   8.17 	      0 	      0 
   36.621	 DELIVER	     9 	   2.12 	   6.73 	      0 	      0 
   37.239	 DELIVER	    10 	  0.437 	   6.36 	      0 	      0 
   42.723	 DELIVER	    11 	  0.517 	   7.04 	      0 	      0 
   50.089	 DELIVER	    12 	   1.64 	      8 	      0 	      0 
   51.054	 DELIVER	    13 	      2 	   7.57 	      0 	      0 
   51.770	 DELIVER	    14 	   1.33 	   6.72 	      0 	      0 
   54.556	 DELIVER	    15 	    2.2 	   5.94 	      0 	      0 
   54.795	 DELIVER	    16 	   2.71 	    6.7 	      0 	      0 
   55.511	 DELIVER	    17 	   2.64 	   8.59 	      0 	      0 
   60.387	 DELIVER	    18 	  0.673 	   3.84 	      0 	      0 
   60.949	 DELIVER	    19 	  0.456 	   5.03 	      0 	      0 
   62.427	 DELIVER	    20 	  0.764 	   5.66 	      0 	      0 
   64.045	 DELIVER	    21 	   1.23 	   7.42 	      0 	      0 
   64.153	 DELIVER	    22 	  0.861 	   8.27 	      0 	      0 
   64.269	 DELIVER	    23 	   1.79 	   5.68 	      0 	      0 
   64.783	 DELIVER	    24 	   1.53 	   7.81 	      0 	      0 
   66.877	 DELIVER	    25 	   2.84 	   7.19 	      0 	      0 
   69.559	 DELIVER	    26 	    2.6 	    8.2 	      0 	      0 
   70.293	 DELIVER	    27 	   2.86 	   9.08 	      0 	      0 
   70.418	 DELIVER	    28 	  0.884 	   4.88 	      0 	      0 
   73.466	 DELIVER	    29 	   2.91 	   8.09 	      0 	      0 
   73.647	 DELIVER	    30 	   2.42 	   9.28 	      0 	      0 
   74.081	 DELIVER	    31 	   1.04 	   6.46 	      0 	      0 
   74.082	 DELIVER	    32 	  0.726 	   4.73 	      0 	      0 
   74.899	 DELIVER	    33 	  0.689 	    7.2 	      0 	      0 
   75.962	 DELIVER	    34 	   1.14 	   7.76 	      0 	      0 
   75.994	 DELIVER	    35 	   2.41 	   7.11 	      0 	      0 
   77.532	 DELIVER	    36 	   1.57 	   9.99 	      0 	      0 
   77.910	 DELIVER	    37 	   1.16 	   7.72 	      0 	      0 
   78.072	 DELIVER	    38 	  0.726 	   73.3 	      0 	      0 
   78.556	 DELIVER	    39 	   1.56 	   8.07 	      0 	      0 
   79.018	 DELIVER	    40 	  0.814 	   8.47 	      0 	      0 
   79.126	 DELIVER	    41 	   1.48 	   6.56 	      0 	      0 
   79.172	 DELIVER	    42 	    2.9 	   6.35 	      0 	      0 
