    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.270	 DELIVER	     1 	    1.1 	   5.26 	      0 	      0 	      0 
   11.195	 DELIVER	     2 	   1.04 	   6.95 	      0 	      0 	      0 
   12.257	 DELIVER	     3 	   1.78 	   7.48 	      0 	      0 	      0 
   12.774	 DELIVER	     4 	   1.88 	   5.42 	      0 	      0 	      0 
   13.854	 DELIVER	     5 	   1.56 	   7.23 	      0 	      0 	      0 
   17.426	 DELIVER	     6 	  0.945 	   5.25 	      0 	      0 	      0 
   17.800	 DELIVER	     7 	  0.899 	   6.57 	      0 	      0 	      0 
   21.835	 DELIVER	     8 	   1.69 	   6.18 	      0 	      0 	      0 
   27.757	 DELIVER	     9 	   1.67 	   7.48 	      0 	      0 	      0 
   27.858	 DELIVER	    10 	   1.12 	    4.9 	      0 	      0 	      0 
   32.486	 DELIVER	    11 	   2.37 	   8.94 	      0 	      0 	      0 
   33.595	 DELIVER	    12 	   2.19 	   6.05 	      0 	      0 	      0 
   33.679	 DELIVER	    13 	   1.98 	   7.68 	      0 	      0 	      0 
   36.890	 DELIVER	    14 	   2.19 	   7.47 	      0 	      0 	      0 
   37.102	 DELIVER	    15 	   1.71 	   7.32 	      0 	      0 	      0 
   38.957	 DELIVER	    16 	   1.41 	   7.23 	      0 	      0 	      0 
   45.161	 DELIVER	    17 	   2.66 	   6.55 	      0 	      0 	      0 
   51.817	 DELIVER	    18 	   2.11 	    7.4 	      0 	      0 	      0 
   56.587	 DELIVER	    19 	   1.24 	   5.47 	      0 	      0 	      0 
   57.573	 DELIVER	    20 	   1.36 	   5.73 	      0 	      0 	      0 
   58.556	 DELIVER	    21 	   1.19 	   6.88 	      0 	      0 	      0 
   59.807	 DELIVER	    22 	   1.52 	   6.57 	      0 	      0 	      0 
   60.310	 DELIVER	    23 	  0.698 	   6.88 	      0 	      0 	   1.32 
   60.691	 DELIVER	    24 	   1.84 	   7.53 	      0 	      0 	      0 
   61.273	 DELIVER	    25 	   2.79 	   8.89 	      0 	      0 	      0 
   61.480	 DELIVER	    26 	  0.958 	   6.69 	      0 	      0 	  0.662 
   63.112	 DELIVER	    27 	  0.492 	    6.1 	      0 	      0 	  0.167 
   63.600	 DELIVER	    28 	   1.71 	   7.63 	      0 	      0 	  0.444 
   63.971	 DELIVER	    29 	   2.58 	   7.09 	      0 	      0 	      0 
   64.223	 DELIVER	    30 	   1.71 	   56.6 	      0 	      0 	  0.444 
   64.790	 DELIVER	    31 	  0.492 	   58.7 	      0 	      0 	  0.167 
   64.799	 DELIVER	    32 	  0.925 	   7.59 	      0 	      0 	  0.464 
   65.034	 DELIVER	    33 	  0.577 	   5.18 	      0 	      0 	      0 
   66.491	 DELIVER	    34 	   2.48 	   7.37 	      0 	      0 	      0 
   66.495	 DELIVER	    35 	   1.25 	   4.98 	      0 	      0 	      0 
   67.358	 DELIVER	    36 	   1.24 	   5.54 	      0 	      0 	      0 
   67.638	 DELIVER	    37 	   2.08 	   6.53 	      0 	      0 	      0 
   69.670	 DELIVER	    38 	   1.29 	   6.01 	      0 	      0 	      0 
   69.767	 DELIVER	    39 	   1.43 	   6.41 	      0 	      0 	      0 
   70.994	 DELIVER	    40 	   1.69 	   7.47 	      0 	      0 	      0 
   71.453	 DELIVER	    41 	   1.74 	   6.88 	      0 	      0 	  0.218 
   73.279	 DELIVER	    42 	    1.8 	    7.8 	      0 	      0 	      0 
   75.069	 DELIVER	    43 	   1.25 	   7.16 	      0 	      0 	      0 
   76.590	 DELIVER	    44 	  0.708 	   5.83 	      0 	      0 	      0 
   78.258	 DELIVER	    45 	   0.69 	   5.09 	      0 	      0 	      0 
   78.486	 DELIVER	    46 	   0.66 	   6.87 	      0 	      0 	      0 
   79.176	 DELIVER	    47 	  0.752 	   4.98 	      0 	      0 	      0 
   79.874	 DELIVER	    48 	   1.89 	   5.58 	      0 	      0 	      0 
   80.829	 DELIVER	    49 	  0.705 	   5.78 	      0 	      0 	 0.0733 
   81.319	 DELIVER	    50 	  0.527 	   6.72 	      0 	      0 	      0 
   81.820	 DELIVER	    51 	   1.14 	   6.86 	      0 	      0 	      0 
   82.920	 DELIVER	    52 	   1.76 	   6.31 	      0 	      0 	      0 
   83.669	 DELIVER	    53 	   1.81 	    7.4 	      0 	      0 	      0 
   84.457	 DELIVER	    54 	   2.14 	   7.46 	      0 	      0 	      0 
   86.312	 DELIVER	    55 	  0.418 	   5.24 	      0 	      0 	   1.01 
