    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.389	 DELIVER	     1 	  0.655 	   4.01 	      0 	      0 	      0 
    7.038	 DELIVER	     2 	   1.39 	   6.12 	      0 	      0 	      0 
    8.087	 DELIVER	     3 	   2.83 	   8.02 	      0 	      0 	      0 
   17.817	 DELIVER	     4 	   2.56 	   6.14 	      0 	      0 	      0 
   20.358	 DELIVER	     5 	   1.23 	   5.13 	      0 	      0 	      0 
   25.158	 DELIVER	     6 	   2.85 	   8.35 	      0 	      0 	      0 
   33.442	 DELIVER	     7 	   2.32 	   8.26 	      0 	      0 	      0 
   36.957	 DELIVER	     8 	  0.706 	   8.28 	      0 	      0 	      0 
   37.418	 DELIVER	     9 	    2.6 	   7.99 	      0 	      0 	      0 
   39.073	 DELIVER	    10 	   1.89 	   6.07 	      0 	      0 	      0 
   39.808	 DELIVER	    11 	   2.75 	   7.69 	      0 	      0 	      0 
   42.912	 DELIVER	    12 	   2.53 	   7.74 	      0 	      0 	      0 
   43.012	 DELIVER	    13 	  0.824 	   5.22 	      0 	      0 	      0 
   49.569	 DELIVER	    14 	   1.56 	   7.33 	      0 	      0 	      0 
   49.615	 DELIVER	    15 	   1.22 	   7.34 	      0 	      0 	      0 
   58.109	 DELIVER	    16 	   1.82 	   6.25 	      0 	      0 	      0 
   59.195	 DELIVER	    17 	  0.816 	   5.35 	      0 	      0 	      0 
   60.383	 DELIVER	    18 	   1.49 	   8.38 	      0 	      0 	      0 
   60.839	 DELIVER	    19 	   1.48 	   5.47 	      0 	      0 	      0 
   61.024	 DELIVER	    20 	  0.567 	   4.62 	      0 	      0 	      0 
   63.140	 DELIVER	    21 	   2.25 	   7.36 	      0 	  0.821 	      0 
   64.597	 DELIVER	    22 	   2.36 	   7.85 	      0 	   1.16 	 0.0976 
   66.125	 DELIVER	    23 	   1.29 	   7.55 	      0 	   1.55 	      0 
   66.426	 DELIVER	    24 	   1.91 	   8.68 	      0 	   1.55 	      0 
   67.515	 DELIVER	    25 	   2.17 	   8.85 	      0 	   1.55 	  0.545 
   68.265	 DELIVER	    26 	  0.531 	   7.79 	      0 	   1.55 	   1.37 
   68.610	 DELIVER	    27 	   2.21 	   8.25 	      0 	   1.55 	   1.02 
   68.770	 DELIVER	    28 	   1.65 	   8.58 	      0 	   1.55 	      0 
   68.928	 DELIVER	    29 	    1.7 	   8.35 	      0 	   1.55 	   1.33 
   69.269	 DELIVER	    30 	  0.531 	   61.5 	      0 	   1.55 	   1.37 
   69.413	 DELIVER	    31 	   1.28 	    7.9 	      0 	   1.55 	   1.95 
   70.303	 DELIVER	    32 	   1.09 	   9.42 	      0 	   1.55 	   1.49 
