    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    8.120	 DELIVER	     1 	   2.76 	   8.08 	      0 	      0 	      0 
   10.922	 DELIVER	     2 	   2.52 	   5.74 	      0 	      0 	      0 
   14.963	 DELIVER	     3 	   1.05 	    7.3 	      0 	      0 	      0 
   15.011	 DELIVER	     4 	   1.38 	   5.84 	      0 	      0 	      0 
   18.329	 DELIVER	     5 	   2.49 	   9.38 	      0 	      0 	      0 
   25.957	 DELIVER	     6 	   0.56 	   5.89 	      0 	      0 	      0 
   26.011	 DELIVER	     7 	  0.766 	   7.06 	      0 	      0 	      0 
   26.489	 DELIVER	     8 	   1.56 	   7.56 	      0 	      0 	      0 
   26.734	 DELIVER	     9 	   1.56 	   6.12 	      0 	      0 	      0 
   29.200	 DELIVER	    10 	      1 	   4.95 	      0 	      0 	      0 
   30.071	 DELIVER	    11 	  0.782 	    6.9 	      0 	      0 	      0 
   30.463	 DELIVER	    12 	   1.84 	   6.08 	      0 	      0 	      0 
   33.336	 DELIVER	    13 	   1.21 	   6.18 	      0 	      0 	      0 
   34.157	 DELIVER	    14 	   1.32 	    7.6 	      0 	      0 	      0 
   34.805	 DELIVER	    15 	   2.61 	   8.58 	      0 	      0 	      0 
   38.823	 DELIVER	    16 	    1.2 	   6.59 	      0 	      0 	      0 
   39.102	 DELIVER	    17 	   1.51 	   8.57 	      0 	      0 	      0 
   43.912	 DELIVER	    18 	   1.28 	   5.67 	      0 	      0 	      0 
   44.583	 DELIVER	    19 	   1.11 	   5.62 	      0 	      0 	      0 
   47.680	 DELIVER	    20 	  0.776 	   4.36 	      0 	      0 	      0 
   48.482	 DELIVER	    21 	   1.26 	   6.92 	      0 	      0 	      0 
   48.863	 DELIVER	    22 	   2.33 	   5.75 	      0 	      0 	      0 
   53.329	 DELIVER	    23 	   2.83 	   7.86 	      0 	      0 	      0 
   53.949	 DELIVER	    24 	   1.54 	   5.72 	      0 	      0 	 0.0728 
   54.606	 DELIVER	    25 	   2.77 	   6.75 	      0 	      0 	      0 
   55.180	 DELIVER	    26 	   2.28 	   7.66 	      0 	      0 	      0 
   60.917	 DELIVER	    27 	   2.41 	   7.86 	      0 	  0.482 	      0 
   61.784	 DELIVER	    28 	   2.05 	   7.94 	      0 	  0.482 	      0 
   61.970	 DELIVER	    29 	  0.742 	   6.51 	      0 	  0.482 	  0.442 
   62.191	 DELIVER	    30 	   2.79 	   8.05 	      0 	  0.482 	      0 
   62.770	 DELIVER	    31 	  0.654 	   5.84 	      0 	  0.482 	      0 
   63.877	 DELIVER	    32 	   1.21 	   9.18 	      0 	  0.482 	  0.768 
   65.202	 DELIVER	    33 	  0.894 	   7.23 	      0 	  0.482 	      0 
   65.637	 DELIVER	    34 	  0.894 	   58.4 	      0 	  0.482 	      0 
   66.033	 DELIVER	    35 	   1.76 	      8 	      0 	  0.482 	      0 
   66.849	 DELIVER	    36 	   1.82 	   8.19 	      0 	  0.482 	  0.205 
   68.278	 DELIVER	    37 	   2.57 	   9.52 	      0 	  0.482 	   1.03 
   68.604	 DELIVER	    38 	   2.76 	   10.5 	      0 	  0.482 	      0 
   68.641	 DELIVER	    39 	  0.967 	   9.12 	      0 	  0.482 	   1.36 
   69.862	 DELIVER	    40 	  0.735 	   10.8 	      0 	  0.482 	   1.62 
   69.982	 DELIVER	    41 	   1.98 	   9.78 	      0 	  0.482 	   1.64 
   70.461	 DELIVER	    42 	  0.865 	   8.37 	      0 	  0.482 	  0.277 
   70.624	 DELIVER	    43 	   2.52 	   10.8 	      0 	  0.482 	   1.57 
   70.953	 DELIVER	    44 	    1.2 	   7.82 	      0 	  0.482 	  0.694 
   72.694	 DELIVER	    45 	  0.547 	   7.07 	      0 	  0.482 	      0 
   73.691	 DELIVER	    46 	   2.57 	   10.7 	      0 	  0.482 	  0.286 
   74.108	 DELIVER	    47 	   2.79 	   8.37 	      0 	  0.482 	 0.0633 
   75.270	 DELIVER	    48 	   1.36 	   9.56 	      0 	  0.482 	      0 
   75.537	 DELIVER	    49 	   2.16 	   8.74 	      0 	  0.482 	   0.28 
   76.456	 DELIVER	    50 	      2 	   8.43 	      0 	  0.482 	  0.111 
   76.479	 DELIVER	    51 	   1.44 	   5.59 	      0 	  0.482 	      0 
   77.577	 DELIVER	    52 	   1.97 	   11.5 	      0 	  0.482 	 0.0665 
   78.313	 DELIVER	    53 	   1.45 	   6.75 	      0 	  0.482 	      0 
   81.224	 DELIVER	    54 	  0.443 	   5.51 	      0 	  0.482 	 0.0213 
   81.393	 DELIVER	    55 	   2.84 	   9.17 	      0 	  0.482 	      0 
   81.570	 DELIVER	    56 	   2.94 	   7.71 	      0 	  0.482 	  0.466 
   81.634	 DELIVER	    57 	  0.638 	   7.94 	      0 	  0.482 	      0 
   81.862	 DELIVER	    58 	   1.83 	   6.47 	      0 	  0.482 	      0 
   83.670	 DELIVER	    59 	  0.859 	    8.8 	      0 	  0.482 	      0 
   83.794	 DELIVER	    60 	  0.443 	   78.3 	      0 	  0.482 	 0.0213 
   83.851	 DELIVER	    61 	   2.07 	   6.98 	      0 	  0.482 	  0.182 
   84.187	 DELIVER	    62 	  0.613 	   7.75 	      0 	  0.482 	      0 
   84.233	 DELIVER	    63 	    2.6 	   6.73 	      0 	  0.482 	      0 
   85.587	 DELIVER	    64 	    2.6 	   78.9 	      0 	  0.482 	      0 
   85.862	 DELIVER	    65 	   2.55 	   7.54 	      0 	  0.482 	  0.798 
   87.776	 DELIVER	    66 	   2.39 	   7.75 	      0 	  0.482 	      0 
   89.063	 DELIVER	    67 	  0.431 	   6.23 	      0 	  0.482 	      0 
   91.557	 DELIVER	    68 	  0.883 	   4.09 	      0 	  0.482 	      0 
   94.823	 DELIVER	    69 	   2.89 	   6.72 	      0 	  0.482 	      0 
   96.038	 DELIVER	    70 	   2.13 	   6.43 	      0 	  0.482 	      0 
   99.356	 DELIVER	    71 	   2.88 	   9.34 	      0 	  0.482 	      0 
   99.828	 DELIVER	    72 	   1.65 	   7.35 	      0 	  0.482 	      0 
  102.972	 DELIVER	    73 	  0.814 	   5.88 	      0 	  0.482 	      0 
  103.218	 DELIVER	    74 	  0.762 	   7.48 	      0 	  0.482 	      0 
  109.900	 DELIVER	    75 	   2.06 	   8.98 	      0 	  0.482 	      0 
  114.846	 DELIVER	    76 	   2.83 	   11.2 	      0 	  0.482 	      0 
  115.300	 DELIVER	    77 	   2.63 	   7.12 	      0 	  0.482 	      0 
  115.413	 DELIVER	    78 	    1.3 	   7.51 	      0 	  0.482 	      0 
  117.865	 DELIVER	    79 	   1.81 	   7.32 	      0 	  0.482 	      0 
  119.390	 DELIVER	    80 	   1.83 	   6.25 	      0 	  0.482 	      0 
  121.045	 DELIVER	    81 	  0.917 	   5.81 	      0 	  0.482 	      0 
  122.413	 DELIVER	    82 	   1.67 	   6.71 	      0 	  0.482 	      0 
  122.634	 DELIVER	    83 	    2.9 	    7.3 	      0 	  0.482 	      0 
  122.728	 DELIVER	    84 	   1.41 	   12.3 	      0 	  0.482 	      0 
  124.113	 DELIVER	    85 	    1.4 	   5.66 	      0 	  0.482 	      0 
  125.382	 DELIVER	    86 	   1.35 	   5.49 	      0 	  0.482 	      0 
  126.278	 DELIVER	    87 	  0.909 	    7.5 	      0 	  0.482 	      0 
  127.275	 DELIVER	    88 	  0.393 	   6.99 	      0 	  0.482 	      0 
  130.029	 DELIVER	    89 	   2.02 	   6.57 	      0 	  0.482 	      0 
  132.238	 DELIVER	    90 	   2.91 	   12.6 	      0 	  0.898 	      0 
  133.078	 DELIVER	    91 	   2.98 	   6.37 	      0 	  0.898 	      0 
  134.024	 DELIVER	    92 	   2.41 	   7.17 	      0 	  0.898 	      0 
  134.919	 DELIVER	    93 	   2.99 	   9.99 	      0 	  0.898 	      0 
  135.889	 DELIVER	    94 	    2.3 	   8.69 	      0 	  0.898 	  0.716 
  137.094	 DELIVER	    95 	   1.87 	   9.25 	      0 	  0.898 	   1.85 
  137.384	 DELIVER	    96 	   1.82 	   8.08 	      0 	  0.898 	   0.91 
  137.608	 DELIVER	    97 	   2.19 	    9.9 	      0 	  0.898 	   1.55 
  138.681	 DELIVER	    98 	   1.81 	   5.75 	      0 	  0.898 	      0 
  138.923	 DELIVER	    99 	   1.15 	   9.19 	      0 	  0.898 	   1.72 
  139.264	 DELIVER	   100 	  0.832 	   8.23 	      0 	  0.898 	   1.57 
  139.531	 DELIVER	   101 	   1.81 	    134 	      0 	  0.898 	      0 
  139.860	 DELIVER	   102 	   2.24 	    9.5 	      0 	  0.898 	   1.67 
  140.417	 DELIVER	   103 	   1.91 	   5.46 	      0 	  0.898 	      0 
  141.062	 DELIVER	   104 	  0.996 	   7.19 	      0 	  0.898 	      0 
  142.095	 DELIVER	   105 	   1.14 	   7.57 	      0 	  0.898 	      0 
  142.619	 DELIVER	   106 	   1.84 	   6.14 	      0 	  0.898 	  0.394 
  143.835	 DELIVER	   107 	   2.53 	   7.36 	      0 	  0.898 	      0 
  144.675	 DELIVER	   108 	   2.74 	   9.86 	      0 	  0.898 	      0 
  145.108	 DELIVER	   109 	  0.959 	   7.76 	      0 	  0.898 	  0.205 
  146.712	 DELIVER	   110 	   2.29 	   8.14 	      0 	  0.898 	      0 
  147.595	 DELIVER	   111 	   1.42 	   7.39 	      0 	  0.898 	      0 
  147.667	 DELIVER	   112 	  0.408 	   9.09 	      0 	  0.898 	  0.136 
  148.042	 DELIVER	   113 	   2.93 	   8.15 	      0 	  0.898 	      0 
  152.351	 DELIVER	   114 	   2.01 	   7.86 	      0 	  0.898 	      0 
  155.195	 DELIVER	   115 	    2.5 	   6.09 	      0 	  0.898 	      0 
  157.081	 DELIVER	   116 	   1.08 	   5.07 	      0 	  0.898 	      0 
  158.393	 DELIVER	   117 	   1.09 	   5.57 	      0 	  0.898 	      0 
  159.784	 DELIVER	   118 	  0.411 	   6.77 	      0 	  0.898 	 0.0727 
  160.432	 DELIVER	   119 	    2.7 	   8.71 	      0 	  0.898 	      0 
  161.744	 DELIVER	   120 	   2.26 	   5.95 	      0 	  0.898 	      0 
  161.858	 DELIVER	   121 	   1.03 	   5.74 	      0 	  0.898 	      0 
  164.241	 DELIVER	   122 	   1.65 	   5.49 	      0 	  0.898 	      0 
  164.435	 DELIVER	   123 	   1.02 	   4.66 	      0 	  0.898 	      0 
  164.754	 DELIVER	   124 	   1.26 	    8.2 	      0 	  0.898 	      0 
  169.115	 DELIVER	   125 	   2.78 	    6.8 	      0 	  0.898 	      0 
  176.148	 DELIVER	   126 	   1.34 	   6.31 	      0 	  0.898 	      0 
  180.067	 DELIVER	   127 	  0.375 	   6.63 	      0 	  0.898 	      0 
  183.320	 DELIVER	   128 	   1.85 	   8.38 	      0 	  0.898 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.736 Time Sample Var. =	 0.5109
 Event Ave. =	  1.703 Event Sample Var. =	 0.5938
 Minimum =	 0.3746
 Maximum =	  2.986
SYSTEM[ID[7]]:
 Time Ave. = 	  7.674 Time Sample Var. =	  36.75
 Event Ave. =	  10.01 Event Sample Var. =	    220
 Minimum =	  4.094
 Maximum =	  133.8
RATIO[0]:
 Time Ave. = 	      0 Time Sample Var. =	      0
 Event Ave. =	      0 Event Sample Var. =	      0
 Minimum =	      0
 Maximum =	      0
RATIO[3]:
 Time Ave. = 	 0.5468 Time Sample Var. =	 0.1327
 Event Ave. =	 0.5112 Event Sample Var. =	0.09919
 Minimum =	      0
 Maximum =	 0.8985
WAIT[ID[7]]:
 Time Ave. = 	0.06015 Time Sample Var. =	0.06296
 Event Ave. =	 0.1779 Event Sample Var. =	  0.193
 Minimum =	      0
 Maximum =	  1.847
