    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.124	 DELIVER	     1 	  0.703 	    4.7 	      0 	      0 	      0 
    7.277	 DELIVER	     2 	   1.51 	   7.24 	      0 	      0 	      0 
   11.151	 DELIVER	     3 	    2.5 	   8.45 	      0 	      0 	      0 
   11.299	 DELIVER	     4 	    1.6 	    6.3 	      0 	      0 	      0 
   13.735	 DELIVER	     5 	   1.67 	   7.78 	      0 	      0 	      0 
   19.850	 DELIVER	     6 	   1.78 	   7.35 	      0 	      0 	      0 
   20.609	 DELIVER	     7 	   1.62 	   8.32 	      0 	      0 	      0 
   20.709	 DELIVER	     8 	   2.66 	   8.02 	      0 	      0 	      0 
   22.182	 DELIVER	     9 	   1.73 	   5.43 	      0 	      0 	      0 
   22.447	 DELIVER	    10 	   0.84 	   5.25 	      0 	      0 	      0 
   23.348	 DELIVER	    11 	  0.941 	   4.66 	      0 	      0 	      0 
   24.221	 DELIVER	    12 	  0.626 	   6.57 	      0 	      0 	      0 
   25.186	 DELIVER	    13 	  0.767 	   6.87 	      0 	      0 	      0 
   28.819	 DELIVER	    14 	   2.62 	   6.56 	      0 	      0 	      0 
   32.609	 DELIVER	    15 	   1.96 	   7.07 	      0 	      0 	      0 
   35.595	 DELIVER	    16 	   1.68 	    6.6 	      0 	      0 	      0 
   38.466	 DELIVER	    17 	   1.74 	   6.66 	      0 	      0 	      0 
   43.142	 DELIVER	    18 	  0.477 	   3.79 	      0 	      0 	      0 
   52.759	 DELIVER	    19 	  0.753 	   6.64 	      0 	      0 	      0 
   53.700	 DELIVER	    20 	   2.88 	   8.37 	      0 	      0 	      0 
   53.857	 DELIVER	    21 	   1.46 	   6.02 	      0 	      0 	      0 
   61.103	 DELIVER	    22 	   1.59 	   5.23 	      0 	      0 	      0 
   61.131	 DELIVER	    23 	   2.61 	   7.92 	      0 	      0 	      0 
   62.772	 DELIVER	    24 	   2.51 	   9.47 	      0 	      0 	      0 
   62.914	 DELIVER	    25 	   1.19 	   5.11 	      0 	      0 	      0 
   63.196	 DELIVER	    26 	  0.478 	   5.32 	      0 	      0 	   1.12 
   64.359	 DELIVER	    27 	   2.82 	   10.7 	      0 	      0 	      0 
   66.109	 DELIVER	    28 	   2.24 	   6.48 	      0 	      0 	      0 
   66.339	 DELIVER	    29 	   1.04 	   6.54 	      0 	      0 	   0.57 
   66.832	 DELIVER	    30 	    2.8 	   9.26 	      0 	      0 	      0 
   66.877	 DELIVER	    31 	   1.66 	   9.35 	      0 	      0 	      0 
   67.129	 DELIVER	    32 	   1.04 	   60.6 	      0 	      0 	   0.57 
   67.460	 DELIVER	    33 	   2.74 	    7.4 	      0 	      0 	  0.971 
   70.101	 DELIVER	    34 	  0.917 	   7.09 	      0 	      0 	      0 
