    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.632	 DELIVER	     1 	  0.501 	   6.56 	      0 	      0 	      0 
    8.648	 DELIVER	     2 	   1.83 	   6.08 	      0 	      0 	      0 
   13.241	 DELIVER	     3 	   2.04 	   7.84 	      0 	      0 	      0 
   22.812	 DELIVER	     4 	    2.6 	    9.4 	      0 	      0 	      0 
   24.379	 DELIVER	     5 	  0.436 	   5.26 	      0 	      0 	      0 
   33.250	 DELIVER	     6 	   2.12 	   9.91 	      0 	      0 	      0 
   33.740	 DELIVER	     7 	    2.3 	   7.42 	      0 	      0 	      0 
   34.056	 DELIVER	     8 	   2.71 	   8.91 	      0 	      0 	      0 
   35.350	 DELIVER	     9 	   1.81 	   7.52 	      0 	      0 	      0 
   39.005	 DELIVER	    10 	  0.377 	   6.22 	      0 	      0 	      0 
   42.233	 DELIVER	    11 	   1.42 	   8.01 	      0 	      0 	      0 
   42.497	 DELIVER	    12 	  0.822 	   6.19 	      0 	      0 	      0 
   44.398	 DELIVER	    13 	   2.08 	   5.82 	      0 	      0 	      0 
   45.370	 DELIVER	    14 	    2.5 	   9.03 	      0 	      0 	      0 
   46.476	 DELIVER	    15 	   1.29 	   4.87 	      0 	      0 	      0 
   47.863	 DELIVER	    16 	   1.74 	   5.99 	      0 	      0 	      0 
   49.772	 DELIVER	    17 	   2.26 	   8.74 	      0 	      0 	      0 
   49.859	 DELIVER	    18 	   0.49 	   6.23 	      0 	      0 	      0 
   50.828	 DELIVER	    19 	   2.75 	   7.95 	      0 	      0 	 0.0169 
   52.709	 DELIVER	    20 	   1.04 	   5.85 	      0 	      0 	      0 
   52.963	 DELIVER	    21 	   1.16 	   7.38 	      0 	      0 	      0 
   53.712	 DELIVER	    22 	   2.14 	   6.75 	      0 	      0 	      0 
   58.040	 DELIVER	    23 	   1.44 	   7.34 	      0 	      0 	      0 
   58.833	 DELIVER	    24 	    1.8 	   5.53 	      0 	      0 	      0 
   59.249	 DELIVER	    25 	  0.752 	   7.14 	      0 	      0 	      0 
   59.537	 DELIVER	    26 	   2.99 	   8.71 	      0 	      0 	      0 
   59.579	 DELIVER	    27 	  0.674 	   4.86 	      0 	      0 	  0.385 
   60.179	 DELIVER	    28 	   1.32 	   6.31 	      0 	      0 	      0 
