    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   1.74 	   5.39 	      0 	      0 
    6.179	 DELIVER	     1 	  0.798 	   5.46 	      0 	      0 
    8.026	 DELIVER	     2 	   1.52 	   6.86 	      0 	      0 
    8.817	 DELIVER	     3 	  0.481 	   5.79 	      0 	      0 
    9.141	 DELIVER	     4 	  0.976 	   6.93 	      0 	      0 
    9.307	 DELIVER	     5 	  0.481 	   3.52 	      0 	      0 
   11.050	 DELIVER	     6 	  0.702 	   6.73 	      0 	      0 
   16.759	 DELIVER	     7 	   1.88 	   5.81 	      0 	      0 
   21.225	 DELIVER	     8 	   2.82 	   8.49 	      0 	      0 
   22.130	 DELIVER	     9 	   1.25 	   6.33 	      0 	      0 
   22.269	 DELIVER	    10 	   1.34 	   5.69 	      0 	      0 
   29.663	 DELIVER	    11 	   2.88 	   9.27 	      0 	      0 
   33.147	 DELIVER	    12 	   2.79 	   8.01 	      0 	      0 
   36.670	 DELIVER	    13 	   2.34 	   6.08 	      0 	      0 
   37.501	 DELIVER	    14 	    2.4 	   8.38 	      0 	      0 
   38.461	 DELIVER	    15 	   1.81 	   5.54 	      0 	      0 
   39.469	 DELIVER	    16 	   2.85 	   6.66 	      0 	      0 
   39.832	 DELIVER	    17 	   1.37 	   5.73 	      0 	      0 
   43.416	 DELIVER	    18 	  0.834 	   6.12 	      0 	      0 
   43.875	 DELIVER	    19 	   1.91 	    8.2 	      0 	      0 
   44.707	 DELIVER	    20 	  0.665 	   6.89 	      0 	      0 
   46.503	 DELIVER	    21 	  0.867 	   8.69 	      0 	      0 
   48.549	 DELIVER	    22 	   2.49 	   8.28 	      0 	      0 
   48.572	 DELIVER	    23 	    2.1 	   5.62 	      0 	      0 
   50.892	 DELIVER	    24 	   2.71 	   8.28 	      0 	      0 
   53.364	 DELIVER	    25 	   2.76 	   6.85 	      0 	      0 
   56.511	 DELIVER	    26 	  0.531 	   5.01 	      0 	      0 
   57.843	 DELIVER	    27 	  0.654 	   5.71 	      0 	      0 
   59.481	 DELIVER	    28 	  0.686 	   6.49 	      0 	      0 
   60.796	 DELIVER	    29 	   1.89 	   9.47 	      0 	      0 
   62.560	 DELIVER	    30 	  0.589 	   9.56 	      0 	      0 
   63.327	 DELIVER	    31 	   1.23 	   6.77 	      0 	      0 
   64.011	 DELIVER	    32 	  0.898 	    8.7 	      0 	      0 
   64.042	 DELIVER	    33 	    1.2 	   8.67 	      0 	      0 
   66.456	 DELIVER	    34 	   1.23 	   59.7 	      0 	      0 
   66.647	 DELIVER	    35 	   1.61 	   9.01 	      0 	      0 
   67.161	 DELIVER	    36 	   2.82 	   11.1 	      0 	      0 
   67.425	 DELIVER	    37 	   2.03 	   7.72 	      0 	      0 
   67.915	 DELIVER	    38 	   1.19 	   9.83 	      0 	      0 
   67.982	 DELIVER	    39 	   2.46 	   7.94 	      0 	      0 
   68.625	 DELIVER	    40 	  0.751 	   7.42 	      0 	      0 
   68.757	 DELIVER	    41 	   2.56 	   8.97 	      0 	      0 
   69.536	 DELIVER	    42 	  0.442 	   7.97 	      0 	      0 
   69.665	 DELIVER	    43 	    1.3 	   7.55 	      0 	      0 
   69.785	 DELIVER	    44 	    1.3 	   62.2 	      0 	      0 
   71.022	 DELIVER	    45 	   1.59 	   5.82 	      0 	      0 
   72.213	 DELIVER	    46 	   2.57 	    6.6 	      0 	      0 
   72.214	 DELIVER	    47 	   1.35 	   6.62 	      0 	      0 
   72.662	 DELIVER	    48 	   2.74 	   6.89 	      0 	      0 
   73.730	 DELIVER	    49 	  0.564 	   3.69 	      0 	      0 
   73.774	 DELIVER	    50 	  0.623 	   7.13 	      0 	      0 
   75.263	 DELIVER	    51 	   1.76 	   7.31 	      0 	  0.116 
   75.549	 DELIVER	    52 	  0.605 	   5.24 	      0 	  0.116 
   76.364	 DELIVER	    53 	   2.89 	    7.7 	      0 	  0.116 
   78.732	 DELIVER	    54 	   2.67 	   7.84 	      0 	   3.47 
   79.166	 DELIVER	    55 	   2.92 	    7.9 	      0 	   3.47 
   79.635	 DELIVER	    56 	   2.88 	   9.59 	      0 	   3.47 
   82.149	 DELIVER	    57 	    2.8 	   10.2 	      0 	   4.95 
   83.939	 DELIVER	    58 	   2.79 	   11.5 	      0 	   4.95 
   84.224	 DELIVER	    59 	   2.79 	   10.6 	      0 	   4.95 
   86.031	 DELIVER	    60 	   1.94 	   12.7 	      0 	   4.95 
   86.121	 DELIVER	    61 	   1.92 	   12.4 	      0 	   4.95 
   86.737	 DELIVER	    62 	   2.53 	     12 	      0 	   4.95 
   87.007	 DELIVER	    63 	  0.905 	   12.5 	      0 	   4.95 
   87.174	 DELIVER	    64 	   2.78 	   10.8 	      0 	   4.95 
   88.097	 DELIVER	    65 	   2.95 	   11.4 	      0 	   4.95 
   89.027	 DELIVER	    66 	  0.971 	   11.3 	      0 	   4.95 
   89.847	 DELIVER	    67 	   2.52 	   14.4 	      0 	   4.95 
   90.107	 DELIVER	    68 	   1.22 	   11.1 	      0 	   4.95 
   90.138	 DELIVER	    69 	    2.9 	   10.3 	      0 	   4.95 
   91.265	 DELIVER	    70 	   1.78 	     11 	      0 	   4.95 
   91.377	 DELIVER	    71 	   1.78 	   80.4 	      0 	   4.95 
   92.230	 DELIVER	    72 	  0.558 	   12.3 	      0 	   4.95 
   95.428	 DELIVER	    73 	  0.971 	    7.3 	      0 	   4.95 
  102.656	 DELIVER	    74 	    1.5 	   9.42 	      0 	   4.95 
  102.678	 DELIVER	    75 	  0.616 	   5.37 	      0 	   4.95 
  105.223	 DELIVER	    76 	   2.24 	      7 	      0 	   4.95 
  105.566	 DELIVER	    77 	   1.77 	    5.9 	      0 	   4.95 
  106.416	 DELIVER	    78 	   1.65 	   6.49 	      0 	   4.95 
  109.558	 DELIVER	    79 	   1.25 	   4.47 	      0 	   4.95 
  117.114	 DELIVER	    80 	    1.1 	   6.32 	      0 	   4.95 
  117.890	 DELIVER	    81 	    1.7 	   7.09 	      0 	   4.95 
  118.848	 DELIVER	    82 	  0.798 	   5.71 	      0 	   4.95 
  120.910	 DELIVER	    83 	   1.71 	   6.63 	      0 	   4.95 
  121.816	 DELIVER	    84 	   1.62 	   7.07 	      0 	   4.95 
  122.728	 DELIVER	    85 	   1.36 	   6.58 	      0 	   4.95 
  122.854	 DELIVER	    86 	  0.625 	   6.61 	      0 	   4.95 
  123.501	 DELIVER	    87 	   1.87 	   5.73 	      0 	   4.95 
  125.052	 DELIVER	    88 	  0.625 	    118 	      0 	   4.95 
  125.074	 DELIVER	    89 	    2.3 	   8.66 	      0 	   4.95 
  125.632	 DELIVER	    90 	   2.96 	   6.66 	      0 	   4.95 
  126.018	 DELIVER	    91 	  0.917 	   7.69 	      0 	   4.95 
  126.898	 DELIVER	    92 	  0.881 	   5.03 	      0 	   4.95 
