    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.14 	   7.91 	      0 	      0 
    0.013	    ARR	     1 	   2.14 	 0.0132 	      0 	      0 
    0.013	 TOPPING	     1 	 0.0132 	 0.0132 	      0 	      0 
    0.723	   COOK	     1 	  0.709 	 0.0132 	      0 	      0 
    2.681	    ARR	     2 	  0.709 	 0.0132 	      0 	      0 
    2.681	 TOPPING	     2 	  0.709 	 0.0132 	      0 	      0 
    3.911	  READY	     1 	  0.709 	 0.0132 	      0 	      0 
    3.911	 FINISH	     1 	  0.709 	 0.0132 	      0 	      0 
    4.508	   COOK	     2 	  0.709 	 0.0132 	      0 	      0 
    4.838	    ARR	     3 	  0.709 	 0.0132 	      0 	      0 
    4.838	 TOPPING	     3 	  0.709 	 0.0132 	      0 	      0 
    5.390	   COOK	     3 	  0.709 	 0.0132 	      0 	      0 
    5.686	 DELIVER	     1 	  0.709 	   5.67 	      0 	      0 
    6.472	    ARR	     4 	  0.709 	   5.67 	      0 	      0 
    6.472	 TOPPING	     4 	  0.709 	   5.67 	      0 	      0 
    6.556	    ARR	     5 	  0.709 	   5.67 	      0 	      0 
    6.556	 TOPPING	     5 	  0.709 	   5.67 	      0 	      0 
    7.059	   COOK	     4 	  0.709 	   5.67 	      0 	      0 
    7.078	    ARR	     6 	  0.709 	   5.67 	      0 	      0 
    7.078	 TOPPING	     6 	  0.709 	   5.67 	      0 	      0 
    7.745	   COOK	     5 	  0.709 	   5.67 	      0 	      0 
    7.773	   COOK	     6 	  0.709 	   5.67 	      0 	      0 
    9.228	  READY	     2 	  0.709 	   5.67 	      0 	      0 
    9.228	 FINISH	     2 	  0.709 	   5.67 	      0 	      0 
   10.391	  READY	     3 	  0.709 	   5.67 	      0 	      0 
   11.149	  READY	     4 	  0.709 	   5.67 	      0 	      0 
   11.156	  READY	     5 	  0.709 	   5.67 	      0 	      0 
   11.628	  READY	     6 	  0.709 	   5.67 	      0 	      0 
   12.474	    ARR	     7 	  0.709 	   5.67 	      0 	      0 
   12.474	 TOPPING	     7 	  0.709 	   5.67 	      0 	      0 
   13.174	 DELIVER	     2 	  0.553 	   8.34 	      0 	      0 
   13.174	 FINISH	     3 	  0.553 	   8.34 	      0 	      0 
   13.946	 DELIVER	     3 	  0.553 	   5.61 	      0 	      0 
   13.946	 FINISH	     4 	  0.553 	   5.61 	      0 	      0 
   14.427	   COOK	     7 	  0.553 	   5.61 	      0 	      0 
   15.159	 DELIVER	     4 	    1.3 	   8.69 	      0 	      0 
   15.159	 FINISH	     5 	    1.3 	   8.69 	      0 	      0 
   15.850	    ARR	     8 	    1.3 	   8.69 	      0 	      0 
   15.850	 TOPPING	     8 	    1.3 	   8.69 	      0 	      0 
   16.167	    ARR	     9 	    1.3 	   8.69 	      0 	      0 
   16.167	 TOPPING	     9 	    1.3 	   8.69 	      0 	      0 
   17.161	   COOK	     8 	    1.3 	   8.69 	      0 	      0 
   17.266	   COOK	     9 	    1.3 	   8.69 	      0 	      0 
   19.640	 DELIVER	     5 	  0.503 	   13.1 	      0 	      0 
   19.640	 FINISH	     6 	  0.503 	   13.1 	      0 	      0 
   19.712	 DELIVER	     6 	  0.667 	   12.6 	      0 	      0 
   20.040	  READY	     7 	  0.667 	   12.6 	      0 	      0 
   20.040	 FINISH	     7 	  0.667 	   12.6 	      0 	      0 
   20.457	    ARR	    10 	  0.667 	   12.6 	      0 	      0 
   20.457	 TOPPING	    10 	  0.667 	   12.6 	      0 	      0 
   20.786	    ARR	    11 	  0.667 	   12.6 	      0 	      0 
   20.786	 TOPPING	    11 	  0.667 	   12.6 	      0 	      0 
   20.916	  READY	     8 	  0.667 	   12.6 	      0 	      0 
