    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.155	 DELIVER	     1 	   1.29 	   5.09 	      0 	      0 	      0 
   14.673	 DELIVER	     2 	  0.848 	   5.57 	      0 	      0 	      0 
   23.312	 DELIVER	     3 	   2.76 	   7.93 	      0 	      0 	      0 
   23.976	 DELIVER	     4 	  0.491 	   7.75 	      0 	      0 	      0 
   24.442	 DELIVER	     5 	   1.14 	   6.46 	      0 	      0 	      0 
   40.488	 DELIVER	     6 	   1.75 	   7.64 	      0 	      0 	      0 
   40.648	 DELIVER	     7 	  0.712 	   7.74 	      0 	      0 	      0 
   41.956	 DELIVER	     8 	   2.94 	   7.69 	      0 	      0 	      0 
   43.042	 DELIVER	     9 	  0.384 	      8 	      0 	      0 	      0 
   43.334	 DELIVER	    10 	   1.11 	   6.16 	      0 	      0 	      0 
   45.213	 DELIVER	    11 	   2.78 	   7.86 	      0 	      0 	      0 
   45.365	 DELIVER	    12 	   2.38 	   8.25 	      0 	      0 	      0 
   48.155	 DELIVER	    13 	  0.701 	      6 	      0 	      0 	      0 
   51.317	 DELIVER	    14 	  0.554 	    5.8 	      0 	      0 	      0 
   55.531	 DELIVER	    15 	   2.85 	   6.42 	      0 	      0 	      0 
   55.897	 DELIVER	    16 	   2.68 	   7.56 	      0 	      0 	      0 
   59.037	 DELIVER	    17 	   1.25 	   5.99 	      0 	      0 	      0 
   59.395	 DELIVER	    18 	   2.52 	   8.41 	      0 	      0 	      0 
   60.054	 DELIVER	    19 	   1.91 	   5.57 	      0 	      0 	  0.238 
   60.720	 DELIVER	    20 	   2.16 	   6.96 	      0 	      0 	      0 
   60.787	 DELIVER	    21 	   1.05 	   7.12 	      0 	      0 	      0 
   61.739	 DELIVER	    22 	   1.65 	   6.52 	      0 	      0 	   1.41 
   61.896	 DELIVER	    23 	   1.74 	   6.73 	      0 	      0 	   1.45 
   63.069	 DELIVER	    24 	  0.694 	   7.97 	      0 	      0 	  0.818 
   63.096	 DELIVER	    25 	   1.65 	   56.6 	      0 	      0 	   1.41 
   63.894	 DELIVER	    26 	   1.45 	   7.16 	      0 	      0 	  0.327 
   64.212	 DELIVER	    27 	   1.45 	   57.1 	      0 	      0 	  0.327 
   66.275	 DELIVER	    28 	   0.88 	   5.17 	      0 	      0 	  0.339 
   66.579	 DELIVER	    29 	   2.48 	   7.52 	      0 	      0 	      0 
   70.244	 DELIVER	    30 	   2.53 	   10.7 	      0 	      0 	      0 
   70.685	 DELIVER	    31 	  0.674 	   10.3 	      0 	      0 	  0.359 
   70.813	 DELIVER	    32 	   0.88 	   65.6 	      0 	      0 	  0.339 
   70.874	 DELIVER	    33 	  0.875 	   9.34 	      0 	      0 	0.00706 
   71.221	 DELIVER	    34 	  0.951 	   9.56 	      0 	      0 	  0.398 
   72.828	 DELIVER	    35 	   2.79 	   9.89 	      0 	      0 	      0 
   73.100	 DELIVER	    36 	   1.78 	   9.79 	      0 	      0 	      0 
   73.566	 DELIVER	    37 	   2.19 	   9.56 	      0 	      0 	      0 
   74.282	 DELIVER	    38 	   2.49 	   10.1 	      0 	      0 	  0.964 
   75.064	 DELIVER	    39 	   1.63 	   8.27 	      0 	      0 	      0 
   77.048	 DELIVER	    40 	   2.69 	   7.65 	      0 	      0 	      0 
   77.220	 DELIVER	    41 	  0.533 	    7.9 	      0 	      0 	      0 
   78.588	 DELIVER	    42 	   2.69 	   70.9 	      0 	      0 	      0 
   78.914	 DELIVER	    43 	   2.15 	   8.49 	      0 	      0 	      0 
   78.970	 DELIVER	    44 	   2.67 	   8.34 	      0 	      0 	      0 
   79.523	 DELIVER	    45 	   1.94 	   7.82 	      0 	      0 	  0.382 
   79.936	 DELIVER	    46 	   1.94 	   72.1 	      0 	      0 	  0.382 
   81.033	 DELIVER	    47 	  0.402 	   7.55 	      0 	      0 	  0.547 
   81.650	 DELIVER	    48 	   1.26 	   9.09 	      0 	      0 	  0.741 
   81.845	 DELIVER	    49 	   1.49 	   7.41 	      0 	      0 	0.00118 
   82.969	 DELIVER	    50 	   2.96 	   8.68 	      0 	      0 	      0 
   84.172	 DELIVER	    51 	  0.985 	   5.12 	      0 	      0 	      0 
   84.599	 DELIVER	    52 	   2.05 	   9.23 	      0 	      0 	      0 
   84.601	 DELIVER	    53 	   1.82 	   7.74 	      0 	      0 	      0 
   84.863	 DELIVER	    54 	   1.27 	   4.81 	      0 	      0 	      0 
   85.694	 DELIVER	    55 	   2.53 	   8.42 	      0 	      0 	      0 
   87.334	 DELIVER	    56 	   1.19 	   7.79 	      0 	      0 	      0 
   87.394	 DELIVER	    57 	   2.08 	   7.19 	      0 	      0 	      0 
   88.531	 DELIVER	    58 	   1.02 	   6.46 	      0 	      0 	      0 
   90.071	 DELIVER	    59 	   1.38 	   5.41 	      0 	      0 	      0 
   90.871	 DELIVER	    60 	   2.81 	   8.07 	      0 	      0 	      0 
   91.996	 DELIVER	    61 	   1.81 	   6.44 	      0 	      0 	      0 
   94.432	 DELIVER	    62 	    1.5 	   10.5 	      0 	      0 	      0 
   95.579	 DELIVER	    63 	   1.23 	   6.11 	      0 	      0 	      0 
   97.419	 DELIVER	    64 	   1.07 	   7.77 	      0 	      0 	      0 
  102.492	 DELIVER	    65 	   1.23 	   8.79 	      0 	      0 	      0 
  102.665	 DELIVER	    66 	    1.8 	   6.22 	      0 	      0 	      0 
  102.915	 DELIVER	    67 	   1.33 	    6.5 	      0 	      0 	      0 
  104.512	 DELIVER	    68 	   2.61 	   8.49 	      0 	      0 	      0 
  106.674	 DELIVER	    69 	   2.23 	   7.16 	      0 	      0 	      0 
  108.612	 DELIVER	    70 	    1.9 	   9.28 	      0 	      0 	      0 
  109.108	 DELIVER	    71 	   2.39 	   9.38 	      0 	      0 	      0 
  109.740	 DELIVER	    72 	   2.21 	   8.84 	      0 	      0 	   0.33 
  111.468	 DELIVER	    73 	   2.15 	   10.5 	      0 	      0 	  0.726 
  112.531	 DELIVER	    74 	   2.49 	   11.3 	      0 	      0 	  0.911 
  113.003	 DELIVER	    75 	  0.383 	   9.33 	      0 	      0 	      0 
  113.148	 DELIVER	    76 	   1.05 	   6.74 	      0 	      0 	      0 
  116.008	 DELIVER	    77 	   2.31 	   8.21 	      0 	  0.147 	      0 
  119.606	 DELIVER	    78 	  0.959 	   4.82 	      0 	  0.696 	0.00141 
  119.796	 DELIVER	    79 	   2.57 	   6.21 	      0 	  0.696 	      0 
  120.619	 DELIVER	    80 	   1.27 	   5.87 	      0 	  0.696 	      0 
  121.446	 DELIVER	    81 	  0.959 	    117 	      0 	  0.696 	0.00141 
  122.390	 DELIVER	    82 	  0.404 	   7.36 	      0 	   2.49 	  0.717 
  122.674	 DELIVER	    83 	   2.97 	    7.3 	      0 	   2.49 	  0.645 
  123.349	 DELIVER	    84 	   2.97 	    116 	      0 	   2.49 	  0.645 
  123.448	 DELIVER	    85 	   2.89 	   7.87 	      0 	   2.49 	   0.57 
  126.048	 DELIVER	    86 	   1.44 	   9.71 	      0 	   2.49 	   2.65 
  126.778	 DELIVER	    87 	   1.44 	    117 	      0 	   2.49 	   2.65 
  127.646	 DELIVER	    88 	   2.79 	   9.98 	      0 	   2.49 	   1.37 
  128.851	 DELIVER	    89 	    1.2 	   10.9 	      0 	   2.49 	   1.38 
  128.936	 DELIVER	    90 	  0.669 	   10.3 	      0 	   2.49 	   1.82 
  130.811	 DELIVER	    91 	   2.98 	   11.9 	      0 	   2.49 	   1.67 
  132.183	 DELIVER	    92 	  0.407 	   12.6 	      0 	   2.49 	   1.53 
  132.926	 DELIVER	    93 	   2.78 	   13.2 	      0 	   2.49 	   1.79 
  133.274	 DELIVER	    94 	   1.08 	   13.2 	      0 	   2.49 	   1.78 
  133.917	 DELIVER	    95 	  0.525 	   13.6 	      0 	   2.49 	   2.55 
  135.218	 DELIVER	    96 	   2.19 	   14.9 	      0 	   2.49 	   3.07 
  135.323	 DELIVER	    97 	    2.2 	   11.6 	      0 	   2.49 	      0 
  135.603	 DELIVER	    98 	   1.85 	   11.1 	      0 	   2.49 	      0 
  137.011	 DELIVER	    99 	   1.82 	   11.5 	      0 	    7.9 	 0.0767 
  137.814	 DELIVER	   100 	    2.4 	   12.1 	      0 	    7.9 	  0.162 
  140.677	 DELIVER	   101 	   2.43 	   14.4 	      0 	   9.38 	  0.131 
  142.006	 DELIVER	   102 	   2.43 	   15.4 	      0 	   9.38 	  0.851 
  143.716	 DELIVER	   103 	   2.55 	   15.7 	      0 	   9.38 	  0.266 
  144.607	 DELIVER	   104 	   2.16 	   15.7 	      0 	   9.38 	      0 
  146.027	 DELIVER	   105 	   2.53 	     17 	      0 	   9.38 	  0.868 
  147.238	 DELIVER	   106 	   1.72 	   18.2 	      0 	   9.38 	   1.78 
  152.673	 DELIVER	   107 	   2.46 	   22.3 	      0 	   9.38 	  0.669 
  152.959	 DELIVER	   108 	    2.3 	   22.4 	      0 	   9.38 	   1.82 
  153.611	 DELIVER	   109 	   1.01 	   22.9 	      0 	   9.38 	   1.82 
  153.935	 DELIVER	   110 	   2.41 	   23.1 	      0 	   9.38 	   2.68 
  155.041	 DELIVER	   111 	   2.58 	     24 	      0 	   9.38 	   2.54 
  155.433	 DELIVER	   112 	   1.56 	   23.6 	      0 	   9.38 	   2.87 
  156.095	 DELIVER	   113 	   2.29 	   23.6 	      0 	   9.38 	   3.36 
  156.943	 DELIVER	   114 	   2.02 	   24.4 	      0 	   9.38 	   3.57 
  157.772	 DELIVER	   115 	   1.79 	   24.4 	      0 	   9.38 	   2.94 
  163.985	 DELIVER	   116 	   2.65 	   29.4 	      0 	   9.38 	   3.51 
  165.640	 DELIVER	   117 	  0.465 	   30.8 	      0 	   9.38 	   3.37 
  165.904	 DELIVER	   118 	  0.969 	   29.1 	      0 	   9.38 	   1.41 
  166.691	 DELIVER	   119 	   2.24 	   29.5 	      0 	   9.38 	   1.48 
  167.487	 DELIVER	   120 	  0.401 	   30.2 	      0 	   9.38 	   1.87 
  168.873	 DELIVER	   121 	  0.643 	   31.6 	      0 	   9.38 	   2.25 
  171.582	 DELIVER	   122 	   0.54 	   33.6 	      0 	   9.38 	   2.27 
  171.842	 DELIVER	   123 	   2.96 	   32.6 	      0 	   9.38 	   1.44 
  173.699	 DELIVER	   124 	   2.54 	   33.1 	      0 	   9.38 	  0.174 
  173.844	 DELIVER	   125 	    2.2 	   33.1 	      0 	   9.38 	  0.167 
  175.888	 DELIVER	   126 	   2.24 	   34.3 	      0 	   9.38 	   1.54 
  176.660	 DELIVER	   127 	  0.993 	   33.6 	      0 	   9.38 	  0.241 
  177.682	 DELIVER	   128 	  0.907 	   31.2 	      0 	   9.38 	      0 
  178.166	 DELIVER	   129 	  0.413 	   27.7 	      0 	   9.38 	      0 
  180.815	 DELIVER	   130 	   2.56 	   27.4 	      0 	   9.38 	      0 
  181.469	 DELIVER	   131 	   1.48 	   27.6 	      0 	   9.38 	      0 
  181.605	 DELIVER	   132 	  0.463 	     26 	      0 	   9.38 	      0 
  182.473	 DELIVER	   133 	   2.57 	   16.2 	      0 	   9.38 	      0 
  183.200	 DELIVER	   134 	   2.67 	   13.3 	      0 	   9.38 	      0 
  183.255	 DELIVER	   135 	   2.11 	   10.4 	      0 	   9.38 	      0 
  184.712	 DELIVER	   136 	   1.44 	    6.7 	      0 	   9.38 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.552 Time Sample Var. =	  0.473
 Event Ave. =	  1.743 Event Sample Var. =	 0.6136
 Minimum =	  0.383
 Maximum =	   2.98
SYSTEM[ID[7]]:
 Time Ave. = 	  12.09 Time Sample Var. =	    191
 Event Ave. =	     17 Event Sample Var. =	  385.3
 Minimum =	  4.813
 Maximum =	  117.1
RATIO[0]:
 Time Ave. = 	      0 Time Sample Var. =	      0
 Event Ave. =	      0 Event Sample Var. =	      0
 Minimum =	      0
 Maximum =	      0
RATIO[3]:
 Time Ave. = 	  4.163 Time Sample Var. =	  20.39
 Event Ave. =	  2.931 Event Sample Var. =	  16.39
 Minimum =	      0
 Maximum =	  9.377
WAIT[ID[7]]:
 Time Ave. = 	 0.4023 Time Sample Var. =	 0.7196
 Event Ave. =	 0.6129 Event Sample Var. =	 0.9018
 Minimum =	      0
 Maximum =	  3.573
