    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.754	 DELIVER	     1 	   1.51 	   6.68 	      0 	      0 	      0 
   11.132	 DELIVER	     2 	   1.94 	   8.15 	      0 	      0 	      0 
   12.539	 DELIVER	     3 	   2.41 	   6.98 	      0 	      0 	      0 
   12.573	 DELIVER	     4 	   2.58 	   7.42 	      0 	      0 	      0 
   13.042	 DELIVER	     5 	   2.41 	   6.06 	      0 	      0 	      0 
   13.205	 DELIVER	     6 	   2.93 	    7.6 	      0 	      0 	  0.726 
   14.565	 DELIVER	     7 	  0.381 	   8.38 	      0 	      0 	   1.55 
   15.196	 DELIVER	     8 	   2.42 	   8.59 	      0 	      0 	   1.36 
   16.115	 DELIVER	     9 	    1.5 	   5.44 	      0 	      0 	      0 
   16.664	 DELIVER	    10 	   2.84 	   7.36 	      0 	      0 	      0 
   17.211	 DELIVER	    11 	    0.5 	   4.82 	      0 	      0 	      0 
   21.351	 DELIVER	    12 	   2.82 	   7.78 	      0 	      0 	      0 
   26.041	 DELIVER	    13 	   2.73 	   8.44 	      0 	      0 	      0 
   27.388	 DELIVER	    14 	   1.64 	   7.54 	      0 	      0 	      0 
   29.343	 DELIVER	    15 	  0.626 	   4.73 	      0 	      0 	      0 
   30.299	 DELIVER	    16 	    2.8 	   8.49 	      0 	      0 	      0 
   35.900	 DELIVER	    17 	   1.19 	   6.56 	      0 	      0 	      0 
   36.730	 DELIVER	    18 	   1.92 	   6.19 	      0 	      0 	      0 
   37.041	 DELIVER	    19 	   2.16 	   5.84 	      0 	      0 	      0 
   48.084	 DELIVER	    20 	  0.564 	   6.71 	      0 	      0 	      0 
   48.309	 DELIVER	    21 	   2.23 	   8.04 	      0 	      0 	      0 
   51.379	 DELIVER	    22 	    1.4 	   6.59 	      0 	      0 	      0 
   54.503	 DELIVER	    23 	  0.677 	   7.39 	      0 	      0 	      0 
   54.867	 DELIVER	    24 	    1.8 	    6.8 	      0 	      0 	      0 
   56.351	 DELIVER	    25 	  0.688 	   6.14 	      0 	      0 	      0 
   56.417	 DELIVER	    26 	   2.02 	   5.63 	      0 	      0 	      0 
   57.226	 DELIVER	    27 	  0.864 	   6.26 	      0 	      0 	      0 
   60.911	 DELIVER	    28 	   2.66 	    8.8 	      0 	      0 	      0 
   62.072	 DELIVER	    29 	   1.63 	   7.69 	      0 	      0 	      0 
   62.110	 DELIVER	    30 	   2.54 	    7.7 	      0 	      0 	      0 
   62.638	 DELIVER	    31 	  0.689 	   7.16 	      0 	      0 	      0 
   64.381	 DELIVER	    32 	   1.38 	   5.42 	      0 	      0 	      0 
   67.693	 DELIVER	    33 	    1.3 	   9.61 	      0 	      0 	      0 
   67.738	 DELIVER	    34 	  0.542 	   7.57 	      0 	      0 	      0 
   69.006	 DELIVER	    35 	   1.82 	   7.81 	      0 	      0 	      0 
   70.388	 DELIVER	    36 	   1.82 	   62.6 	      0 	      0 	      0 
   70.458	 DELIVER	    37 	   2.04 	    8.9 	      0 	      0 	      0 
   70.550	 DELIVER	    38 	   1.74 	   8.73 	      0 	      0 	  0.666 
   70.579	 DELIVER	    39 	   1.94 	    6.8 	      0 	      0 	      0 
   72.483	 DELIVER	    40 	   1.06 	   7.28 	      0 	      0 	      0 
   73.534	 DELIVER	    41 	  0.937 	   7.37 	      0 	      0 	      0 
   74.990	 DELIVER	    42 	   2.66 	   9.14 	      0 	      0 	      0 
   76.041	 DELIVER	    43 	   2.87 	   9.73 	      0 	      0 	      0 
   76.262	 DELIVER	    44 	   1.18 	   6.85 	      0 	      0 	      0 
   77.777	 DELIVER	    45 	   2.89 	   10.1 	      0 	      0 	      0 
   79.152	 DELIVER	    46 	   1.43 	   8.56 	      0 	      0 	      0 
   81.104	 DELIVER	    47 	   1.36 	   7.42 	      0 	      0 	      0 
   83.544	 DELIVER	    48 	  0.987 	   7.54 	      0 	      0 	      0 
   83.882	 DELIVER	    49 	  0.987 	   76.3 	      0 	      0 	      0 
   83.919	 DELIVER	    50 	   2.04 	   7.11 	      0 	      0 	      0 
   84.587	 DELIVER	    51 	  0.824 	    6.9 	      0 	      0 	      0 
   84.892	 DELIVER	    52 	   2.45 	   6.31 	      0 	      0 	      0 
   85.031	 DELIVER	    53 	   1.55 	    6.2 	      0 	      0 	      0 
   85.291	 DELIVER	    54 	   2.45 	     79 	      0 	      0 	      0 
   86.157	 DELIVER	    55 	   1.55 	     80 	      0 	      0 	      0 
   86.971	 DELIVER	    56 	  0.774 	   4.75 	      0 	      0 	      0 
   87.158	 DELIVER	    57 	   1.26 	   8.03 	      0 	      0 	   1.25 
   88.156	 DELIVER	    58 	   1.23 	   6.73 	      0 	      0 	      0 
   95.131	 DELIVER	    59 	   1.15 	   6.46 	      0 	      0 	      0 
   99.149	 DELIVER	    60 	   1.88 	    8.2 	      0 	      0 	      0 
  107.790	 DELIVER	    61 	   2.13 	   10.5 	      0 	      0 	      0 
