    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	  0.728 	   7.13 	      0 	      0 
    0.053	    ARR	     1 	  0.728 	 0.0527 	      0 	      0 
    0.053	 TOPPING	     1 	 0.0527 	 0.0527 	      0 	      0 
    0.628	    ARR	     2 	 0.0527 	 0.0527 	      0 	      0 
    0.628	 TOPPING	     2 	 0.0527 	 0.0527 	      0 	      0 
    1.988	   COOK	     1 	   1.94 	 0.0527 	      0 	      0 
    2.302	    ARR	     3 	   1.94 	 0.0527 	      0 	      0 
    2.302	 TOPPING	     3 	   1.94 	 0.0527 	      0 	      0 
    2.599	   COOK	     2 	   1.94 	 0.0527 	      0 	      0 
    5.172	   COOK	     3 	   1.94 	 0.0527 	      0 	      0 
    5.493	    ARR	     4 	   1.94 	 0.0527 	      0 	      0 
    5.493	 TOPPING	     4 	   1.94 	 0.0527 	      0 	      0 
    6.410	    ARR	     5 	   1.94 	 0.0527 	      0 	      0 
    6.410	 TOPPING	     5 	   1.94 	 0.0527 	      0 	      0 
    6.628	  READY	     1 	   1.94 	 0.0527 	      0 	      0 
    6.628	 FINISH	     1 	   1.94 	 0.0527 	      0 	      0 
    6.648	   COOK	     4 	   1.94 	 0.0527 	      0 	      0 
    7.229	 DELIVER	     1 	   1.94 	   7.18 	      0 	      0 
    8.057	  READY	     2 	   1.94 	   7.18 	      0 	      0 
    8.057	 FINISH	     2 	   1.94 	   7.18 	      0 	      0 
    8.672	   COOK	     5 	   1.94 	   7.18 	      0 	      0 
    9.149	 DELIVER	     2 	   1.97 	   8.52 	      0 	      0 
   10.138	  READY	     3 	   1.97 	   8.52 	      0 	      0 
   10.138	 FINISH	     3 	   1.97 	   8.52 	      0 	      0 
   10.431	 DELIVER	     3 	   2.87 	   8.13 	      0 	      0 
   11.644	  READY	     4 	   2.87 	   8.13 	      0 	      0 
   11.644	 FINISH	     4 	   2.87 	   8.13 	      0 	      0 
   11.937	 DELIVER	     4 	   1.16 	   6.44 	      0 	      0 
   13.309	  READY	     5 	   1.16 	   6.44 	      0 	      0 
   13.309	 FINISH	     5 	   1.16 	   6.44 	      0 	      0 
   15.071	    ARR	     6 	   1.16 	   6.44 	      0 	      0 
   15.071	 TOPPING	     6 	   1.16 	   6.44 	      0 	      0 
   15.493	 DELIVER	     5 	   2.26 	   9.08 	      0 	      0 
   17.044	    ARR	     7 	   2.26 	   9.08 	      0 	      0 
   17.044	 TOPPING	     7 	   2.26 	   9.08 	      0 	      0 
   17.329	   COOK	     6 	   2.26 	   9.08 	      0 	      0 
   17.536	    ARR	     8 	   2.26 	   9.08 	      0 	      0 
   17.536	 TOPPING	     8 	   2.26 	   9.08 	      0 	      0 
   17.592	   COOK	     7 	   2.26 	   9.08 	      0 	      0 
   18.918	   COOK	     8 	   2.26 	   9.08 	      0 	      0 
   20.807	    ARR	     9 	   2.26 	   9.08 	      0 	      0 
   20.807	 TOPPING	     9 	   2.26 	   9.08 	      0 	      0 
   20.960	  READY	     6 	   2.26 	   9.08 	      0 	      0 
   20.960	 FINISH	     6 	   2.26 	   9.08 	      0 	      0 
   20.988	    ARR	    10 	   2.26 	   9.08 	      0 	      0 
   20.988	 TOPPING	    10 	   2.26 	   9.08 	      0 	      0 
   21.460	 DELIVER	     6 	  0.548 	   4.42 	      0 	      0 
   22.511	  READY	     7 	  0.548 	   4.42 	      0 	      0 
   22.511	 FINISH	     7 	  0.548 	   4.42 	      0 	      0 
   22.581	 DELIVER	     7 	   2.26 	   7.51 	      0 	      0 
   22.735	    ARR	    11 	   2.26 	   7.51 	      0 	      0 
   22.735	 TOPPING	    11 	   2.26 	   7.51 	      0 	      0 
   22.738	   COOK	     9 	   2.26 	   7.51 	      0 	      0 
   22.815	   COOK	    10 	   2.26 	   7.51 	      0 	      0 
   23.459	   COOK	    11 	   2.26 	   7.51 	      0 	      0 
   23.699	  READY	     8 	   2.26 	   7.51 	      0 	      0 
   23.699	 FINISH	     8 	   2.26 	   7.51 	      0 	      0 
   24.295	    ARR	    12 	   2.26 	   7.51 	      0 	      0 
   24.295	 TOPPING	    12 	   2.26 	   7.51 	      0 	      0 
   24.298	    ARR	    13 	   2.26 	   7.51 	      0 	      0 
   24.298	 TOPPING	    13 	   2.26 	   7.51 	      0 	      0 
   24.302	    ARR	    14 	   2.26 	   7.51 	      0 	      0 
   24.302	 TOPPING	    14 	   2.26 	   7.51 	      0 	      0 
   24.869	   COOK	    12 	   2.26 	   7.51 	      0 	      0 
   25.550	 DELIVER	     8 	   1.38 	   8.01 	      0 	      0 
   26.174	   COOK	    13 	   1.38 	   8.01 	      0 	      0 
   26.207	   COOK	    14 	   1.38 	   8.01 	      0 	      0 
   26.326	  READY	     9 	   1.38 	   8.01 	      0 	      0 
   26.326	 FINISH	     9 	   1.38 	   8.01 	      0 	      0 
   27.365	    ARR	    15 	   1.38 	   8.01 	      0 	      0 
   27.365	 TOPPING	    15 	   1.38 	   8.01 	      0 	      0 
   27.372	  READY	    10 	   1.38 	   8.01 	      0 	      0 
   28.023	  READY	    11 	   1.38 	   8.01 	      0 	      0 
   28.698	 DELIVER	     9 	   1.93 	   7.89 	      0 	      0 
   28.698	 FINISH	    10 	   1.93 	   7.89 	      0 	      0 
   29.128	   COOK	    15 	   1.93 	   7.89 	      0 	      0 
   29.301	  READY	    12 	   1.93 	   7.89 	      0 	      0 
   29.689	    ARR	    16 	   1.93 	   7.89 	      0 	      0 
   29.689	 TOPPING	    16 	   1.93 	   7.89 	      0 	      0 
   30.144	  READY	    13 	   1.93 	   7.89 	      0 	      0 
   30.984	 DELIVER	    10 	   1.83 	     10 	      0 	      0 
   30.984	 FINISH	    11 	   1.83 	     10 	      0 	      0 
   31.511	 DELIVER	    11 	  0.724 	   8.78 	      0 	      0 
   31.511	 FINISH	    12 	  0.724 	   8.78 	      0 	      0 
   31.561	  READY	    14 	  0.724 	   8.78 	      0 	      0 
   31.580	 DELIVER	    12 	   1.88 	   7.28 	      0 	      0 
   31.580	 FINISH	    13 	   1.88 	   7.28 	      0 	      0 
   32.091	 DELIVER	    13 	   1.91 	   7.79 	      0 	      0 
   32.091	 FINISH	    14 	   1.91 	   7.79 	      0 	      0 
   32.379	    ARR	    17 	   1.91 	   7.79 	      0 	      0 
   32.379	 TOPPING	    17 	   1.91 	   7.79 	      0 	      0 
   32.406	   COOK	    16 	   1.91 	   7.79 	      0 	      0 
   33.074	    ARR	    18 	   1.91 	   7.79 	      0 	      0 
   33.074	 TOPPING	    18 	   1.91 	   7.79 	      0 	      0 
   33.314	 DELIVER	    14 	  0.567 	   9.01 	      0 	      0 
   33.462	   COOK	    17 	  0.567 	   9.01 	      0 	      0 
   34.020	   COOK	    18 	  0.567 	   9.01 	      0 	      0 
   34.215	    ARR	    19 	  0.567 	   9.01 	      0 	      0 
   34.215	 TOPPING	    19 	  0.567 	   9.01 	      0 	      0 
   34.725	  READY	    15 	  0.567 	   9.01 	      0 	      0 
   34.725	 FINISH	    15 	  0.567 	   9.01 	      0 	      0 
   35.670	 DELIVER	    15 	   1.76 	   8.31 	      0 	      0 
   35.866	   COOK	    19 	   1.76 	   8.31 	      0 	      0 
   37.516	  READY	    16 	   1.76 	   8.31 	      0 	      0 
   37.516	 FINISH	    16 	   1.76 	   8.31 	      0 	      0 
   37.741	 DELIVER	    16 	   2.72 	   8.05 	      0 	      0 
   38.952	    ARR	    20 	   2.72 	   8.05 	      0 	      0 
   38.952	 TOPPING	    20 	   2.72 	   8.05 	      0 	      0 
   39.038	  READY	    17 	   2.72 	   8.05 	      0 	      0 
   39.038	 FINISH	    17 	   2.72 	   8.05 	      0 	      0 
   39.111	  READY	    18 	   2.72 	   8.05 	      0 	      0 
   39.319	 DELIVER	    17 	   1.08 	   6.94 	      0 	      0 
   39.319	 FINISH	    18 	   1.08 	   6.94 	      0 	      0 
   40.403	    ARR	    21 	   1.08 	   6.94 	      0 	      0 
   40.403	 TOPPING	    21 	   1.08 	   6.94 	      0 	      0 
