    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    4.730	 DELIVER	     1 	  0.833 	   4.71 	      0 	      0 	      0 
    7.374	 DELIVER	     2 	  0.708 	   5.95 	      0 	      0 	      0 
    9.787	 DELIVER	     3 	   1.03 	   9.55 	      0 	      0 	      0 
   10.280	 DELIVER	     4 	   2.07 	   7.02 	      0 	      0 	      0 
   12.156	 DELIVER	     5 	   1.99 	    8.7 	      0 	      0 	      0 
   14.694	 DELIVER	     6 	   1.08 	   7.36 	      0 	      0 	      0 
   14.786	 DELIVER	     7 	   1.29 	   6.41 	      0 	      0 	      0 
   21.333	 DELIVER	     8 	   2.79 	   8.68 	      0 	      0 	      0 
   23.990	 DELIVER	     9 	   1.62 	   7.17 	      0 	      0 	      0 
   27.460	 DELIVER	    10 	   2.21 	   8.05 	      0 	      0 	      0 
   32.241	 DELIVER	    11 	   1.34 	   7.13 	      0 	      0 	      0 
   36.742	 DELIVER	    12 	   1.55 	   7.29 	      0 	      0 	      0 
   37.126	 DELIVER	    13 	   1.23 	   5.13 	      0 	      0 	      0 
   48.056	 DELIVER	    14 	    1.5 	   7.84 	      0 	      0 	      0 
   51.911	 DELIVER	    15 	  0.916 	      6 	      0 	      0 	      0 
   54.501	 DELIVER	    16 	   2.87 	   7.47 	      0 	      0 	      0 
   57.006	 DELIVER	    17 	   1.56 	   9.32 	      0 	  0.269 	      0 
   58.810	 DELIVER	    18 	    1.4 	   7.41 	      0 	  0.269 	      0 
   59.020	 DELIVER	    19 	    1.4 	   51.6 	      0 	  0.269 	      0 
   59.750	 DELIVER	    20 	  0.855 	   8.04 	      0 	  0.269 	      0 
   60.635	 DELIVER	    21 	  0.679 	   7.75 	      0 	  0.269 	      0 
   61.723	 DELIVER	    22 	   2.73 	   8.32 	      0 	  0.269 	      0 
   62.176	 DELIVER	    23 	   2.22 	    8.2 	      0 	  0.269 	      0 
   63.807	 DELIVER	    24 	   2.14 	   9.77 	      0 	  0.269 	  0.202 
   63.898	 DELIVER	    25 	    2.3 	   9.67 	      0 	  0.269 	   1.91 
   64.309	 DELIVER	    26 	   2.08 	    9.3 	      0 	  0.269 	   1.19 
   65.323	 DELIVER	    27 	   2.23 	   9.88 	      0 	  0.269 	  0.932 
   65.433	 DELIVER	    28 	   1.54 	   9.56 	      0 	  0.269 	   2.41 
   65.873	 DELIVER	    29 	   1.83 	    8.8 	      0 	  0.269 	   1.37 
   66.038	 DELIVER	    30 	   2.55 	   6.16 	      0 	  0.269 	      0 
   67.349	 DELIVER	    31 	   1.81 	   7.63 	      0 	  0.269 	      0 
   68.112	 DELIVER	    32 	   1.64 	   7.26 	      0 	  0.269 	      0 
   69.186	 DELIVER	    33 	   2.09 	   7.66 	      0 	  0.269 	0.00276 
   71.143	 DELIVER	    34 	   1.88 	   9.06 	      0 	  0.269 	  0.348 
   72.967	 DELIVER	    35 	   2.52 	   10.3 	      0 	  0.269 	      0 
   73.363	 DELIVER	    36 	   1.25 	     10 	      0 	  0.269 	  0.255 
   73.618	 DELIVER	    37 	  0.828 	   9.93 	      0 	  0.269 	   0.62 
   73.660	 DELIVER	    38 	   2.92 	   8.61 	      0 	  0.269 	      0 
   74.451	 DELIVER	    39 	    2.6 	   8.68 	      0 	  0.269 	      0 
   75.885	 DELIVER	    40 	  0.783 	   9.62 	      0 	  0.269 	      0 
   75.938	 DELIVER	    41 	   2.16 	   9.63 	      0 	  0.269 	  0.733 
   76.280	 DELIVER	    42 	   0.48 	   9.15 	      0 	  0.269 	  0.846 
   76.430	 DELIVER	    43 	   1.74 	   7.83 	      0 	  0.269 	      0 
