    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.83 	 0.0166 	      0 	      0 
    0.017	    ARR	     1 	   2.83 	 0.0166 	      0 	      0 
    0.017	 TOPPING	     1 	 0.0166 	 0.0166 	      0 	      0 
    1.421	   COOK	     1 	    1.4 	 0.0166 	      0 	      0 
    2.827	    ARR	     2 	    1.4 	 0.0166 	      0 	      0 
    2.827	 TOPPING	     2 	    1.4 	 0.0166 	      0 	      0 
    4.132	   COOK	     2 	    1.4 	 0.0166 	      0 	      0 
    5.312	  READY	     1 	    1.4 	 0.0166 	      0 	      0 
    5.312	 FINISH	     1 	    1.4 	 0.0166 	      0 	      0 
    6.079	 DELIVER	     1 	    1.4 	   6.06 	      0 	      0 
    8.486	    ARR	     3 	    1.4 	   6.06 	      0 	      0 
    8.486	 TOPPING	     3 	    1.4 	   6.06 	      0 	      0 
    9.233	  READY	     2 	    1.4 	   6.06 	      0 	      0 
    9.233	 FINISH	     2 	    1.4 	   6.06 	      0 	      0 
    9.644	 DELIVER	     2 	    1.3 	   6.82 	      0 	      0 
   10.142	   COOK	     3 	    1.3 	   6.82 	      0 	      0 
   10.732	    ARR	     4 	    1.3 	   6.82 	      0 	      0 
   10.732	 TOPPING	     4 	    1.3 	   6.82 	      0 	      0 
   12.510	   COOK	     4 	    1.3 	   6.82 	      0 	      0 
   13.870	    ARR	     5 	    1.3 	   6.82 	      0 	      0 
   13.870	 TOPPING	     5 	    1.3 	   6.82 	      0 	      0 
   14.242	  READY	     3 	    1.3 	   6.82 	      0 	      0 
   14.242	 FINISH	     3 	    1.3 	   6.82 	      0 	      0 
   14.282	 DELIVER	     3 	   1.66 	    5.8 	      0 	      0 
   14.421	   COOK	     5 	   1.66 	    5.8 	      0 	      0 
   17.003	  READY	     4 	   1.66 	    5.8 	      0 	      0 
   17.003	 FINISH	     4 	   1.66 	    5.8 	      0 	      0 
   17.322	    ARR	     6 	   1.66 	    5.8 	      0 	      0 
   17.322	 TOPPING	     6 	   1.66 	    5.8 	      0 	      0 
   17.481	 DELIVER	     4 	   1.78 	   6.75 	      0 	      0 
   18.155	   COOK	     6 	   1.78 	   6.75 	      0 	      0 
   18.446	    ARR	     7 	   1.78 	   6.75 	      0 	      0 
   18.446	 TOPPING	     7 	   1.78 	   6.75 	      0 	      0 
   19.092	   COOK	     7 	   1.78 	   6.75 	      0 	      0 
   19.375	    ARR	     8 	   1.78 	   6.75 	      0 	      0 
   19.375	 TOPPING	     8 	   1.78 	   6.75 	      0 	      0 
   20.176	  READY	     5 	   1.78 	   6.75 	      0 	      0 
   20.176	 FINISH	     5 	   1.78 	   6.75 	      0 	      0 
   20.256	    ARR	     9 	   1.78 	   6.75 	      0 	      0 
   20.256	 TOPPING	     9 	   1.78 	   6.75 	      0 	      0 
   20.287	 DELIVER	     5 	  0.551 	   6.42 	      0 	      0 
   20.790	    ARR	    10 	  0.551 	   6.42 	      0 	      0 
   20.790	 TOPPING	    10 	  0.551 	   6.42 	      0 	      0 
   21.077	   COOK	     8 	  0.551 	   6.42 	      0 	      0 
   21.508	   COOK	     9 	  0.551 	   6.42 	      0 	      0 
