    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    4.956	 DELIVER	     1 	  0.425 	   4.87 	      0 	      0 	      0 
    7.905	 DELIVER	     2 	   1.38 	    6.1 	      0 	      0 	      0 
    8.102	 DELIVER	     3 	   1.38 	   2.01 	      0 	      0 	      0 
    8.864	 DELIVER	     4 	   1.34 	   6.95 	      0 	      0 	      0 
   11.283	 DELIVER	     5 	  0.631 	   6.01 	      0 	      0 	  0.305 
   13.239	 DELIVER	     6 	    2.8 	   11.3 	      0 	      0 	  0.813 
   13.412	 DELIVER	     7 	   1.36 	   8.28 	      0 	      0 	      0 
   15.198	 DELIVER	     8 	  0.631 	   9.19 	      0 	      0 	  0.305 
   17.699	 DELIVER	     9 	  0.523 	   8.38 	      0 	      0 	      0 
   21.009	 DELIVER	    10 	  0.771 	   5.81 	      0 	      0 	      0 
   21.290	 DELIVER	    11 	   2.69 	   7.48 	      0 	      0 	      0 
   24.250	 DELIVER	    12 	    1.9 	   5.05 	      0 	      0 	      0 
   28.601	 DELIVER	    13 	   1.74 	   5.99 	      0 	      0 	      0 
   30.698	 DELIVER	    14 	   1.74 	   24.7 	      0 	      0 	      0 
   32.242	 DELIVER	    15 	   1.36 	   9.55 	      0 	      0 	      0 
   33.163	 DELIVER	    16 	  0.516 	   7.46 	      0 	      0 	      0 
   35.093	 DELIVER	    17 	   2.89 	   7.09 	      0 	      0 	      0 
   55.572	 DELIVER	    18 	    1.2 	   7.41 	      0 	      0 	      0 
   56.001	 DELIVER	    19 	   2.35 	   8.17 	      0 	      0 	      0 
   59.834	 DELIVER	    20 	  0.561 	   4.62 	      0 	0.00875 	 0.0748 
   60.337	 DELIVER	    21 	  0.892 	   5.94 	      0 	0.00875 	      0 
   61.128	 DELIVER	    22 	   2.73 	   6.98 	      0 	0.00875 	      0 
   63.118	 DELIVER	    23 	   1.75 	   7.96 	      0 	0.00875 	      0 
   63.916	 DELIVER	    24 	   2.74 	   7.78 	      0 	   4.81 	  0.741 
   64.447	 DELIVER	    25 	   2.74 	   56.7 	      0 	   4.81 	  0.741 
   64.612	 DELIVER	    26 	   1.25 	   8.26 	      0 	   4.81 	  0.556 
   65.229	 DELIVER	    27 	  0.828 	   8.27 	      0 	   4.81 	   1.21 
   65.734	 DELIVER	    28 	   1.49 	   7.89 	      0 	   4.81 	   1.15 
   66.291	 DELIVER	    29 	   2.93 	    8.9 	      0 	   5.25 	   1.24 
   70.592	 DELIVER	    30 	   2.04 	   12.3 	      0 	   5.25 	   1.32 
   71.432	 DELIVER	    31 	   2.08 	   12.8 	      0 	   5.25 	   1.86 
   71.556	 DELIVER	    32 	   2.34 	   12.5 	      0 	   5.25 	   2.51 
   72.341	 DELIVER	    33 	   1.27 	   13.2 	      0 	   5.25 	   2.56 
   74.601	 DELIVER	    34 	   2.14 	   15.4 	      0 	   5.25 	   3.31 
   74.990	 DELIVER	    35 	  0.966 	   15.4 	      0 	   5.26 	   3.38 
   75.274	 DELIVER	    36 	   2.05 	   15.6 	      0 	   5.26 	   4.22 
   76.217	 DELIVER	    37 	  0.527 	     15 	      0 	   5.26 	    2.7 
   79.423	 DELIVER	    38 	   2.31 	   17.6 	      0 	   5.26 	   2.58 
   81.926	 DELIVER	    39 	   2.19 	     19 	      0 	   5.26 	   1.78 
   82.038	 DELIVER	    40 	   2.56 	   18.3 	      0 	   5.26 	   2.17 
   85.531	 DELIVER	    41 	   1.64 	   20.6 	      0 	   5.26 	   1.82 
   85.711	 DELIVER	    42 	   1.21 	   20.4 	      0 	   5.26 	   1.62 
   88.002	 DELIVER	    43 	  0.419 	   22.5 	      0 	   5.26 	    2.6 
   91.392	 DELIVER	    44 	   2.46 	   22.7 	      0 	   5.26 	      0 
   91.402	 DELIVER	    45 	   2.84 	   22.6 	      0 	   5.26 	      0 
   91.857	 DELIVER	    46 	  0.677 	   22.7 	      0 	   5.26 	      0 
   91.986	 DELIVER	    47 	   2.39 	     22 	      0 	   5.26 	      0 
   92.321	 DELIVER	    48 	   1.34 	     21 	      0 	   5.26 	      0 
   92.543	 DELIVER	    49 	   2.64 	   21.1 	      0 	   5.26 	  0.248 
   93.238	 DELIVER	    50 	   2.51 	   21.5 	      0 	   5.26 	  0.567 
   93.655	 DELIVER	    51 	    2.1 	   21.3 	      0 	   5.26 	  0.268 
   94.556	 DELIVER	    52 	   1.79 	     22 	      0 	   5.26 	   1.76 
   94.766	 DELIVER	    53 	    1.6 	   20.6 	      0 	   5.26 	  0.546 
   95.682	 DELIVER	    54 	  0.606 	   21.2 	      0 	   5.26 	  0.398 
   96.307	 DELIVER	    55 	   1.17 	   21.7 	      0 	   5.26 	  0.859 
   98.832	 DELIVER	    56 	  0.614 	   24.1 	      0 	   5.26 	   1.39 
   99.078	 DELIVER	    57 	   2.56 	   23.6 	      0 	   5.26 	  0.853 
  101.164	 DELIVER	    58 	   1.89 	   25.5 	      0 	   5.26 	  0.951 
  101.845	 DELIVER	    59 	    1.6 	   24.5 	      0 	   5.26 	      0 
  103.688	 DELIVER	    60 	   2.18 	   25.7 	      0 	   5.26 	  0.479 
  104.661	 DELIVER	    61 	  0.631 	   26.2 	      0 	   5.26 	  0.446 
  105.502	 DELIVER	    62 	   1.43 	   25.4 	      0 	   5.26 	      0 
  105.654	 DELIVER	    63 	  0.859 	   23.9 	      0 	   5.26 	      0 
  106.193	 DELIVER	    64 	   2.73 	   23.2 	      0 	   5.26 	      0 
  107.867	 DELIVER	    65 	   1.69 	   21.6 	      0 	   5.26 	      0 
  108.852	 DELIVER	    66 	   2.48 	   21.6 	      0 	   5.26 	      0 
  111.685	 DELIVER	    67 	   1.39 	   19.9 	      0 	   5.26 	      0 
  113.759	 DELIVER	    68 	   2.04 	   17.5 	      0 	   5.26 	      0 
  113.873	 DELIVER	    69 	   1.48 	     17 	      0 	   5.26 	      0 
  114.005	 DELIVER	    70 	   1.25 	   15.5 	      0 	   5.26 	      0 
  114.248	 DELIVER	    71 	  0.408 	   15.3 	      0 	   5.26 	      0 
  114.277	 DELIVER	    72 	   2.71 	   13.3 	      0 	   5.26 	      0 
  115.740	 DELIVER	    73 	   1.95 	   12.8 	      0 	   5.26 	      0 
  116.303	 DELIVER	    74 	   2.73 	   11.6 	      0 	   5.26 	      0 
  118.735	 DELIVER	    75 	  0.587 	     14 	      0 	   5.26 	      0 
  118.771	 DELIVER	    76 	  0.672 	   9.84 	      0 	   5.26 	      0 
  120.248	 DELIVER	    77 	    1.9 	   10.8 	      0 	   5.26 	      0 
  120.836	 DELIVER	    78 	    1.3 	   11.3 	      0 	   5.26 	      0 
  122.210	 DELIVER	    79 	   1.07 	   10.3 	      0 	   5.26 	      0 
  123.098	 DELIVER	    80 	   2.03 	     11 	      0 	   5.26 	      0 
  123.899	 DELIVER	    81 	   2.97 	   11.1 	      0 	   5.26 	      0 
  124.244	 DELIVER	    82 	   1.15 	   11.2 	      0 	   5.26 	      0 
  124.403	 DELIVER	    83 	   1.81 	   9.87 	      0 	   5.26 	      0 
  125.714	 DELIVER	    84 	   2.13 	   11.1 	      0 	   5.26 	      0 
  126.073	 DELIVER	    85 	   1.88 	   11.1 	      0 	   5.26 	  0.858 
  127.683	 DELIVER	    86 	   1.55 	   12.5 	      0 	   5.26 	   1.18 
  128.223	 DELIVER	    87 	   2.61 	     12 	      0 	   5.26 	    0.5 
  128.240	 DELIVER	    88 	   1.93 	   11.8 	      0 	   5.26 	   1.23 
  128.516	 DELIVER	    89 	    2.5 	   10.7 	      0 	   5.26 	  0.041 
  128.949	 DELIVER	    90 	   1.17 	   9.89 	  0.205 	   5.26 	  0.284 
  129.708	 DELIVER	    91 	   2.21 	   10.3 	  0.205 	   5.26 	  0.222 
  130.580	 DELIVER	    92 	   2.73 	   10.5 	  0.205 	   5.26 	  0.264 
  132.545	 DELIVER	    93 	   2.42 	   12.1 	   0.34 	   5.26 	 0.0224 
  132.866	 DELIVER	    94 	  0.809 	   12.3 	   0.34 	   5.26 	    1.3 
  133.214	 DELIVER	    95 	   2.26 	   11.6 	   0.34 	   5.26 	  0.986 
  133.539	 DELIVER	    96 	    1.1 	     11 	   0.34 	   5.26 	  0.347 
  135.236	 DELIVER	    97 	  0.981 	   12.5 	   0.34 	   5.26 	  0.429 
  135.705	 DELIVER	    98 	   2.38 	   12.2 	   0.34 	   5.26 	  0.563 
  136.001	 DELIVER	    99 	  0.692 	   12.1 	   0.34 	   5.26 	  0.222 
  137.869	 DELIVER	   100 	  0.957 	   13.6 	   1.43 	   5.26 	  0.517 
  138.239	 DELIVER	   101 	   2.62 	   13.6 	   1.43 	   5.26 	  0.222 
  138.290	 DELIVER	   102 	   1.38 	   13.1 	   1.43 	   5.26 	  0.613 
  139.205	 DELIVER	   103 	   1.48 	   13.7 	   1.43 	   5.26 	  0.908 
  140.065	 DELIVER	   104 	   1.72 	     14 	   1.58 	   18.2 	   1.08 
  140.595	 DELIVER	   105 	   1.62 	   14.2 	   1.58 	   18.2 	   1.17 
  144.448	 DELIVER	   106 	   1.22 	   17.9 	   1.58 	   19.5 	   1.34 
  144.838	 DELIVER	   107 	   1.31 	   17.8 	   1.58 	   19.5 	   1.82 
  145.239	 DELIVER	   108 	   2.58 	   18.1 	   1.58 	   19.5 	      2 
  145.847	 DELIVER	   109 	  0.994 	   18.6 	   1.58 	   19.5 	   1.93 
  146.761	 DELIVER	   110 	   2.64 	   19.3 	   1.58 	   19.5 	   2.67 
