    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.17 	 0.0452 	      0 	      0 
    0.045	    ARR	     1 	   2.17 	 0.0452 	      0 	      0 
    0.045	 TOPPING	     1 	 0.0452 	 0.0452 	      0 	      0 
    0.789	   COOK	     1 	  0.744 	 0.0452 	      0 	      0 
    3.483	    ARR	     2 	  0.744 	 0.0452 	      0 	      0 
    3.483	 TOPPING	     2 	  0.744 	 0.0452 	      0 	      0 
    4.227	  READY	     1 	  0.744 	 0.0452 	      0 	      0 
    4.227	 FINISH	     1 	  0.744 	 0.0452 	      0 	      0 
    4.347	    ARR	     3 	  0.744 	 0.0452 	      0 	      0 
    4.347	 TOPPING	     3 	  0.744 	 0.0452 	      0 	      0 
    4.574	 DELIVER	     1 	  0.744 	   4.53 	      0 	      0 
    4.681	   COOK	     2 	  0.744 	   4.53 	      0 	      0 
    4.859	    ARR	     4 	  0.744 	   4.53 	      0 	      0 
    4.859	 TOPPING	     4 	  0.744 	   4.53 	      0 	      0 
    5.574	   COOK	     3 	  0.744 	   4.53 	      0 	      0 
    5.780	    ARR	     5 	  0.744 	   4.53 	      0 	      0 
    5.780	 TOPPING	     5 	  0.744 	   4.53 	      0 	      0 
    6.138	   COOK	     4 	  0.744 	   4.53 	      0 	      0 
    7.031	   COOK	     5 	  0.744 	   4.53 	      0 	      0 
    8.318	  READY	     2 	  0.744 	   4.53 	      0 	      0 
    8.318	 FINISH	     2 	  0.744 	   4.53 	      0 	      0 
    8.431	 DELIVER	     2 	    1.2 	   4.95 	      0 	      0 
    8.470	    ARR	     6 	    1.2 	   4.95 	      0 	      0 
    8.470	 TOPPING	     6 	    1.2 	   4.95 	      0 	      0 
    9.836	    ARR	     7 	    1.2 	   4.95 	      0 	      0 
    9.836	 TOPPING	     7 	    1.2 	   4.95 	      0 	      0 
   10.357	  READY	     3 	    1.2 	   4.95 	      0 	      0 
   10.357	 FINISH	     3 	    1.2 	   4.95 	      0 	      0 
   10.877	   COOK	     6 	    1.2 	   4.95 	      0 	      0 
   10.999	   COOK	     7 	    1.2 	   4.95 	      0 	      0 
   11.076	 DELIVER	     3 	  0.715 	   6.22 	      0 	      0 
   11.210	  READY	     4 	  0.715 	   6.22 	      0 	      0 
   11.210	 FINISH	     4 	  0.715 	   6.22 	      0 	      0 
   11.276	 DELIVER	     4 	   1.79 	   6.93 	      0 	      0 
   11.334	  READY	     5 	   1.79 	   6.93 	      0 	      0 
   11.334	 FINISH	     5 	   1.79 	   6.93 	      0 	      0 
   13.376	 DELIVER	     5 	   1.25 	    7.6 	      0 	      0 
   14.638	  READY	     6 	   1.25 	    7.6 	      0 	      0 
   14.638	 FINISH	     6 	   1.25 	    7.6 	      0 	      0 
   15.379	  READY	     7 	   1.25 	    7.6 	      0 	      0 
   15.443	 DELIVER	     6 	   2.41 	   6.97 	      0 	      0 
   15.443	 FINISH	     7 	   2.41 	   6.97 	      0 	      0 
   18.388	    ARR	     8 	   2.41 	   6.97 	      0 	      0 
   18.388	 TOPPING	     8 	   2.41 	   6.97 	      0 	      0 
   18.751	 DELIVER	     7 	   1.16 	   8.92 	      0 	      0 
   19.183	    ARR	     9 	   1.16 	   8.92 	      0 	      0 
   19.183	 TOPPING	     9 	   1.16 	   8.92 	      0 	      0 
   19.410	    ARR	    10 	   1.16 	   8.92 	      0 	      0 
   19.410	 TOPPING	    10 	   1.16 	   8.92 	      0 	      0 
   19.912	   COOK	     8 	   1.16 	   8.92 	      0 	      0 
   21.314	   COOK	     9 	   1.16 	   8.92 	      0 	      0 
   22.105	   COOK	    10 	   1.16 	   8.92 	      0 	      0 
   23.224	    ARR	    11 	   1.16 	   8.92 	      0 	      0 
   23.224	 TOPPING	    11 	   1.16 	   8.92 	      0 	      0 
   24.483	   COOK	    11 	   1.16 	   8.92 	      0 	      0 
   25.070	  READY	     8 	   1.16 	   8.92 	      0 	      0 
   25.070	 FINISH	     8 	   1.16 	   8.92 	      0 	      0 
   25.491	    ARR	    12 	   1.16 	   8.92 	      0 	      0 
   25.491	 TOPPING	    12 	   1.16 	   8.92 	      0 	      0 
   25.645	 DELIVER	     8 	   1.52 	   7.26 	      0 	      0 
   26.593	  READY	     9 	   1.52 	   7.26 	      0 	      0 
   26.593	 FINISH	     9 	   1.52 	   7.26 	      0 	      0 
   26.663	 DELIVER	     9 	   2.92 	   7.48 	      0 	      0 
   27.157	  READY	    10 	   2.92 	   7.48 	      0 	      0 
   27.157	 FINISH	    10 	   2.92 	   7.48 	      0 	      0 
   27.397	 DELIVER	    10 	    1.9 	   7.99 	      0 	      0 
