    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.61 	   7.25 	      0 	      0 
    0.022	    ARR	     1 	   2.61 	 0.0219 	      0 	      0 
    0.022	 TOPPING	     1 	 0.0219 	 0.0219 	      0 	      0 
    1.211	   COOK	     1 	   1.19 	 0.0219 	      0 	      0 
    4.447	  READY	     1 	   1.19 	 0.0219 	      0 	      0 
    4.447	 FINISH	     1 	   1.19 	 0.0219 	      0 	      0 
    5.265	 DELIVER	     1 	   1.19 	   5.24 	      0 	      0 
    6.581	    ARR	     2 	   1.19 	   5.24 	      0 	      0 
    6.581	 TOPPING	     2 	   1.19 	   5.24 	      0 	      0 
    8.568	    ARR	     3 	   1.19 	   5.24 	      0 	      0 
    8.568	 TOPPING	     3 	   1.19 	   5.24 	      0 	      0 
    8.701	    ARR	     4 	   1.19 	   5.24 	      0 	      0 
    8.701	 TOPPING	     4 	   1.19 	   5.24 	      0 	      0 
    8.986	   COOK	     2 	   1.19 	   5.24 	      0 	      0 
    9.222	    ARR	     5 	   1.19 	   5.24 	      0 	      0 
    9.222	 TOPPING	     5 	   1.19 	   5.24 	      0 	      0 
    9.430	   COOK	     3 	   1.19 	   5.24 	      0 	      0 
   10.313	   COOK	     4 	   1.19 	   5.24 	      0 	      0 
   10.955	   COOK	     5 	   1.19 	   5.24 	      0 	      0 
   12.019	    ARR	     6 	   1.19 	   5.24 	      0 	      0 
   12.019	 TOPPING	     6 	   1.19 	   5.24 	      0 	      0 
   12.829	   COOK	     6 	   1.19 	   5.24 	      0 	      0 
   13.944	  READY	     2 	   1.19 	   5.24 	      0 	      0 
   13.944	 FINISH	     2 	   1.19 	   5.24 	      0 	      0 
   14.242	  READY	     3 	   1.19 	   5.24 	      0 	      0 
   14.263	  READY	     4 	   1.19 	   5.24 	      0 	      0 
   14.351	  READY	     5 	   1.19 	   5.24 	      0 	      0 
   15.169	 DELIVER	     2 	   2.41 	   8.59 	      0 	      0 
   15.169	 FINISH	     3 	   2.41 	   8.59 	      0 	      0 
   15.699	 DELIVER	     3 	  0.862 	   7.13 	      0 	      0 
   15.699	 FINISH	     4 	  0.862 	   7.13 	      0 	      0 
