    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.42 	    8.7 	      0 	      0 
    0.030	    ARR	     1 	   2.42 	 0.0303 	      0 	      0 
    0.030	 TOPPING	     1 	 0.0303 	 0.0303 	      0 	      0 
    1.025	   COOK	     1 	  0.995 	 0.0303 	      0 	      0 
    4.473	    ARR	     2 	  0.995 	 0.0303 	      0 	      0 
    4.473	 TOPPING	     2 	  0.995 	 0.0303 	      0 	      0 
    5.540	  READY	     1 	  0.995 	 0.0303 	      0 	      0 
    5.540	 FINISH	     1 	  0.995 	 0.0303 	      0 	      0 
    6.151	 DELIVER	     1 	  0.995 	   6.12 	      0 	      0 
    6.971	   COOK	     2 	  0.995 	   6.12 	      0 	      0 
    6.990	    ARR	     3 	  0.995 	   6.12 	      0 	      0 
    6.990	 TOPPING	     3 	  0.995 	   6.12 	      0 	      0 
    8.105	    ARR	     4 	  0.995 	   6.12 	      0 	      0 
    8.105	 TOPPING	     4 	  0.995 	   6.12 	      0 	      0 
    8.274	   COOK	     3 	  0.995 	   6.12 	      0 	      0 
    9.032	    ARR	     5 	  0.995 	   6.12 	      0 	      0 
    9.032	 TOPPING	     5 	  0.995 	   6.12 	      0 	      0 
    9.585	   COOK	     4 	  0.995 	   6.12 	      0 	      0 
   10.572	   COOK	     5 	  0.995 	   6.12 	      0 	      0 
   10.794	  READY	     2 	  0.995 	   6.12 	      0 	      0 
   10.794	 FINISH	     2 	  0.995 	   6.12 	      0 	      0 
   11.008	 DELIVER	     2 	    2.5 	   6.53 	      0 	      0 
   13.516	  READY	     3 	    2.5 	   6.53 	      0 	      0 
   13.516	 FINISH	     3 	    2.5 	   6.53 	      0 	      0 
   13.944	  READY	     4 	    2.5 	   6.53 	      0 	      0 
   14.137	    ARR	     6 	    2.5 	   6.53 	      0 	      0 
   14.137	 TOPPING	     6 	    2.5 	   6.53 	      0 	      0 
   14.770	 DELIVER	     3 	   2.47 	   6.67 	      0 	      0 
   14.770	 FINISH	     4 	   2.47 	   6.67 	      0 	      0 
   14.808	  READY	     5 	   2.47 	   6.67 	      0 	      0 
   15.169	 DELIVER	     4 	   1.28 	   8.18 	      0 	      0 
   15.169	 FINISH	     5 	   1.28 	   8.18 	      0 	      0 
   15.773	 DELIVER	     5 	  0.553 	   6.74 	      0 	      0 
   16.636	   COOK	     6 	  0.553 	   6.74 	      0 	      0 
   18.025	    ARR	     7 	  0.553 	   6.74 	      0 	      0 
   18.025	 TOPPING	     7 	  0.553 	   6.74 	      0 	      0 
   20.242	   COOK	     7 	  0.553 	   6.74 	      0 	      0 
   20.277	  READY	     6 	  0.553 	   6.74 	      0 	      0 
   20.277	 FINISH	     6 	  0.553 	   6.74 	      0 	      0 
   20.314	 DELIVER	     6 	    2.5 	   6.18 	      0 	      0 
   21.157	    ARR	     8 	    2.5 	   6.18 	      0 	      0 
   21.157	 TOPPING	     8 	    2.5 	   6.18 	      0 	      0 
   21.525	    ARR	     9 	    2.5 	   6.18 	      0 	      0 
   21.525	 TOPPING	     9 	    2.5 	   6.18 	      0 	      0 
   22.020	    ARR	    10 	    2.5 	   6.18 	      0 	      0 
   22.020	 TOPPING	    10 	    2.5 	   6.18 	      0 	      0 
   22.262	    ARR	    11 	    2.5 	   6.18 	      0 	      0 
   22.537	   COOK	     8 	    2.5 	   6.18 	      0 	      0 
   22.537	 TOPPING	    11 	    2.5 	   6.18 	      0 	      0 
   23.479	   COOK	     9 	    2.5 	   6.18 	      0 	      0 
   23.746	  READY	     7 	    2.5 	   6.18 	      0 	      0 
   23.746	 FINISH	     7 	    2.5 	   6.18 	      0 	      0 
   24.163	   COOK	    10 	    2.5 	   6.18 	      0 	      0 
   24.351	   COOK	    11 	    2.5 	   6.18 	      0 	      0 
   24.824	    ARR	    12 	    2.5 	   6.18 	      0 	      0 
   24.824	 TOPPING	    12 	    2.5 	   6.18 	      0 	      0 
   26.524	 DELIVER	     7 	   2.22 	    8.5 	      0 	      0 
   27.432	    ARR	    13 	   2.22 	    8.5 	      0 	      0 
   27.432	 TOPPING	    13 	   2.22 	    8.5 	      0 	      0 
   27.789	   COOK	    12 	   2.22 	    8.5 	      0 	      0 
   27.969	  READY	     8 	   2.22 	    8.5 	      0 	      0 
   27.969	 FINISH	     8 	   2.22 	    8.5 	      0 	      0 
   28.289	   COOK	    13 	   2.22 	    8.5 	      0 	      0 
   28.413	  READY	     9 	   2.22 	    8.5 	      0 	      0 
   28.438	 DELIVER	     8 	  0.942 	   6.18 	      0 	      0 
   28.438	 FINISH	     9 	  0.942 	   6.18 	      0 	      0 
   29.272	  READY	    10 	  0.942 	   6.18 	      0 	      0 
   29.901	  READY	    11 	  0.942 	   6.18 	      0 	      0 
   30.934	    ARR	    14 	  0.942 	   6.18 	      0 	      0 
   30.934	 TOPPING	    14 	  0.942 	   6.18 	      0 	      0 
   31.260	    ARR	    15 	  0.942 	   6.18 	      0 	      0 
   31.260	 TOPPING	    15 	  0.942 	   6.18 	      0 	      0 
   31.914	 DELIVER	     9 	   1.38 	   10.8 	      0 	      0 
   31.914	 FINISH	    10 	   1.38 	   10.8 	      0 	      0 
   32.360	   COOK	    14 	   1.38 	   10.8 	      0 	      0 
   32.486	 DELIVER	    10 	   2.14 	   10.5 	      0 	      0 
   32.486	 FINISH	    11 	   2.14 	   10.5 	      0 	      0 
   32.576	 DELIVER	    11 	  0.942 	   26.4 	      0 	      0 
   33.719	  READY	    12 	  0.942 	   26.4 	      0 	      0 
   33.719	 FINISH	    12 	  0.942 	   26.4 	      0 	      0 
   34.023	   COOK	    15 	  0.942 	   26.4 	      0 	      0 
   34.124	 DELIVER	    12 	   2.96 	    9.3 	      0 	      0 
   34.147	  READY	    13 	   2.96 	    9.3 	      0 	      0 
   34.147	 FINISH	    13 	   2.96 	    9.3 	      0 	      0 
   34.254	 DELIVER	    13 	  0.856 	   6.82 	      0 	      0 
   34.368	    ARR	    16 	  0.856 	   6.82 	      0 	      0 
   34.368	 TOPPING	    16 	  0.856 	   6.82 	      0 	      0 
   37.345	   COOK	    16 	  0.856 	   6.82 	      0 	      0 
   37.457	  READY	    14 	  0.856 	   6.82 	      0 	      0 
   37.457	 FINISH	    14 	  0.856 	   6.82 	      0 	      0 
   37.736	 DELIVER	    14 	   1.43 	    6.8 	      0 	      0 
   37.737	  READY	    15 	   1.43 	    6.8 	      0 	      0 
   37.737	 FINISH	    15 	   1.43 	    6.8 	      0 	      0 
   38.748	 DELIVER	    15 	   2.76 	   7.49 	      0 	      0 
   39.471	    ARR	    17 	   2.76 	   7.49 	      0 	      0 
