    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    7.393	 DELIVER	     1 	   1.07 	   6.02 	      0 	      0 	      0 
    8.389	 DELIVER	     2 	   2.97 	   8.33 	      0 	      0 	      0 
    9.901	 DELIVER	     3 	   1.46 	   6.71 	      0 	      0 	      0 
   14.076	 DELIVER	     4 	   2.38 	   8.51 	      0 	      0 	      0 
   14.779	 DELIVER	     5 	  0.496 	   6.46 	      0 	      0 	      0 
   17.407	 DELIVER	     6 	    1.6 	   5.44 	      0 	      0 	      0 
   27.006	 DELIVER	     7 	   1.59 	   6.98 	      0 	      0 	      0 
   27.547	 DELIVER	     8 	   1.82 	   6.59 	      0 	      0 	      0 
   30.353	 DELIVER	     9 	  0.889 	   5.64 	      0 	      0 	      0 
   36.248	 DELIVER	    10 	   2.88 	   8.72 	      0 	      0 	      0 
   36.945	 DELIVER	    11 	   1.88 	   7.94 	      0 	      0 	      0 
   39.410	 DELIVER	    12 	    1.9 	   9.46 	      0 	      0 	      0 
   41.799	 DELIVER	    13 	   2.61 	   10.4 	      0 	      0 	      0 
   45.907	 DELIVER	    14 	   2.87 	   8.44 	      0 	      0 	      0 
   46.855	 DELIVER	    15 	   1.32 	   5.12 	      0 	      0 	      0 
   48.375	 DELIVER	    16 	   1.76 	   6.73 	      0 	      0 	      0 
   50.921	 DELIVER	    17 	   2.61 	   7.15 	      0 	      0 	      0 
   51.869	 DELIVER	    18 	   2.45 	   10.3 	      0 	      0 	      0 
   53.569	 DELIVER	    19 	  0.467 	   4.37 	      0 	      0 	      0 
   53.774	 DELIVER	    20 	   1.78 	   6.08 	      0 	      0 	      0 
   60.465	 DELIVER	    21 	   2.22 	   7.27 	      0 	      0 	      0 
   60.520	 DELIVER	    22 	  0.874 	   4.94 	      0 	      0 	      0 
   61.372	 DELIVER	    23 	   1.69 	   7.75 	      0 	      0 	      0 
   62.656	 DELIVER	    24 	  0.801 	   7.81 	      0 	      0 	  0.465 
   62.893	 DELIVER	    25 	   2.11 	   8.34 	      0 	      0 	      0 
   66.119	 DELIVER	    26 	    1.4 	   7.75 	      0 	      0 	      0 
   66.194	 DELIVER	    27 	   2.37 	   7.21 	      0 	      0 	      0 
   70.050	 DELIVER	    28 	   2.94 	   9.77 	      0 	      0 	      0 
   70.112	 DELIVER	    29 	   1.05 	   9.36 	      0 	      0 	      0 
   71.968	 DELIVER	    30 	  0.814 	   10.6 	      0 	      0 	      0 
   77.901	 DELIVER	    31 	      2 	   16.3 	      0 	      0 	  0.191 
   79.903	 DELIVER	    32 	   1.27 	     17 	      0 	      0 	      0 
   80.004	 DELIVER	    33 	  0.732 	   16.9 	      0 	      0 	  0.118 
   81.732	 DELIVER	    34 	   1.26 	   17.8 	      0 	      0 	      0 
   82.351	 DELIVER	    35 	   1.23 	   15.8 	      0 	      0 	      0 
   83.489	 DELIVER	    36 	   1.45 	   16.7 	      0 	      0 	      0 
   85.220	 DELIVER	    37 	   2.78 	   18.4 	      0 	      0 	      0 
   85.809	 DELIVER	    38 	   1.54 	     19 	      0 	      0 	  0.968 
   86.957	 DELIVER	    39 	   2.64 	   19.3 	      0 	      0 	  0.535 
   87.917	 DELIVER	    40 	   1.21 	   19.5 	      0 	      0 	  0.983 
   88.100	 DELIVER	    41 	  0.834 	   14.7 	      0 	      0 	      0 
   89.244	 DELIVER	    42 	   2.57 	   15.6 	      0 	      0 	      0 
   89.838	 DELIVER	    43 	   1.29 	     16 	      0 	      0 	      0 
   90.392	 DELIVER	    44 	   1.75 	   15.7 	      0 	      0 	      0 
   90.563	 DELIVER	    45 	   2.04 	   14.2 	      0 	      0 	      0 
   91.369	 DELIVER	    46 	   2.21 	   14.8 	      0 	      0 	      0 
   91.997	 DELIVER	    47 	   1.56 	   13.9 	      0 	      0 	      0 
   92.073	 DELIVER	    48 	   1.19 	   13.8 	      0 	      0 	  0.138 
   94.185	 DELIVER	    49 	   1.54 	   15.4 	      0 	      0 	      0 
   94.538	 DELIVER	    50 	   1.06 	   15.7 	      0 	      0 	  0.746 
   96.551	 DELIVER	    51 	   2.05 	     17 	      0 	      0 	  0.127 
   96.928	 DELIVER	    52 	   2.94 	   17.4 	      0 	      0 	  0.769 
   97.099	 DELIVER	    53 	  0.838 	   17.4 	      0 	      0 	   1.03 
   97.548	 DELIVER	    54 	  0.535 	   15.7 	      0 	      0 	      0 
   98.319	 DELIVER	    55 	   2.82 	   15.2 	      0 	      0 	      0 
   98.701	 DELIVER	    56 	  0.741 	   15.2 	      0 	      0 	      0 
   98.976	 DELIVER	    57 	    1.1 	   14.5 	      0 	      0 	      0 
   99.555	 DELIVER	    58 	   1.25 	   14.7 	      0 	      0 	      0 
   99.675	 DELIVER	    59 	   1.55 	   13.2 	      0 	      0 	      0 
   99.758	 DELIVER	    60 	   1.15 	   10.8 	      0 	      0 	      0 
   99.817	 DELIVER	    61 	   1.68 	     10 	      0 	      0 	      0 
  100.040	 DELIVER	    62 	  0.694 	   9.83 	      0 	      0 	      0 
  100.136	 DELIVER	    63 	  0.888 	   9.09 	      0 	      0 	      0 
  102.189	 DELIVER	    64 	  0.582 	   8.21 	      0 	      0 	      0 
  105.349	 DELIVER	    65 	   2.65 	    7.2 	      0 	      0 	      0 
  109.798	 DELIVER	    66 	   1.66 	   6.68 	      0 	      0 	      0 
  110.990	 DELIVER	    67 	   2.01 	   6.26 	      0 	      0 	      0 
  112.918	 DELIVER	    68 	  0.636 	   5.64 	      0 	      0 	      0 
  114.042	 DELIVER	    69 	   2.19 	   6.18 	      0 	      0 	      0 
