    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.405	 DELIVER	     1 	   1.74 	   6.38 	      0 	      0 	      0 
    7.569	 DELIVER	     2 	  0.722 	    6.5 	      0 	      0 	      0 
   13.955	 DELIVER	     3 	   2.75 	   9.97 	      0 	      0 	      0 
   15.888	 DELIVER	     4 	   2.15 	   5.92 	      0 	      0 	      0 
   22.758	 DELIVER	     5 	   1.27 	   8.32 	      0 	      0 	      0 
   23.838	 DELIVER	     6 	   1.09 	   4.55 	      0 	      0 	      0 
   27.333	 DELIVER	     7 	   2.94 	   9.12 	      0 	      0 	      0 
   33.427	 DELIVER	     8 	   2.49 	   8.09 	      0 	      0 	      0 
   34.741	 DELIVER	     9 	   0.54 	   7.18 	      0 	      0 	      0 
   35.369	 DELIVER	    10 	   2.91 	   7.15 	      0 	      0 	      0 
   42.065	 DELIVER	    11 	   1.84 	   5.88 	      0 	      0 	      0 
   45.731	 DELIVER	    12 	   1.82 	   7.77 	      0 	      0 	      0 
   47.201	 DELIVER	    13 	  0.917 	   6.63 	      0 	      0 	      0 
   47.669	 DELIVER	    14 	  0.855 	   7.45 	      0 	      0 	      0 
   57.830	 DELIVER	    15 	    2.5 	   7.36 	      0 	      0 	      0 
   58.362	 DELIVER	    16 	    2.5 	     51 	      0 	      0 	      0 
   60.985	 DELIVER	    17 	  0.754 	   9.28 	      0 	      0 	      0 
   61.167	 DELIVER	    18 	   1.39 	   9.28 	      0 	      0 	  0.452 
   61.733	 DELIVER	    19 	   2.59 	   9.19 	      0 	      0 	      0 
   61.826	 DELIVER	    20 	  0.489 	   8.86 	      0 	      0 	 0.0088 
   63.910	 DELIVER	    21 	   2.96 	   8.91 	      0 	      0 	      0 
   64.205	 DELIVER	    22 	    1.4 	   8.82 	      0 	      0 	      0 
   64.282	 DELIVER	    23 	  0.782 	   8.78 	      0 	      0 	      0 
   64.616	 DELIVER	    24 	   2.71 	   9.09 	      0 	      0 	  0.763 
   69.124	 DELIVER	    25 	   1.51 	     13 	      0 	      0 	  0.627 
   69.919	 DELIVER	    26 	   2.86 	   13.2 	      0 	      0 	   1.22 
   70.020	 DELIVER	    27 	   1.01 	   13.2 	      0 	      0 	   1.46 
   71.086	 DELIVER	    28 	   1.38 	   12.9 	      0 	      0 	  0.851 
   71.127	 DELIVER	    29 	   2.86 	   12.9 	      0 	      0 	   1.03 
   73.056	 DELIVER	    30 	   2.92 	   13.7 	      0 	      0 	   1.02 
   74.038	 DELIVER	    31 	  0.566 	     12 	      0 	      0 	      0 
   74.578	 DELIVER	    32 	   1.12 	   10.4 	      0 	      0 	      0 
   76.337	 DELIVER	    33 	  0.616 	   12.1 	      0 	      0 	      0 
   76.725	 DELIVER	    34 	    1.4 	   12.1 	      0 	      0 	      0 
   78.015	 DELIVER	    35 	   1.65 	   12.6 	      0 	  0.241 	      0 
   80.499	 DELIVER	    36 	  0.649 	   14.8 	      0 	  0.241 	      0 
   81.807	 DELIVER	    37 	   2.75 	   15.7 	      0 	  0.241 	      0 
   83.102	 DELIVER	    38 	  0.975 	   15.9 	      0 	  0.241 	      0 
   84.421	 DELIVER	    39 	   1.48 	   16.9 	      0 	  0.241 	      0 
   84.484	 DELIVER	    40 	   2.59 	   15.7 	      0 	  0.241 	      0 
   84.529	 DELIVER	    41 	   1.44 	   15.1 	      0 	  0.241 	      0 
   85.018	 DELIVER	    42 	    2.2 	   15.1 	      0 	  0.241 	      0 
   85.073	 DELIVER	    43 	   2.58 	   11.9 	      0 	  0.241 	      0 
   85.104	 DELIVER	    44 	   2.13 	   11.1 	      0 	  0.241 	      0 
   85.802	 DELIVER	    45 	   0.41 	   11.8 	      0 	  0.241 	      0 
   85.833	 DELIVER	    46 	   2.12 	   11.1 	      0 	  0.241 	      0 
   86.885	 DELIVER	    47 	   2.32 	   11.8 	      0 	  0.241 	  0.687 
   88.498	 DELIVER	    48 	    2.4 	   12.9 	      0 	  0.241 	  0.545 
   89.095	 DELIVER	    49 	  0.595 	   13.2 	      0 	  0.241 	   1.03 
   89.697	 DELIVER	    50 	    2.8 	   13.5 	      0 	  0.241 	   1.25 
   89.960	 DELIVER	    51 	    2.3 	   13.5 	      0 	  0.241 	   1.56 
   91.681	 DELIVER	    52 	   2.89 	     15 	      0 	  0.241 	   1.85 
   93.205	 DELIVER	    53 	  0.579 	   15.5 	      0 	  0.241 	   2.59 
   93.766	 DELIVER	    54 	   2.35 	   14.5 	      0 	  0.241 	    1.1 
   94.606	 DELIVER	    55 	   0.91 	   13.8 	      0 	  0.241 	 0.0464 
   97.376	 DELIVER	    56 	  0.665 	   16.3 	      0 	  0.241 	  0.298 
   98.494	 DELIVER	    57 	    2.6 	   17.2 	      0 	  0.241 	  0.475 
   99.408	 DELIVER	    58 	   2.72 	   16.5 	      0 	  0.241 	      0 
   99.798	 DELIVER	    59 	   2.81 	   12.7 	      0 	  0.241 	      0 
  100.092	 DELIVER	    60 	   1.75 	   12.4 	      0 	  0.241 	      0 
  100.195	 DELIVER	    61 	   2.36 	   8.77 	      0 	  0.241 	      0 
  100.665	 DELIVER	    62 	  0.434 	   8.49 	      0 	  0.241 	      0 
  104.574	 DELIVER	    63 	   2.22 	   7.83 	      0 	  0.241 	      0 
  109.271	 DELIVER	    64 	  0.508 	   4.59 	      0 	  0.241 	      0 
  115.057	 DELIVER	    65 	   2.79 	   6.26 	      0 	  0.241 	      0 
  115.498	 DELIVER	    66 	   1.94 	   5.89 	      0 	  0.241 	      0 
  116.992	 DELIVER	    67 	  0.445 	   5.05 	      0 	  0.241 	      0 
  117.476	 DELIVER	    68 	   1.36 	   6.45 	      0 	  0.241 	  0.565 
  117.623	 DELIVER	    69 	   1.88 	   7.72 	      0 	  0.241 	      0 
  119.613	 DELIVER	    70 	  0.503 	   5.78 	      0 	  0.241 	      0 
  119.792	 DELIVER	    71 	   1.83 	   7.43 	      0 	  0.241 	 0.0232 
  120.197	 DELIVER	    72 	  0.503 	    114 	      0 	  0.241 	      0 
  124.892	 DELIVER	    73 	   1.19 	   9.98 	      0 	   1.68 	      0 
  125.762	 DELIVER	    74 	  0.812 	   10.8 	      0 	   2.07 	      0 
  126.295	 DELIVER	    75 	  0.717 	   9.37 	      0 	   2.34 	      0 
  126.616	 DELIVER	    76 	   2.37 	    8.7 	      0 	   2.47 	      0 
  126.869	 DELIVER	    77 	   2.31 	   8.88 	      0 	   2.47 	      0 
  127.513	 DELIVER	    78 	   2.74 	   8.77 	      0 	   2.64 	      0 
  128.186	 DELIVER	    79 	  0.948 	   9.37 	      0 	   2.64 	   1.46 
  131.147	 DELIVER	    80 	   1.91 	   11.9 	      0 	   2.64 	      1 
  131.148	 DELIVER	    81 	   2.77 	   11.2 	      0 	   2.64 	   1.24 
  132.225	 DELIVER	    82 	    1.5 	   11.8 	      0 	   2.64 	   1.04 
  133.199	 DELIVER	    83 	   2.02 	   12.7 	      0 	   2.64 	   1.71 
  133.850	 DELIVER	    84 	    2.6 	   13.3 	      0 	   2.64 	   2.45 
  134.407	 DELIVER	    85 	   2.44 	   12.2 	      0 	   2.64 	   1.82 
  136.233	 DELIVER	    86 	   1.97 	     14 	      0 	   2.64 	   1.97 
  137.947	 DELIVER	    87 	   2.85 	   15.3 	      0 	   2.64 	    2.9 
  138.719	 DELIVER	    88 	  0.956 	     15 	      0 	   2.64 	   2.49 
  139.104	 DELIVER	    89 	  0.586 	     15 	      0 	   2.64 	   2.35 
  139.262	 DELIVER	    90 	   2.66 	   14.1 	      0 	   2.64 	   1.84 
  140.102	 DELIVER	    91 	  0.597 	   14.2 	      0 	   2.64 	   1.23 
  140.435	 DELIVER	    92 	   1.97 	   14.1 	      0 	   2.64 	   1.43 
  142.052	 DELIVER	    93 	   1.15 	   15.2 	      0 	   2.64 	   1.57 
  142.285	 DELIVER	    94 	   0.93 	   14.8 	      0 	   2.64 	   2.07 
  144.159	 DELIVER	    95 	   1.39 	   13.1 	      0 	   2.64 	      0 
  145.843	 DELIVER	    96 	   1.51 	   14.7 	      0 	   2.64 	      0 
  148.329	 DELIVER	    97 	   1.78 	   17.1 	      0 	   2.64 	      0 
  149.196	 DELIVER	    98 	   1.41 	   17.6 	      0 	   2.64 	  0.835 
  149.741	 DELIVER	    99 	   2.38 	   17.8 	      0 	   2.64 	  0.686 
  150.265	 DELIVER	   100 	   1.45 	   17.7 	      0 	   2.64 	  0.443 
  150.485	 DELIVER	   101 	   2.41 	     17 	      0 	   2.64 	  0.323 
  152.134	 DELIVER	   102 	   2.25 	   18.6 	      0 	   2.64 	  0.969 
  154.554	 DELIVER	   103 	   1.28 	   20.9 	      0 	   2.64 	    1.4 
  154.611	 DELIVER	   104 	   2.34 	   20.5 	      0 	   2.64 	   2.14 
  155.292	 DELIVER	   105 	   1.26 	   20.6 	      0 	   2.64 	   1.59 
