    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
   10.929	 DELIVER	     1 	   2.75 	   10.8 	      0 	      0 	      0 
   14.911	 DELIVER	     2 	   2.68 	   8.07 	      0 	      0 	      0 
   19.412	 DELIVER	     3 	   0.55 	   6.39 	      0 	      0 	      0 
   21.408	 DELIVER	     4 	   2.64 	   7.93 	      0 	      0 	      0 
   24.107	 DELIVER	     5 	   1.64 	   4.78 	      0 	      0 	      0 
   25.122	 DELIVER	     6 	   2.97 	   6.36 	      0 	      0 	      0 
   28.874	 DELIVER	     7 	   2.07 	   8.93 	      0 	      0 	   1.03 
   32.114	 DELIVER	     8 	  0.876 	   6.03 	      0 	      0 	      0 
   39.448	 DELIVER	     9 	   2.39 	   12.1 	      0 	      0 	      0 
   41.301	 DELIVER	    10 	   2.62 	   12.3 	      0 	      0 	      0 
   46.753	 DELIVER	    11 	   1.84 	   16.3 	      0 	      0 	      0 
   48.179	 DELIVER	    12 	   0.82 	   16.1 	      0 	      0 	      0 
   48.360	 DELIVER	    13 	   2.37 	   12.9 	      0 	      0 	      0 
   48.388	 DELIVER	    14 	   1.74 	   9.51 	      0 	      0 	      0 
   49.945	 DELIVER	    15 	   2.91 	   10.7 	      0 	      0 	      0 
   50.404	 DELIVER	    16 	   1.61 	   9.76 	      0 	      0 	      0 
   54.029	 DELIVER	    17 	   2.55 	   7.29 	      0 	      0 	      0 
   54.610	 DELIVER	    18 	   1.93 	   7.57 	      0 	      0 	      0 
   58.655	 DELIVER	    19 	  0.383 	   4.98 	      0 	      0 	  0.522 
   59.462	 DELIVER	    20 	   1.17 	   6.51 	      0 	      0 	      0 
   59.718	 DELIVER	    21 	   1.99 	   7.51 	      0 	      0 	      0 
   60.284	 DELIVER	    22 	   2.04 	    6.7 	      0 	      0 	  0.538 
   63.488	 DELIVER	    23 	  0.797 	   5.94 	      0 	      0 	      0 
   64.518	 DELIVER	    24 	  0.755 	   5.81 	      0 	      0 	      0 
   67.326	 DELIVER	    25 	   2.75 	   7.96 	      0 	  0.169 	      0 
   67.799	 DELIVER	    26 	  0.853 	      5 	      0 	  0.169 	      0 
   68.250	 DELIVER	    27 	   2.29 	   6.63 	      0 	  0.169 	      0 
   69.049	 DELIVER	    28 	   1.82 	   6.22 	      0 	  0.169 	  0.815 
   71.927	 DELIVER	    29 	   0.74 	   8.57 	      0 	   4.65 	   0.56 
   72.577	 DELIVER	    30 	   1.73 	   7.77 	      0 	   4.65 	      0 
   73.014	 DELIVER	    31 	   1.85 	   7.15 	      0 	   4.65 	      0 
   73.593	 DELIVER	    32 	   1.95 	   7.63 	      0 	   5.93 	  0.579 
   74.355	 DELIVER	    33 	    1.9 	   8.18 	      0 	   5.93 	   2.31 
   75.004	 DELIVER	    34 	  0.822 	   8.15 	      0 	   5.93 	   3.77 
   75.776	 DELIVER	    35 	   2.91 	   9.77 	      0 	   5.93 	   1.71 
   76.367	 DELIVER	    36 	   1.66 	     10 	      0 	   5.93 	   4.02 
   76.482	 DELIVER	    37 	   1.03 	    9.2 	      0 	   5.93 	   4.17 
   77.403	 DELIVER	    38 	  0.631 	   8.56 	      0 	   5.93 	   3.64 
   77.678	 DELIVER	    39 	    1.3 	    9.4 	      0 	   5.93 	   3.77 
   79.970	 DELIVER	    40 	   1.03 	   9.23 	  0.425 	   5.93 	   2.37 
   81.129	 DELIVER	    41 	    2.9 	   9.14 	  0.508 	   5.93 	   2.15 
   82.429	 DELIVER	    42 	   2.07 	   10.6 	  0.508 	   5.93 	   1.52 
   82.554	 DELIVER	    43 	   1.43 	   10.2 	  0.508 	   5.93 	   3.06 
   84.279	 DELIVER	    44 	    2.7 	   9.85 	  0.508 	   14.6 	   2.62 
   84.526	 DELIVER	    45 	   2.18 	     11 	  0.508 	   14.6 	   3.36 
   86.069	 DELIVER	    46 	  0.372 	   10.7 	  0.508 	   14.7 	   5.75 
   87.553	 DELIVER	    47 	   2.09 	   12.6 	  0.508 	   14.7 	   4.05 
   88.248	 DELIVER	    48 	   2.88 	     13 	  0.508 	   14.7 	   4.52 
   90.103	 DELIVER	    49 	   1.01 	   13.8 	  0.508 	   14.7 	    6.3 
   90.331	 DELIVER	    50 	   1.01 	   76.5 	  0.508 	   14.7 	    6.3 
   93.554	 DELIVER	    51 	   2.59 	   15.7 	  0.508 	   14.7 	   4.98 
   94.154	 DELIVER	    52 	   1.29 	   15.6 	  0.508 	   14.7 	   5.11 
   95.557	 DELIVER	    53 	  0.823 	   16.9 	  0.508 	   14.7 	   6.31 
   96.494	 DELIVER	    54 	   1.81 	   16.2 	  0.508 	   14.7 	   5.14 
   97.344	 DELIVER	    55 	   2.85 	   16.3 	  0.508 	   14.7 	    4.7 
   97.445	 DELIVER	    56 	    2.6 	   12.7 	  0.508 	   14.7 	   2.46 
   99.368	 DELIVER	    57 	  0.464 	   10.6 	  0.508 	   14.7 	      0 
   99.607	 DELIVER	    58 	   2.83 	   9.09 	  0.508 	   14.7 	      0 
   99.945	 DELIVER	    59 	   2.52 	   8.61 	  0.508 	   14.7 	      0 
  100.699	 DELIVER	    60 	   2.48 	   9.16 	  0.508 	   14.7 	    1.8 
  101.836	 DELIVER	    61 	   1.96 	   7.54 	  0.508 	   14.7 	      0 
  103.445	 DELIVER	    62 	   2.41 	   8.06 	  0.508 	   14.7 	  0.433 
  103.515	 DELIVER	    63 	   1.52 	   7.88 	  0.508 	   14.7 	  0.619 
  103.791	 DELIVER	    64 	   1.94 	   7.07 	  0.508 	   14.7 	   1.05 
  108.037	 DELIVER	    65 	  0.583 	   4.85 	  0.508 	   14.7 	      0 
  108.243	 DELIVER	    66 	   1.18 	   7.89 	  0.508 	   14.7 	      0 
  109.642	 DELIVER	    67 	   1.02 	   7.72 	  0.508 	   14.7 	      0 
  109.793	 DELIVER	    68 	   2.61 	   7.51 	  0.508 	   14.7 	      0 
  114.774	 DELIVER	    69 	  0.807 	   4.82 	  0.508 	   14.7 	      0 
  114.926	 DELIVER	    70 	   2.16 	   8.71 	  0.508 	   14.7 	      0 
  117.964	 DELIVER	    71 	   1.32 	   7.04 	  0.508 	   14.7 	      0 
  119.109	 DELIVER	    72 	  0.897 	   6.93 	  0.508 	   14.7 	   1.57 
  119.312	 DELIVER	    73 	    2.6 	   8.17 	  0.508 	   14.7 	      0 
  126.164	 DELIVER	    74 	    2.3 	   14.6 	  0.508 	   15.9 	  0.689 
  130.115	 DELIVER	    75 	   2.66 	   16.6 	  0.508 	   15.9 	   1.03 
  130.255	 DELIVER	    76 	   2.77 	     16 	  0.508 	   15.9 	  0.426 
  130.650	 DELIVER	    77 	    1.7 	   15.7 	  0.508 	   15.9 	   2.29 
  131.116	 DELIVER	    78 	  0.481 	   14.2 	  0.508 	   15.9 	  0.464 
  132.679	 DELIVER	    79 	   1.77 	   14.9 	  0.508 	   15.9 	  0.102 
  134.668	 DELIVER	    80 	  0.947 	   15.2 	  0.508 	   15.9 	      0 
  134.938	 DELIVER	    81 	    2.2 	   14.9 	  0.508 	   15.9 	      0 
  135.340	 DELIVER	    82 	  0.654 	   14.3 	  0.508 	   15.9 	      0 
  136.975	 DELIVER	    83 	   2.88 	   14.7 	  0.508 	   17.5 	      0 
  137.042	 DELIVER	    84 	   2.51 	   14.7 	  0.508 	   17.5 	      0 
  137.726	 DELIVER	    85 	   1.97 	   15.2 	  0.508 	   17.6 	   2.33 
  140.246	 DELIVER	    86 	   1.05 	   17.6 	  0.508 	   18.1 	   2.52 
  140.274	 DELIVER	    87 	   1.82 	   16.8 	  0.508 	   18.1 	   2.73 
  140.360	 DELIVER	    88 	   0.85 	   16.7 	  0.508 	   18.1 	   3.16 
  142.915	 DELIVER	    89 	    1.9 	     17 	  0.508 	   18.1 	   1.71 
  149.160	 DELIVER	    90 	   2.17 	   22.3 	  0.508 	   18.1 	   1.09 
  149.351	 DELIVER	    91 	   1.81 	   20.5 	  0.508 	   18.1 	  0.731 
  149.622	 DELIVER	    92 	   2.43 	   20.8 	  0.508 	   18.1 	   1.34 
  149.780	 DELIVER	    93 	   1.38 	   20.1 	  0.508 	   18.1 	   1.65 
  150.170	 DELIVER	    94 	  0.618 	   18.2 	  0.508 	   18.1 	  0.581 
  151.251	 DELIVER	    95 	   1.08 	   17.7 	  0.508 	   18.1 	      0 
  151.924	 DELIVER	    96 	   1.99 	   18.2 	  0.508 	   18.1 	      0 
  155.344	 DELIVER	    97 	   2.24 	   21.5 	  0.508 	   18.1 	  0.781 
  155.666	 DELIVER	    98 	   1.27 	   21.7 	  0.508 	   18.1 	   1.74 
  155.714	 DELIVER	    99 	  0.562 	   21.3 	  0.508 	   18.1 	   2.46 
  155.835	 DELIVER	   100 	   1.68 	   20.5 	  0.508 	   18.1 	   1.63 
  156.546	 DELIVER	   101 	   1.42 	   21.2 	  0.508 	   18.1 	   2.07 
  156.597	 DELIVER	   102 	   2.16 	   21.1 	  0.508 	   18.1 	   3.11 
  156.880	 DELIVER	   103 	   1.36 	     21 	  0.508 	   18.1 	   3.03 
  158.990	 DELIVER	   104 	   0.67 	   21.6 	  0.508 	   18.1 	    2.9 
  159.946	 DELIVER	   105 	   1.53 	   21.8 	  0.508 	   18.1 	   2.68 
  163.218	 DELIVER	   106 	    1.9 	   22.5 	  0.508 	   18.1 	  0.196 
  164.103	 DELIVER	   107 	   1.62 	   19.5 	  0.508 	   18.1 	      0 
  164.156	 DELIVER	   108 	  0.517 	   17.1 	  0.508 	   18.1 	      0 
  167.215	 DELIVER	   109 	   1.29 	   19.7 	  0.508 	   18.1 	      0 
  167.402	 DELIVER	   110 	   1.69 	   19.4 	  0.508 	   18.1 	      0 
  168.553	 DELIVER	   111 	   2.27 	   16.7 	  0.508 	   18.1 	      0 
  169.653	 DELIVER	   112 	   1.91 	   13.5 	  0.508 	   18.1 	      0 
  170.132	 DELIVER	   113 	   1.01 	   13.1 	  0.508 	   18.1 	      0 
  177.554	 DELIVER	   114 	   2.86 	   7.91 	  0.508 	   18.1 	      0 
  179.593	 DELIVER	   115 	   2.27 	   8.24 	  0.508 	   18.1 	      0 
  181.331	 DELIVER	   116 	  0.495 	   5.91 	  0.508 	   18.1 	      0 
  181.956	 DELIVER	   117 	   2.48 	   6.05 	  0.508 	   18.1 	0.00478 
  182.741	 DELIVER	   118 	   1.91 	   7.29 	  0.508 	   18.1 	      0 
  185.034	 DELIVER	   119 	  0.805 	   7.09 	  0.508 	   18.1 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.497 Time Sample Var. =	 0.6696
 Event Ave. =	  1.724 Event Sample Var. =	 0.5564
 Minimum =	 0.3719
 Maximum =	  2.974
SYSTEM[ID[7]]:
 Time Ave. = 	  10.59 Time Sample Var. =	  81.29
 Event Ave. =	  12.65 Event Sample Var. =	  60.86
 Minimum =	  4.776
 Maximum =	  76.55
RATIO[0]:
 Time Ave. = 	 0.3382 Time Sample Var. =	0.05719
 Event Ave. =	 0.3407 Event Sample Var. =	0.05664
 Minimum =	      0
 Maximum =	 0.5078
RATIO[3]:
 Time Ave. = 	  11.35 Time Sample Var. =	  62.57
 Event Ave. =	  11.25 Event Sample Var. =	  52.69
 Minimum =	      0
 Maximum =	  18.11
WAIT[ID[7]]:
 Time Ave. = 	 0.7155 Time Sample Var. =	  2.058
 Event Ave. =	  1.236 Event Sample Var. =	  2.889
 Minimum =	      0
 Maximum =	   6.31
