    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    7.941	 DELIVER	     1 	   2.01 	   7.89 	      0 	      0 
    8.179	 DELIVER	     2 	    1.3 	   7.06 	      0 	      0 
   10.416	 DELIVER	     3 	   2.34 	   9.14 	      0 	      0 
   14.166	 DELIVER	     4 	  0.865 	   5.78 	      0 	      0 
   15.368	 DELIVER	     5 	   1.97 	   8.94 	      0 	      0 
   17.799	 DELIVER	     6 	   2.16 	   7.45 	      0 	      0 
   21.863	 DELIVER	     7 	  0.962 	   6.28 	      0 	      0 
   25.820	 DELIVER	     8 	   1.48 	   6.98 	      0 	      0 
   31.803	 DELIVER	     9 	   1.78 	   6.31 	      0 	      0 
   34.874	 DELIVER	    10 	  0.635 	      6 	      0 	      0 
   38.658	 DELIVER	    11 	   1.14 	   9.67 	      0 	      0 
   40.476	 DELIVER	    12 	   1.91 	   9.73 	      0 	      0 
   41.754	 DELIVER	    13 	    1.3 	   9.81 	      0 	      0 
   45.158	 DELIVER	    14 	   1.01 	   9.73 	      0 	      0 
   45.938	 DELIVER	    15 	   1.85 	   10.1 	      0 	      0 
   46.040	 DELIVER	    16 	   1.27 	   6.59 	      0 	      0 
   47.875	 DELIVER	    17 	   1.69 	   8.41 	      0 	      0 
   48.206	 DELIVER	    18 	  0.707 	   7.86 	      0 	      0 
   48.599	 DELIVER	    19 	  0.499 	   8.06 	      0 	      0 
   48.821	 DELIVER	    20 	   2.79 	   6.24 	      0 	      0 
   50.058	 DELIVER	    21 	   2.47 	   6.85 	      0 	      0 
   52.004	 DELIVER	    22 	   2.79 	   45.8 	      0 	      0 
   52.533	 DELIVER	    23 	  0.415 	   3.82 	      0 	      0 
   57.531	 DELIVER	    24 	   2.74 	    9.5 	      0 	      0 
   58.294	 DELIVER	    25 	   1.99 	   6.22 	      0 	      0 
   60.549	 DELIVER	    26 	   2.87 	   8.83 	      0 	  0.195 
   60.643	 DELIVER	    27 	   1.99 	   7.83 	      0 	  0.195 
   61.917	 DELIVER	    28 	   2.33 	   7.59 	      0 	  0.195 
   63.071	 DELIVER	    29 	   1.41 	   7.32 	      0 	  0.195 
   63.974	 DELIVER	    30 	   2.44 	   9.24 	      0 	  0.195 
   64.816	 DELIVER	    31 	   2.54 	   7.54 	      0 	   3.24 
   65.754	 DELIVER	    32 	   1.63 	   7.98 	      0 	   3.24 
   67.369	 DELIVER	    33 	   2.06 	   9.51 	      0 	   4.27 
   70.320	 DELIVER	    34 	   1.05 	   12.2 	 0.0695 	   4.27 
   70.677	 DELIVER	    35 	   2.27 	   10.7 	  0.314 	   4.27 
   71.081	 DELIVER	    36 	   1.22 	   10.6 	  0.314 	   4.27 
   72.145	 DELIVER	    37 	   1.09 	   11.1 	  0.314 	   4.27 
   72.538	 DELIVER	    38 	   1.93 	   11.4 	  0.314 	   4.27 
   74.222	 DELIVER	    39 	   2.09 	   12.9 	  0.314 	   4.27 
   74.721	 DELIVER	    40 	   2.72 	   13.2 	  0.314 	   4.27 
   75.664	 DELIVER	    41 	   1.81 	   10.8 	  0.314 	   4.27 
   76.310	 DELIVER	    42 	   1.81 	   65.5 	  0.314 	   4.27 
   77.072	 DELIVER	    43 	   1.17 	   11.5 	  0.314 	   4.27 
   79.015	 DELIVER	    44 	   2.17 	   13.3 	  0.314 	   4.27 
   80.902	 DELIVER	    45 	   1.45 	   13.6 	  0.314 	   4.27 
   80.948	 DELIVER	    46 	   2.31 	   13.6 	  0.314 	   4.27 
   81.313	 DELIVER	    47 	   1.74 	   13.9 	  0.314 	   4.27 
   82.162	 DELIVER	    48 	    1.9 	   13.4 	  0.314 	   4.27 
