    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    6.662	 DELIVER	     1 	   1.75 	   6.63 	      0 	      0 	      0 
   12.391	 DELIVER	     2 	   1.19 	   6.11 	      0 	      0 	      0 
   14.080	 DELIVER	     3 	  0.545 	   8.43 	      0 	      0 	      0 
   14.656	 DELIVER	     4 	   1.19 	   8.54 	      0 	      0 	      0 
   16.231	 DELIVER	     5 	   2.76 	   9.85 	      0 	      0 	  0.183 
   17.708	 DELIVER	     6 	    1.5 	   5.63 	      0 	      0 	      0 
   21.684	 DELIVER	     7 	   2.09 	   8.69 	      0 	      0 	      0 
   27.506	 DELIVER	     8 	   1.45 	   7.16 	      0 	      0 	      0 
   27.572	 DELIVER	     9 	   2.33 	   6.53 	      0 	      0 	      0 
   31.879	 DELIVER	    10 	   2.93 	   6.54 	      0 	      0 	      0 
   33.622	 DELIVER	    11 	  0.491 	   5.93 	      0 	      0 	      0 
   36.384	 DELIVER	    12 	   1.05 	   6.33 	      0 	      0 	      0 
   40.142	 DELIVER	    13 	    1.6 	    8.9 	      0 	      0 	      0 
   42.130	 DELIVER	    14 	   2.84 	   6.88 	      0 	      0 	      0 
   46.968	 DELIVER	    15 	   2.95 	   10.3 	      0 	      0 	      0 
   47.338	 DELIVER	    16 	   1.89 	   9.43 	      0 	      0 	  0.186 
   47.607	 DELIVER	    17 	   1.91 	   9.31 	      0 	      0 	   1.32 
   51.187	 DELIVER	    18 	   1.29 	   4.72 	      0 	      0 	      0 
   58.413	 DELIVER	    19 	   1.55 	   6.97 	      0 	      0 	      0 
   60.747	 DELIVER	    20 	   2.21 	    7.5 	      0 	  0.379 	      0 
   61.173	 DELIVER	    21 	   2.61 	   6.76 	      0 	  0.379 	      0 
   62.521	 DELIVER	    22 	   1.27 	   7.73 	      0 	    1.6 	  0.661 
   63.262	 DELIVER	    23 	   2.87 	   8.28 	      0 	   1.83 	   1.74 
   63.697	 DELIVER	    24 	   2.66 	   7.89 	      0 	   1.83 	   1.22 
   66.418	 DELIVER	    25 	   2.65 	      9 	      0 	    1.9 	   2.18 
   66.540	 DELIVER	    26 	  0.553 	   6.48 	      0 	    1.9 	   2.26 
   68.001	 DELIVER	    27 	  0.554 	   9.04 	      0 	    1.9 	    2.8 
