    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    5.583	 DELIVER	     1 	   1.09 	   5.51 	      0 	      0 
    7.279	 DELIVER	     2 	   1.96 	   6.05 	      0 	      0 
    9.515	 DELIVER	     3 	   1.25 	   5.85 	      0 	      0 
   10.734	 DELIVER	     4 	  0.688 	   7.21 	      0 	      0 
   11.241	 DELIVER	     5 	   2.28 	   6.24 	      0 	      0 
   23.398	 DELIVER	     6 	   2.09 	   6.53 	      0 	      0 
   25.875	 DELIVER	     7 	   1.52 	   7.97 	      0 	      0 
   26.624	 DELIVER	     8 	   1.73 	   5.85 	      0 	      0 
   29.118	 DELIVER	     9 	   2.65 	   8.12 	      0 	      0 
   31.157	 DELIVER	    10 	      2 	    7.6 	      0 	      0 
   31.637	 DELIVER	    11 	   1.75 	   6.14 	      0 	      0 
   36.167	 DELIVER	    12 	  0.958 	   6.57 	      0 	      0 
   47.573	 DELIVER	    13 	   1.63 	   5.94 	      0 	      0 
   47.931	 DELIVER	    14 	   1.16 	   6.22 	      0 	      0 
   52.448	 DELIVER	    15 	   2.16 	   7.78 	      0 	      0 
   55.527	 DELIVER	    16 	   1.99 	    7.5 	      0 	      0 
   58.753	 DELIVER	    17 	   1.84 	   10.5 	      0 	      0 
   59.603	 DELIVER	    18 	  0.719 	   4.55 	      0 	      0 
   61.255	 DELIVER	    19 	      2 	      8 	      0 	      0 
   61.600	 DELIVER	    20 	  0.925 	   6.88 	      0 	      0 
   64.168	 DELIVER	    21 	   1.63 	   6.08 	      0 	      0 
   64.499	 DELIVER	    22 	   1.65 	   7.53 	      0 	      0 
   65.421	 DELIVER	    23 	    1.9 	    8.1 	      0 	      0 
   65.676	 DELIVER	    24 	   1.85 	   6.17 	      0 	      0 
   68.451	 DELIVER	    25 	  0.936 	   8.74 	      0 	      0 
   68.853	 DELIVER	    26 	   1.94 	   9.29 	      0 	      0 
   77.038	 DELIVER	    27 	   2.94 	   16.5 	      0 	      0 
   78.349	 DELIVER	    28 	   1.29 	     17 	      0 	      0 
   79.927	 DELIVER	    29 	   1.79 	   18.4 	      0 	      0 
   80.122	 DELIVER	    30 	   1.53 	   18.4 	      0 	      0 
   80.946	 DELIVER	    31 	   2.61 	   18.8 	      0 	      0 
   82.008	 DELIVER	    32 	   2.53 	   19.8 	      0 	      0 
   82.160	 DELIVER	    33 	   2.17 	   19.9 	      0 	      0 
   82.463	 DELIVER	    34 	    1.5 	   19.9 	      0 	      0 
   84.794	 DELIVER	    35 	   2.83 	   21.8 	      0 	      0 
   85.057	 DELIVER	    36 	   2.51 	     22 	      0 	      0 
   85.290	 DELIVER	    37 	   2.72 	   22.1 	      0 	      0 
   85.595	 DELIVER	    38 	    2.5 	   21.9 	      0 	      0 
   85.945	 DELIVER	    39 	  0.654 	   21.5 	      0 	      0 
   86.143	 DELIVER	    40 	   2.51 	   21.5 	      0 	      0 
   88.029	 DELIVER	    41 	  0.637 	   23.1 	      0 	      0 
   88.652	 DELIVER	    42 	   1.74 	   23.5 	      0 	      0 
   90.560	 DELIVER	    43 	   2.77 	   24.5 	      0 	      0 
   91.393	 DELIVER	    44 	   2.84 	   25.3 	      0 	      0 
   92.773	 DELIVER	    45 	   1.47 	   26.6 	      0 	      0 
   93.113	 DELIVER	    46 	   1.54 	   26.2 	   29.7 	      0 
   93.216	 DELIVER	    47 	   2.46 	   25.4 	   29.7 	      0 
   93.265	 DELIVER	    48 	   2.54 	   25.1 	   29.7 	      0 
   94.074	 DELIVER	    49 	   1.33 	   25.2 	   29.7 	      0 
   96.372	 DELIVER	    50 	   1.56 	   22.8 	   29.7 	      0 
   96.805	 DELIVER	    51 	   2.15 	   22.7 	   29.7 	     35 
   97.975	 DELIVER	    52 	  0.462 	   23.6 	   29.7 	   35.1 
   98.017	 DELIVER	    53 	   1.94 	     23 	   29.7 	   35.1 
   98.077	 DELIVER	    54 	   1.44 	   22.7 	   29.7 	   35.1 
   98.160	 DELIVER	    55 	    0.6 	   22.6 	   29.7 	   35.1 
   99.188	 DELIVER	    56 	   1.44 	   23.5 	   29.7 	   35.1 
  101.031	 DELIVER	    57 	  0.713 	   25.2 	   29.7 	   35.1 
  103.191	 DELIVER	    58 	   1.87 	   25.6 	   29.7 	   35.1 
  103.997	 DELIVER	    59 	    2.3 	   25.9 	   29.7 	   35.1 
  104.298	 DELIVER	    60 	  0.797 	   25.7 	   29.7 	   35.1 
  106.955	 DELIVER	    61 	   1.68 	   28.2 	   29.7 	   35.1 
  107.584	 DELIVER	    62 	   2.69 	   27.8 	   29.7 	   35.1 
  111.648	 DELIVER	    63 	   1.88 	   31.7 	   29.7 	   35.1 
  116.737	 DELIVER	    64 	  0.446 	   36.8 	   29.7 	   35.1 
  119.055	 DELIVER	    65 	   1.57 	   37.8 	   29.7 	   35.1 
  120.119	 DELIVER	    66 	   2.36 	   38.3 	   29.7 	   36.2 
  123.357	 DELIVER	    67 	   1.01 	   41.2 	   29.7 	   38.1 
  124.697	 DELIVER	    68 	   1.87 	   28.5 	   29.7 	   38.1 
  126.227	 DELIVER	    69 	   1.08 	   29.2 	   29.7 	   38.1 
  127.757	 DELIVER	    70 	   1.55 	   24.6 	   29.7 	   38.3 
  127.946	 DELIVER	    71 	   2.84 	   20.5 	   29.7 	   38.3 
  127.956	 DELIVER	    72 	   2.12 	   13.5 	   29.7 	   38.3 
  128.806	 DELIVER	    73 	  0.812 	   13.7 	   29.7 	   38.3 
  129.427	 DELIVER	    74 	  0.579 	     13 	   29.7 	   38.3 
  130.415	 DELIVER	    75 	   2.34 	   12.7 	   29.7 	   38.3 
  131.419	 DELIVER	    76 	   1.28 	   13.3 	   29.7 	   38.3 
  131.446	 DELIVER	    77 	  0.665 	   13.3 	   29.7 	   38.3 
  133.364	 DELIVER	    78 	    2.1 	   14.8 	   29.7 	   38.3 
  133.654	 DELIVER	    79 	    2.4 	   14.7 	   29.7 	   38.3 
  133.687	 DELIVER	    80 	   2.69 	   14.6 	   29.7 	   38.3 
  134.250	 DELIVER	    81 	   1.92 	   14.9 	   29.7 	   38.3 
  135.928	 DELIVER	    82 	   2.29 	   16.2 	   29.7 	   38.6 
  136.722	 DELIVER	    83 	   2.37 	   16.2 	   29.7 	   38.6 
  137.235	 DELIVER	    84 	  0.901 	   15.4 	   29.7 	   38.6 
  138.159	 DELIVER	    85 	   2.83 	   12.5 	   29.7 	   38.6 
  138.935	 DELIVER	    86 	  0.631 	     13 	   29.7 	   38.6 
  139.093	 DELIVER	    87 	   1.45 	   12.6 	   29.7 	   38.6 
  144.459	 DELIVER	    88 	   2.75 	   16.5 	   29.7 	   39.5 
  146.311	 DELIVER	    89 	  0.906 	   17.7 	   29.7 	   39.5 
  146.545	 DELIVER	    90 	   1.48 	   17.7 	   29.7 	   39.5 
  147.366	 DELIVER	    91 	   1.33 	     17 	   29.7 	   39.5 
  147.695	 DELIVER	    92 	  0.428 	   16.7 	   29.7 	   39.5 
  147.893	 DELIVER	    93 	  0.541 	   15.4 	   29.7 	   39.5 
  148.120	 DELIVER	    94 	   2.66 	   14.9 	   29.7 	   39.5 
  148.265	 DELIVER	    95 	  0.495 	   14.8 	   29.7 	   39.5 
  148.399	 DELIVER	    96 	   1.64 	   14.7 	   29.7 	   39.5 
  149.154	 DELIVER	    97 	  0.859 	   14.8 	   29.7 	   39.5 
  149.839	 DELIVER	    98 	   2.48 	   14.3 	   29.7 	   39.5 
  150.199	 DELIVER	    99 	   1.99 	   14.7 	   29.7 	   39.5 
  150.707	 DELIVER	   100 	   1.61 	   15.1 	   29.7 	   39.5 
  152.739	 DELIVER	   101 	   2.56 	   15.5 	   29.7 	   39.5 
  152.937	 DELIVER	   102 	  0.774 	     15 	   29.7 	   39.5 
  154.898	 DELIVER	   103 	      1 	     16 	   29.7 	   39.5 
  155.996	 DELIVER	   104 	   1.15 	   16.8 	   29.7 	   39.5 
  156.124	 DELIVER	   105 	   1.44 	   16.6 	   29.7 	   39.5 
  156.571	 DELIVER	   106 	    1.8 	     16 	   29.7 	   39.5 
  157.336	 DELIVER	   107 	  0.928 	   9.72 	   29.7 	   39.5 
  157.549	 DELIVER	   108 	  0.814 	   7.83 	   29.7 	   39.5 
  157.670	 DELIVER	   109 	   2.03 	   7.32 	   29.7 	   39.5 
  166.502	 DELIVER	   110 	   1.26 	   10.2 	   29.7 	   39.5 
  167.663	 DELIVER	   111 	   1.73 	   11.3 	   29.7 	   39.5 
  168.145	 DELIVER	   112 	   1.96 	   11.2 	   29.7 	   39.5 
  168.310	 DELIVER	   113 	   1.68 	   8.87 	   29.7 	   39.5 
