    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    7.286	 DELIVER	     1 	  0.787 	   7.28 	      0 	      0 
    7.886	 DELIVER	     2 	  0.756 	      7 	      0 	      0 
    9.252	 DELIVER	     3 	   2.85 	   7.05 	      0 	      0 
   10.789	 DELIVER	     4 	   2.44 	   8.81 	      0 	      0 
   14.215	 DELIVER	     5 	   1.45 	   7.91 	      0 	      0 
   14.434	 DELIVER	     6 	   2.84 	   7.44 	      0 	      0 
   16.160	 DELIVER	     7 	   2.11 	   8.81 	      0 	      0 
   16.612	 DELIVER	     8 	   2.79 	   7.14 	      0 	      0 
   20.811	 DELIVER	     9 	    1.7 	    7.3 	      0 	      0 
   24.504	 DELIVER	    10 	   1.33 	   9.35 	      0 	      0 
   24.584	 DELIVER	    11 	   2.87 	   8.81 	      0 	      0 
   27.565	 DELIVER	    12 	  0.906 	   6.22 	      0 	      0 
   29.938	 DELIVER	    13 	   1.07 	   7.06 	      0 	      0 
   31.050	 DELIVER	    14 	   1.07 	     24 	      0 	      0 
   31.495	 DELIVER	    15 	   2.14 	   8.02 	      0 	      0 
   32.603	 DELIVER	    16 	   2.08 	   8.77 	      0 	      0 
   32.726	 DELIVER	    17 	      1 	   8.42 	      0 	      0 
   33.990	 DELIVER	    18 	   2.99 	   7.62 	      0 	      0 
   35.150	 DELIVER	    19 	   2.99 	   27.5 	      0 	      0 
   36.846	 DELIVER	    20 	   1.38 	   7.59 	      0 	      0 
   41.293	 DELIVER	    21 	   1.62 	   6.34 	      0 	      0 
   43.166	 DELIVER	    22 	   2.55 	   9.32 	      0 	      0 
   43.333	 DELIVER	    23 	  0.734 	   4.87 	      0 	      0 
   47.302	 DELIVER	    24 	    1.8 	   5.75 	      0 	      0 
   49.236	 DELIVER	    25 	    2.8 	   10.1 	      0 	      0 
   51.940	 DELIVER	    26 	    1.8 	   46.2 	      0 	      0 
   52.412	 DELIVER	    27 	  0.818 	   9.61 	      0 	      0 
   52.568	 DELIVER	    28 	   1.55 	   6.32 	      0 	      0 
   57.282	 DELIVER	    29 	  0.555 	   6.09 	      0 	      0 
   58.022	 DELIVER	    30 	   1.75 	   8.12 	      0 	      0 
   59.194	 DELIVER	    31 	  0.555 	   53.1 	      0 	      0 
   59.982	 DELIVER	    32 	   2.15 	   8.31 	      0 	      0 
   60.515	 DELIVER	    33 	   1.17 	   7.31 	      0 	      0 
   62.477	 DELIVER	    34 	  0.931 	   9.08 	      0 	      0 
   64.666	 DELIVER	    35 	   2.88 	   9.46 	      0 	      0 
   64.971	 DELIVER	    36 	   0.68 	   9.32 	      0 	      0 
   65.104	 DELIVER	    37 	  0.711 	   8.27 	      0 	      0 
   66.158	 DELIVER	    38 	   2.23 	   8.06 	      0 	      0 
   68.193	 DELIVER	    39 	   1.94 	   7.64 	      0 	      0 
   68.880	 DELIVER	    40 	   1.94 	   61.2 	      0 	      0 
   72.775	 DELIVER	    41 	   1.65 	   12.2 	      0 	      0 
   74.168	 DELIVER	    42 	   1.74 	   11.5 	      0 	      0 
   74.938	 DELIVER	    43 	   2.64 	   10.4 	      0 	      0 
   75.942	 DELIVER	    44 	   2.42 	   10.2 	      0 	      0 
   79.178	 DELIVER	    45 	  0.614 	   12.2 	      0 	  0.644 
   80.587	 DELIVER	    46 	   1.93 	   12.8 	      0 	   0.84 
   81.488	 DELIVER	    47 	   1.71 	   13.1 	      0 	   0.84 
   82.960	 DELIVER	    48 	  0.773 	   14.1 	      0 	   0.84 
   83.748	 DELIVER	    49 	   2.46 	   14.3 	      0 	   0.84 
   84.295	 DELIVER	    50 	   1.39 	   14.2 	      0 	   0.84 
   85.331	 DELIVER	    51 	   1.96 	   14.5 	      0 	   0.84 
   85.504	 DELIVER	    52 	   1.53 	   13.9 	      0 	   0.84 
   85.682	 DELIVER	    53 	   2.94 	   13.5 	      0 	   0.84 
   86.086	 DELIVER	    54 	   1.56 	   13.5 	      0 	   0.84 
   86.965	 DELIVER	    55 	   2.42 	   13.6 	      0 	   0.84 
   87.540	 DELIVER	    56 	   1.85 	   12.7 	      0 	   0.84 
   87.836	 DELIVER	    57 	  0.546 	   12.2 	      0 	   0.84 
   88.302	 DELIVER	    58 	   1.82 	   12.6 	      0 	   0.84 
   89.202	 DELIVER	    59 	   0.74 	   12.1 	      0 	   0.84 
   90.058	 DELIVER	    60 	   1.66 	   12.1 	      0 	   0.84 
