    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    5.780	 DELIVER	     1 	  0.785 	   5.69 	      0 	      0 
    8.723	 DELIVER	     2 	   1.74 	    7.7 	      0 	      0 
   11.397	 DELIVER	     3 	   1.44 	      8 	      0 	      0 
   19.320	 DELIVER	     4 	   2.29 	   7.42 	      0 	      0 
   19.715	 DELIVER	     5 	   2.11 	   8.35 	      0 	      0 
   20.471	 DELIVER	     6 	   2.49 	   8.39 	      0 	      0 
   26.467	 DELIVER	     7 	  0.643 	   7.95 	      0 	      0 
   29.964	 DELIVER	     8 	   1.96 	   7.97 	      0 	      0 
   37.837	 DELIVER	     9 	   1.04 	   5.18 	      0 	      0 
   39.295	 DELIVER	    10 	  0.562 	   5.54 	      0 	      0 
   40.787	 DELIVER	    11 	   1.99 	   8.39 	      0 	      0 
   41.382	 DELIVER	    12 	   2.42 	   7.82 	      0 	      0 
   42.972	 DELIVER	    13 	   1.06 	   7.32 	      0 	      0 
   48.250	 DELIVER	    14 	   2.79 	      9 	      0 	      0 
   51.443	 DELIVER	    15 	   2.36 	   7.42 	      0 	      0 
   56.506	 DELIVER	    16 	   1.25 	   9.15 	      0 	      0 
   56.750	 DELIVER	    17 	  0.493 	    6.4 	      0 	      0 
   57.733	 DELIVER	    18 	   0.82 	   6.75 	      0 	      0 
   58.494	 DELIVER	    19 	   2.47 	   6.66 	      0 	      0 
   59.483	 DELIVER	    20 	    1.1 	   6.29 	      0 	      0 
   60.185	 DELIVER	    21 	    1.1 	   7.25 	      0 	      0 
   61.584	 DELIVER	    22 	  0.854 	   6.62 	      0 	      0 
   63.415	 DELIVER	    23 	   1.01 	   9.12 	      0 	      0 
   65.939	 DELIVER	    24 	  0.854 	   59.3 	      0 	      0 
   66.979	 DELIVER	    25 	   1.88 	   11.8 	      0 	      0 
   69.052	 DELIVER	    26 	    2.3 	   13.2 	   4.46 	      0 
   69.956	 DELIVER	    27 	    2.7 	   13.7 	   4.46 	      0 
   70.098	 DELIVER	    28 	   2.28 	     13 	   4.46 	      0 
   70.391	 DELIVER	    29 	   2.13 	   13.3 	   4.46 	      0 
   72.346	 DELIVER	    30 	   2.18 	   14.5 	   4.46 	      0 
   73.033	 DELIVER	    31 	    1.9 	   15.2 	   4.46 	      0 
   73.395	 DELIVER	    32 	   2.82 	   14.4 	   4.46 	      0 
   73.919	 DELIVER	    33 	  0.533 	   14.6 	   4.46 	      0 
   74.687	 DELIVER	    34 	   1.42 	   15.3 	   4.46 	      0 
   74.790	 DELIVER	    35 	  0.584 	   14.7 	   4.46 	      0 
   76.778	 DELIVER	    36 	  0.728 	   15.7 	   5.23 	      0 
   77.442	 DELIVER	    37 	   2.61 	   15.1 	   5.23 	      0 
   79.114	 DELIVER	    38 	   1.22 	   16.4 	   5.82 	      0 
   79.711	 DELIVER	    39 	  0.901 	   16.9 	   5.82 	      0 
   80.396	 DELIVER	    40 	      2 	   17.4 	   5.82 	      0 
   83.624	 DELIVER	    41 	   1.13 	   19.8 	   5.82 	      0 
   83.921	 DELIVER	    42 	   2.01 	   19.5 	   5.82 	      0 
   84.286	 DELIVER	    43 	   2.83 	   18.9 	   5.82 	      0 
   84.842	 DELIVER	    44 	  0.962 	   18.4 	   5.82 	      0 
   85.098	 DELIVER	    45 	   2.78 	   17.3 	   5.82 	      0 
   85.804	 DELIVER	    46 	   2.37 	   16.2 	   5.82 	   27.9 
