    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    7.204	 DELIVER	     1 	  0.547 	   7.11 	      0 	      0 	      0 
    8.476	 DELIVER	     2 	   1.91 	   7.04 	      0 	      0 	      0 
   11.629	 DELIVER	     3 	   2.95 	   6.21 	      0 	      0 	      0 
   15.034	 DELIVER	     4 	   1.64 	   6.39 	      0 	      0 	      0 
   15.408	 DELIVER	     5 	   2.59 	   8.73 	      0 	      0 	      0 
   18.228	 DELIVER	     6 	   2.95 	   8.95 	      0 	      0 	      0 
   26.019	 DELIVER	     7 	   2.83 	   7.25 	      0 	      0 	      0 
   29.573	 DELIVER	     8 	      3 	   11.8 	      0 	      0 	      0 
   29.596	 DELIVER	     9 	   2.36 	   9.84 	      0 	      0 	   1.01 
   34.591	 DELIVER	    10 	   1.97 	   6.63 	      0 	      0 	      0 
   37.177	 DELIVER	    11 	   2.78 	   8.57 	      0 	      0 	      0 
   40.274	 DELIVER	    12 	  0.524 	   8.31 	      0 	      0 	      0 
   40.525	 DELIVER	    13 	   2.98 	   8.09 	      0 	      0 	      0 
   41.181	 DELIVER	    14 	  0.704 	   6.34 	      0 	      0 	      0 
   43.407	 DELIVER	    15 	   1.78 	   5.17 	      0 	      0 	      0 
   44.282	 DELIVER	    16 	  0.522 	   5.86 	      0 	      0 	      0 
   46.839	 DELIVER	    17 	   1.13 	   5.71 	      0 	      0 	      0 
   55.484	 DELIVER	    18 	   2.22 	     10 	      0 	      0 	      0 
   57.723	 DELIVER	    19 	   1.88 	   7.87 	      0 	      0 	      0 
   64.726	 DELIVER	    20 	   2.38 	   12.1 	      0 	   1.42 	      0 
   65.548	 DELIVER	    21 	   1.67 	   11.5 	      0 	   3.18 	      0 
   65.653	 DELIVER	    22 	  0.448 	   9.33 	      0 	   3.18 	      0 
   65.879	 DELIVER	    23 	   1.89 	   9.04 	      0 	   3.18 	      0 
   66.225	 DELIVER	    24 	  0.605 	   8.75 	      0 	   3.21 	      0 
   67.737	 DELIVER	    25 	   1.31 	   10.1 	      0 	   3.82 	  0.403 
   69.457	 DELIVER	    26 	   2.07 	   11.6 	      0 	   3.82 	  0.911 
   71.526	 DELIVER	    27 	   1.27 	   13.2 	      0 	   3.82 	   1.04 
   76.427	 DELIVER	    28 	  0.782 	   17.8 	      0 	   3.82 	   2.04 
   76.862	 DELIVER	    29 	    2.5 	   16.2 	      0 	   3.82 	  0.163 
   77.288	 DELIVER	    30 	   1.08 	   16.6 	      0 	   7.14 	  0.784 
   77.386	 DELIVER	    31 	   2.84 	   16.7 	      0 	   7.14 	   1.81 
   77.826	 DELIVER	    32 	   1.91 	   16.8 	      0 	   7.14 	    2.3 
   79.428	 DELIVER	    33 	   1.96 	   18.3 	      0 	   7.14 	   4.12 
   79.681	 DELIVER	    34 	  0.629 	   18.3 	      0 	   7.14 	   3.94 
   80.387	 DELIVER	    35 	    2.2 	   17.1 	      0 	   7.14 	   2.67 
   80.411	 DELIVER	    36 	  0.732 	   16.8 	      0 	   7.14 	   3.56 
   82.524	 DELIVER	    37 	  0.847 	   17.6 	      0 	   7.14 	   3.01 
   83.704	 DELIVER	    38 	   2.55 	   17.7 	      0 	   7.14 	   2.23 
   84.495	 DELIVER	    39 	   1.32 	   17.9 	      0 	   7.14 	   2.19 
   85.297	 DELIVER	    40 	   2.84 	     17 	      0 	   7.14 	    1.8 
   85.432	 DELIVER	    41 	   2.05 	     16 	      0 	   7.14 	   1.35 
   85.908	 DELIVER	    42 	  0.441 	   15.9 	      0 	   7.14 	    2.8 
   90.446	 DELIVER	    43 	   2.17 	   18.1 	      0 	   7.14 	  0.565 
   90.632	 DELIVER	    44 	  0.988 	   17.9 	      0 	   7.14 	  0.548 
   90.704	 DELIVER	    45 	   2.69 	   17.7 	      0 	   7.14 	   1.18 
   90.858	 DELIVER	    46 	   2.06 	   17.4 	      0 	   7.14 	   1.62 
   92.315	 DELIVER	    47 	  0.539 	   18.8 	      0 	   7.14 	   3.42 
   92.475	 DELIVER	    48 	   1.98 	   18.7 	      0 	   7.14 	   3.32 
   93.117	 DELIVER	    49 	   2.55 	   19.2 	      0 	   7.14 	   3.57 
   94.773	 DELIVER	    50 	   1.19 	   20.7 	      0 	   7.14 	   5.01 
   95.169	 DELIVER	    51 	   1.16 	   20.9 	      0 	   7.14 	   5.69 
   96.711	 DELIVER	    52 	   2.55 	   16.9 	      0 	   7.14 	  0.539 
   96.754	 DELIVER	    53 	   2.94 	   16.4 	      0 	   7.14 	   0.84 
   98.343	 DELIVER	    54 	  0.699 	   16.1 	      0 	   7.14 	  0.578 
   99.023	 DELIVER	    55 	   1.36 	   16.4 	      0 	   7.14 	  0.915 
   99.190	 DELIVER	    56 	   1.48 	   16.5 	      0 	   7.14 	   1.45 
  101.019	 DELIVER	    57 	   1.75 	   16.8 	      0 	   7.14 	    0.7 
  101.173	 DELIVER	    58 	   0.93 	   12.1 	      0 	   7.14 	      0 
  101.178	 DELIVER	    59 	  0.739 	     10 	      0 	   7.14 	      0 
  105.175	 DELIVER	    60 	   2.78 	   7.99 	      0 	   7.14 	      0 
  108.602	 DELIVER	    61 	   2.42 	   7.63 	      0 	   7.14 	      0 
  110.256	 DELIVER	    62 	  0.458 	   5.68 	      0 	   7.14 	      0 
  110.301	 DELIVER	    63 	   1.62 	   6.28 	      0 	   7.14 	      0 
  111.687	 DELIVER	    64 	  0.494 	   4.75 	      0 	   7.14 	      0 
  112.092	 DELIVER	    65 	   1.13 	   7.12 	      0 	   7.14 	 0.0655 
  116.615	 DELIVER	    66 	  0.522 	   5.52 	      0 	   7.55 	      0 
  119.022	 DELIVER	    67 	   1.81 	    7.9 	      0 	   8.24 	      0 
  120.062	 DELIVER	    68 	    2.1 	    8.6 	      0 	   9.08 	  0.146 
  121.020	 DELIVER	    69 	   1.21 	    6.6 	      0 	   9.08 	      0 
