    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    4.709	 DELIVER	     1 	  0.894 	   4.53 	      0 	      0 	      0 
    5.627	 DELIVER	     2 	   1.76 	   5.53 	      0 	      0 	      0 
   11.426	 DELIVER	     3 	   1.35 	    4.7 	      0 	      0 	      0 
   16.235	 DELIVER	     4 	  0.788 	   6.08 	      0 	      0 	      0 
   21.205	 DELIVER	     5 	   1.83 	   7.84 	      0 	      0 	      0 
   21.218	 DELIVER	     6 	   2.48 	   5.75 	      0 	      0 	      0 
   23.112	 DELIVER	     7 	   2.96 	   8.12 	      0 	      0 	      0 
   25.911	 DELIVER	     8 	   1.87 	   8.22 	      0 	      0 	  0.265 
   26.237	 DELIVER	     9 	   1.87 	     18 	      0 	      0 	  0.265 
   26.924	 DELIVER	    10 	  0.966 	   8.41 	      0 	      0 	   1.31 
   37.396	 DELIVER	    11 	   2.24 	   8.59 	      0 	      0 	      0 
   37.599	 DELIVER	    12 	   2.12 	   8.49 	      0 	      0 	      0 
   42.484	 DELIVER	    13 	   2.79 	   8.15 	      0 	      0 	      0 
   44.680	 DELIVER	    14 	   2.43 	   9.73 	      0 	      0 	      0 
   44.834	 DELIVER	    15 	   1.88 	   9.14 	      0 	      0 	   1.43 
   46.652	 DELIVER	    16 	   2.89 	   8.39 	      0 	      0 	      0 
   51.748	 DELIVER	    17 	   2.54 	   11.8 	      0 	      0 	      0 
   55.004	 DELIVER	    18 	   2.14 	   13.6 	      0 	      0 	      0 
   55.372	 DELIVER	    19 	   1.19 	   12.5 	      0 	      0 	      0 
   55.547	 DELIVER	    20 	   1.15 	   11.2 	      0 	      0 	      0 
   58.640	 DELIVER	    21 	  0.659 	   12.8 	      0 	      0 	      0 
   59.758	 DELIVER	    22 	   2.92 	   12.8 	      0 	      0 	      0 
   59.923	 DELIVER	    23 	    2.6 	   11.4 	      0 	      0 	      0 
   60.211	 DELIVER	    24 	  0.557 	   8.72 	      0 	      0 	      0 
   64.235	 DELIVER	    25 	   2.97 	   12.5 	      0 	    4.4 	      0 
   66.191	 DELIVER	    26 	   0.47 	   14.1 	      0 	    4.4 	      0 
   66.213	 DELIVER	    27 	  0.961 	   13.6 	      0 	    4.4 	      0 
   66.370	 DELIVER	    28 	   2.51 	   12.9 	      0 	    4.4 	  0.176 
   67.372	 DELIVER	    29 	  0.936 	   13.8 	      0 	    4.4 	   1.15 
   69.103	 DELIVER	    30 	   1.39 	   14.6 	      0 	    4.4 	   1.19 
   69.242	 DELIVER	    31 	  0.758 	   14.6 	      0 	    4.4 	   1.48 
   71.918	 DELIVER	    32 	   1.06 	   16.8 	      0 	   4.45 	   1.75 
   73.251	 DELIVER	    33 	   2.56 	   17.6 	      0 	   4.64 	   1.36 
   73.336	 DELIVER	    34 	   1.93 	   17.4 	      0 	   4.64 	   2.05 
   73.509	 DELIVER	    35 	   1.16 	   17.4 	      0 	   4.64 	   3.53 
   74.417	 DELIVER	    36 	  0.415 	   17.7 	      0 	   4.64 	   3.19 
   75.205	 DELIVER	    37 	   2.31 	   18.4 	      0 	   4.64 	   3.44 
   76.127	 DELIVER	    38 	   2.89 	     19 	      0 	   4.64 	   3.66 
   76.611	 DELIVER	    39 	  0.503 	   18.7 	      0 	   4.64 	   4.67 
   76.780	 DELIVER	    40 	   1.18 	   18.3 	      0 	   4.64 	   4.64 
   77.529	 DELIVER	    41 	   1.75 	   14.3 	      0 	   4.64 	  0.453 
   79.767	 DELIVER	    42 	   2.81 	   13.4 	      0 	   4.64 	      0 
   80.685	 DELIVER	    43 	  0.432 	     14 	      0 	   4.64 	      0 
   82.628	 DELIVER	    44 	   2.33 	   14.9 	      0 	   4.64 	      0 
   82.848	 DELIVER	    45 	   1.31 	     15 	      0 	   4.64 	    1.4 
   83.007	 DELIVER	    46 	  0.515 	   15.2 	      0 	   4.64 	   2.28 
   84.970	 DELIVER	    47 	   2.19 	   16.2 	      0 	   4.64 	   1.75 
   85.186	 DELIVER	    48 	   1.51 	   15.3 	      0 	   4.64 	  0.704 
   86.646	 DELIVER	    49 	   2.97 	   16.6 	      0 	   4.64 	   2.08 
   89.513	 DELIVER	    50 	   1.08 	   18.6 	      0 	   4.64 	   1.79 
   90.577	 DELIVER	    51 	   1.83 	   18.8 	      0 	   4.64 	   2.01 
   90.883	 DELIVER	    52 	   1.68 	     19 	      0 	   4.64 	   3.17 
   91.257	 DELIVER	    53 	    1.7 	     18 	      0 	   4.64 	   2.39 
   91.681	 DELIVER	    54 	  0.693 	   16.4 	      0 	   4.64 	   1.49 
   91.989	 DELIVER	    55 	  0.718 	   16.4 	      0 	   4.64 	   1.72 
   92.180	 DELIVER	    56 	   0.82 	   14.4 	      0 	   4.64 	      0 
   92.258	 DELIVER	    57 	   2.62 	   14.3 	      0 	   4.64 	 0.0701 
   92.396	 DELIVER	    58 	   1.69 	   14.4 	      0 	   4.64 	  0.628 
   92.457	 DELIVER	    59 	   2.07 	   13.2 	      0 	   4.64 	   1.05 
   97.179	 DELIVER	    60 	  0.616 	   17.8 	      0 	   4.64 	   1.31 
   97.254	 DELIVER	    61 	   1.44 	     16 	      0 	   4.64 	0.00449 
   97.886	 DELIVER	    62 	   1.14 	   10.9 	      0 	   4.64 	      0 
   98.804	 DELIVER	    63 	   2.41 	   7.57 	      0 	   4.64 	      0 
  103.540	 DELIVER	    64 	  0.985 	   5.41 	      0 	   4.85 	      0 
  103.982	 DELIVER	    65 	   2.26 	   8.55 	      0 	   4.85 	      0 
  106.452	 DELIVER	    66 	   2.24 	   7.37 	      0 	   4.85 	 0.0359 
  107.115	 DELIVER	    67 	   2.58 	   8.61 	      0 	   4.85 	      0 
  107.889	 DELIVER	    68 	  0.647 	   7.58 	      0 	   4.85 	   1.05 
  108.619	 DELIVER	    69 	   2.19 	   8.53 	      0 	   4.85 	  0.997 
  108.929	 DELIVER	    70 	   2.24 	    8.1 	      0 	   4.85 	   1.18 
  109.197	 DELIVER	    71 	   1.26 	   6.81 	      0 	   4.85 	   1.86 
  109.631	 DELIVER	    72 	   2.93 	   8.76 	      0 	   4.85 	   2.41 
  111.423	 DELIVER	    73 	   1.04 	   4.36 	      0 	   4.85 	      0 
  118.323	 DELIVER	    74 	   2.26 	   8.44 	      0 	   4.85 	      0 
  119.647	 DELIVER	    75 	   1.29 	   5.95 	      0 	   4.85 	      0 
  120.416	 DELIVER	    76 	   1.34 	   6.85 	      0 	   4.85 	      0 
  120.432	 DELIVER	    77 	  0.444 	    5.4 	      0 	   4.85 	      0 
  120.572	 DELIVER	    78 	   2.73 	   5.35 	      0 	   4.85 	      0 
  122.554	 DELIVER	    79 	   2.73 	    117 	      0 	   4.85 	      0 
  122.825	 DELIVER	    80 	   1.13 	   6.91 	      0 	   4.85 	  0.643 
  122.919	 DELIVER	    81 	   1.05 	    6.2 	      0 	   4.85 	  0.958 
  125.395	 DELIVER	    82 	   1.13 	    118 	      0 	   4.85 	  0.643 
  125.711	 DELIVER	    83 	  0.746 	   8.21 	      0 	   4.85 	   1.23 
  126.345	 DELIVER	    84 	    1.7 	   7.14 	      0 	   6.61 	  0.274 
  127.747	 DELIVER	    85 	    2.2 	   7.94 	      0 	   6.61 	  0.953 
  128.876	 DELIVER	    86 	   1.85 	   6.47 	      0 	   8.31 	  0.554 
  131.066	 DELIVER	    87 	   2.06 	   8.01 	      0 	   9.18 	  0.691 
  135.048	 DELIVER	    88 	   2.06 	    127 	      0 	   10.7 	  0.691 
  135.067	 DELIVER	    89 	   1.44 	     12 	      0 	   10.7 	   1.72 
  136.716	 DELIVER	    90 	   2.82 	   12.9 	      0 	   10.7 	   1.97 
  137.020	 DELIVER	    91 	   1.78 	   13.1 	      0 	   10.7 	    2.3 
  138.640	 DELIVER	    92 	   1.51 	   14.1 	      0 	   10.7 	   3.54 
  139.303	 DELIVER	    93 	   1.46 	   14.7 	      0 	   10.7 	   4.06 
  139.451	 DELIVER	    94 	   2.74 	   14.4 	      0 	   10.7 	   4.53 
  140.113	 DELIVER	    95 	    1.3 	   13.2 	      0 	   10.7 	   3.15 
  143.507	 DELIVER	    96 	   1.45 	   16.3 	      0 	   10.7 	   4.21 
  143.676	 DELIVER	    97 	   2.66 	   14.5 	      0 	   10.7 	   3.09 
  144.434	 DELIVER	    98 	   2.74 	   14.9 	      0 	   10.7 	   3.26 
  147.795	 DELIVER	    99 	   2.97 	     17 	      0 	   10.7 	   4.17 
  150.100	 DELIVER	   100 	    1.1 	   19.1 	      0 	   10.7 	   4.54 
  150.599	 DELIVER	   101 	   1.18 	     17 	      0 	   10.7 	   3.04 
  152.587	 DELIVER	   102 	   1.78 	   16.3 	      0 	   10.7 	    1.6 
  153.299	 DELIVER	   103 	   1.26 	   16.3 	      0 	   10.7 	  0.919 
  154.124	 DELIVER	   104 	   2.79 	   15.9 	      0 	   10.7 	  0.963 
  154.358	 DELIVER	   105 	   2.53 	   13.3 	      0 	   10.7 	      0 
  156.737	 DELIVER	   106 	   1.83 	   15.5 	      0 	   10.7 	  0.676 
  157.458	 DELIVER	   107 	  0.712 	   8.65 	      0 	   10.7 	      0 
  159.412	 DELIVER	   108 	   2.08 	   5.26 	      0 	   10.7 	      0 
  163.151	 DELIVER	   109 	  0.543 	   4.56 	      0 	   10.7 	      0 
  165.722	 DELIVER	   110 	   2.19 	   7.93 	      0 	   10.7 	      0 
