    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.469	 DELIVER	     1 	  0.519 	   5.44 	      0 	      0 	      0 
    5.554	 DELIVER	     2 	   1.61 	   5.41 	      0 	      0 	      0 
    7.906	 DELIVER	     3 	   1.65 	   7.54 	      0 	      0 	  0.185 
   13.095	 DELIVER	     4 	   1.77 	   5.74 	      0 	      0 	      0 
   16.184	 DELIVER	     5 	   1.26 	   6.79 	      0 	      0 	      0 
   16.248	 DELIVER	     6 	   2.44 	    7.2 	      0 	      0 	      0 
   19.177	 DELIVER	     7 	    2.4 	   5.84 	      0 	      0 	      0 
   22.667	 DELIVER	     8 	   2.08 	   8.12 	      0 	      0 	      0 
   24.210	 DELIVER	     9 	   1.88 	   9.25 	      0 	      0 	  0.774 
   24.703	 DELIVER	    10 	   2.69 	   6.78 	      0 	      0 	      0 
   27.892	 DELIVER	    11 	   2.33 	    8.1 	      0 	      0 	      0 
   32.517	 DELIVER	    12 	    2.5 	   11.9 	      0 	      0 	      0 
   36.102	 DELIVER	    13 	  0.815 	   12.9 	      0 	      0 	      0 
   43.901	 DELIVER	    14 	   2.34 	   8.02 	      0 	      0 	      0 
   45.390	 DELIVER	    15 	  0.547 	   6.62 	      0 	      0 	      0 
   46.435	 DELIVER	    16 	   2.31 	   7.52 	      0 	      0 	      0 
   51.629	 DELIVER	    17 	   2.39 	      7 	      0 	      0 	      0 
   51.931	 DELIVER	    18 	  0.514 	   7.12 	      0 	      0 	      0 
   55.135	 DELIVER	    19 	   1.65 	   8.89 	      0 	      0 	  0.705 
   56.317	 DELIVER	    20 	   1.22 	   10.6 	      0 	      0 	      0 
   57.140	 DELIVER	    21 	   0.71 	   5.37 	      0 	      0 	  0.513 
   57.497	 DELIVER	    22 	  0.722 	   5.93 	      0 	      0 	      0 
   60.281	 DELIVER	    23 	   2.69 	   8.94 	      0 	   4.61 	      0 
   61.882	 DELIVER	    24 	   2.21 	   10.1 	 0.0251 	   4.61 	   1.22 
   63.029	 DELIVER	    25 	   1.18 	   10.6 	 0.0251 	   4.61 	   1.56 
   63.602	 DELIVER	    26 	  0.898 	   10.8 	 0.0251 	   4.61 	   2.45 
   64.594	 DELIVER	    27 	   2.87 	   11.5 	 0.0251 	   4.61 	    2.1 
   64.623	 DELIVER	    28 	   1.96 	   11.2 	 0.0251 	   4.61 	   2.64 
   65.413	 DELIVER	    29 	   1.24 	   11.6 	 0.0251 	   4.61 	    4.3 
   65.882	 DELIVER	    30 	  0.941 	   11.4 	 0.0251 	   4.61 	   3.61 
   68.133	 DELIVER	    31 	   1.25 	   11.8 	 0.0251 	   4.61 	   5.11 
   68.438	 DELIVER	    32 	   2.26 	   12.8 	 0.0251 	   4.61 	   3.64 
   68.983	 DELIVER	    33 	   1.25 	   57.2 	 0.0251 	   4.61 	   5.11 
   71.549	 DELIVER	    34 	   1.74 	   12.2 	 0.0251 	   4.61 	   2.18 
   74.602	 DELIVER	    35 	   2.93 	     15 	 0.0251 	   4.61 	   3.13 
   75.227	 DELIVER	    36 	   1.91 	   14.9 	 0.0251 	   4.61 	   2.94 
   75.719	 DELIVER	    37 	   2.79 	   15.2 	 0.0251 	   4.61 	   4.68 
   76.674	 DELIVER	    38 	  0.758 	   15.9 	 0.0251 	   4.61 	   4.89 
   76.772	 DELIVER	    39 	   1.41 	   15.8 	 0.0251 	   4.61 	   5.49 
   77.304	 DELIVER	    40 	  0.793 	   15.8 	 0.0251 	   4.61 	   6.37 
   77.885	 DELIVER	    41 	   1.95 	   14.8 	 0.0251 	   4.61 	    4.9 
   79.182	 DELIVER	    42 	   2.24 	     16 	 0.0251 	   4.61 	   5.44 
   82.059	 DELIVER	    43 	      2 	   18.7 	 0.0251 	   4.61 	   6.65 
   84.036	 DELIVER	    44 	   2.91 	   19.5 	 0.0251 	   4.61 	   6.35 
   84.827	 DELIVER	    45 	   2.23 	   19.9 	 0.0251 	   4.61 	   7.02 
   88.212	 DELIVER	    46 	  0.629 	   22.6 	 0.0251 	   4.61 	    8.2 
