    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.745	 DELIVER	     1 	   1.95 	   5.71 	      0 	      0 	      0 
   13.537	 DELIVER	     2 	   1.95 	   7.73 	      0 	      0 	      0 
   22.165	 DELIVER	     3 	   2.64 	   9.04 	      0 	      0 	      0 
   24.310	 DELIVER	     4 	   2.98 	   11.5 	      0 	      0 	      0 
   26.835	 DELIVER	     5 	   1.33 	    6.2 	      0 	      0 	      0 
   29.300	 DELIVER	     6 	  0.891 	   7.48 	      0 	      0 	  0.147 
   29.562	 DELIVER	     7 	  0.891 	   22.1 	      0 	      0 	  0.147 
   30.022	 DELIVER	     8 	   2.24 	   7.84 	      0 	      0 	  0.678 
   31.438	 DELIVER	     9 	  0.609 	   5.75 	      0 	      0 	      0 
   34.320	 DELIVER	    10 	   2.02 	   6.63 	      0 	      0 	      0 
   35.613	 DELIVER	    11 	   1.61 	   6.15 	      0 	      0 	  0.672 
   36.426	 DELIVER	    12 	   2.31 	    8.6 	      0 	      0 	      0 
   36.485	 DELIVER	    13 	   2.29 	   8.27 	      0 	      0 	    1.5 
   39.307	 DELIVER	    14 	   1.56 	    9.3 	      0 	      0 	   1.74 
   40.933	 DELIVER	    15 	    2.9 	   8.83 	      0 	      0 	      0 
   47.125	 DELIVER	    16 	   2.86 	   9.71 	      0 	      0 	      0 
   54.712	 DELIVER	    17 	    2.9 	   8.62 	      0 	      0 	      0 
   54.744	 DELIVER	    18 	   2.93 	   10.1 	      0 	      0 	      0 
   55.694	 DELIVER	    19 	  0.486 	   6.42 	      0 	      0 	      0 
   57.555	 DELIVER	    20 	   2.49 	   6.17 	      0 	      2 	      0 
   57.958	 DELIVER	    21 	   1.59 	   6.68 	      0 	      2 	      0 
   59.882	 DELIVER	    22 	   1.09 	   7.84 	      0 	      2 	  0.834 
   60.384	 DELIVER	    23 	   1.34 	   7.74 	      0 	      2 	   1.32 
   64.320	 DELIVER	    24 	   1.45 	   10.4 	  0.037 	   5.99 	   1.35 
   65.061	 DELIVER	    25 	   1.45 	   54.7 	  0.037 	   5.99 	   1.35 
   66.775	 DELIVER	    26 	   2.53 	   12.6 	  0.037 	   5.99 	   2.25 
   71.178	 DELIVER	    27 	   1.89 	   16.5 	  0.199 	   5.99 	   2.06 
   72.906	 DELIVER	    28 	   1.38 	   18.2 	  0.199 	   5.99 	   3.89 
   73.009	 DELIVER	    29 	   0.87 	   17.9 	  0.199 	   5.99 	   3.78 
   76.765	 DELIVER	    30 	  0.593 	   21.4 	  0.199 	   5.99 	    4.4 
   78.316	 DELIVER	    31 	  0.819 	   20.5 	  0.199 	   5.99 	   2.17 
   78.573	 DELIVER	    32 	  0.789 	   20.1 	  0.199 	   5.99 	   1.93 
   80.260	 DELIVER	    33 	   2.87 	   21.7 	  0.199 	   23.4 	    2.3 
   81.277	 DELIVER	    34 	   1.24 	   21.7 	  0.199 	   23.4 	   1.61 
   82.210	 DELIVER	    35 	   1.47 	   22.6 	  0.199 	   23.4 	   2.82 
   83.722	 DELIVER	    36 	  0.922 	   23.6 	  0.199 	   23.4 	    3.6 
   83.907	 DELIVER	    37 	  0.812 	   23.4 	  0.199 	   23.4 	    3.4 
   84.732	 DELIVER	    38 	    1.5 	     23 	  0.199 	   23.4 	   2.87 
   85.199	 DELIVER	    39 	    2.2 	   22.7 	  0.199 	   23.4 	   2.16 
   86.912	 DELIVER	    40 	   1.05 	   24.1 	  0.199 	   23.4 	   3.34 
   87.452	 DELIVER	    41 	   2.03 	   24.1 	  0.199 	   23.4 	   3.59 
   87.883	 DELIVER	    42 	  0.536 	   24.3 	  0.199 	   23.4 	   3.62 
   89.151	 DELIVER	    43 	   2.82 	   25.5 	  0.199 	   23.4 	   4.05 
   89.818	 DELIVER	    44 	   1.38 	   25.2 	  0.199 	   23.4 	   4.37 
   90.831	 DELIVER	    45 	   2.15 	   25.8 	  0.199 	   23.4 	   5.26 
   91.580	 DELIVER	    46 	    2.1 	     26 	  0.199 	   23.4 	   4.98 
   92.019	 DELIVER	    47 	  0.678 	   25.9 	  0.199 	   23.4 	   6.31 
   92.218	 DELIVER	    48 	   2.51 	   25.5 	  0.199 	   23.4 	   5.91 
   92.272	 DELIVER	    49 	    2.9 	   24.7 	  0.199 	   23.4 	   5.57 
   93.212	 DELIVER	    50 	   2.04 	   23.4 	  0.199 	   23.4 	   5.38 
   95.019	 DELIVER	    51 	  0.608 	   24.7 	  0.199 	   23.4 	   5.68 
   95.475	 DELIVER	    52 	   1.53 	   24.4 	  0.199 	   23.4 	   5.57 
   96.647	 DELIVER	    53 	   2.01 	     25 	  0.199 	   23.4 	   5.51 
   96.652	 DELIVER	    54 	   1.13 	   23.9 	  0.199 	   23.4 	   5.43 
   97.955	 DELIVER	    55 	  0.399 	   24.6 	  0.199 	   23.4 	   5.86 
   98.430	 DELIVER	    56 	  0.639 	     22 	  0.199 	   23.4 	   2.94 
   98.846	 DELIVER	    57 	   1.64 	   22.2 	  0.199 	   23.4 	      3 
   99.065	 DELIVER	    58 	   1.67 	   21.3 	  0.199 	   23.4 	   2.25 
   99.134	 DELIVER	    59 	   1.19 	   20.8 	  0.199 	   23.4 	   2.94 
   99.864	 DELIVER	    60 	   2.88 	   21.1 	  0.199 	   23.4 	   2.88 
  101.051	 DELIVER	    61 	  0.855 	   21.6 	  0.199 	   23.4 	   2.99 
  101.274	 DELIVER	    62 	   1.07 	   19.8 	  0.199 	   23.4 	   1.81 
