    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    5.241	 DELIVER	     1 	   1.22 	   5.14 	      0 	      0 
   11.395	 DELIVER	     2 	   1.38 	   7.58 	      0 	      0 
   24.254	 DELIVER	     3 	   1.32 	   10.5 	      0 	      0 
   25.135	 DELIVER	     4 	   1.07 	   9.67 	      0 	      0 
   25.136	 DELIVER	     5 	  0.497 	   8.85 	      0 	      0 
   27.090	 DELIVER	     6 	   1.14 	   10.5 	      0 	      0 
   28.136	 DELIVER	     7 	   2.61 	   10.9 	      0 	      0 
   28.201	 DELIVER	     8 	   1.78 	   10.4 	      0 	      0 
   30.697	 DELIVER	     9 	   1.98 	   7.91 	      0 	      0 
   33.178	 DELIVER	    10 	  0.864 	   6.22 	      0 	      0 
   33.380	 DELIVER	    11 	   2.99 	   8.28 	      0 	      0 
   36.032	 DELIVER	    12 	  0.528 	   5.67 	      0 	      0 
   41.562	 DELIVER	    13 	   1.34 	   6.86 	      0 	      0 
   42.009	 DELIVER	    14 	  0.993 	   5.93 	      0 	      0 
   45.330	 DELIVER	    15 	    1.7 	   8.16 	      0 	      0 
   47.794	 DELIVER	    16 	    1.7 	   39.6 	      0 	      0 
   48.151	 DELIVER	    17 	   1.66 	   9.89 	      0 	      0 
   48.693	 DELIVER	    18 	   2.51 	   9.23 	      0 	      0 
   51.450	 DELIVER	    19 	   2.26 	   10.4 	      0 	      0 
   52.648	 DELIVER	    20 	    1.9 	   9.22 	      0 	      0 
   53.129	 DELIVER	    21 	   2.35 	   8.93 	      0 	      0 
   53.397	 DELIVER	    22 	   1.41 	   7.94 	      0 	      0 
   53.618	 DELIVER	    23 	   1.08 	   7.93 	      0 	      0 
   55.335	 DELIVER	    24 	   2.72 	   7.61 	      0 	  0.321 
   57.511	 DELIVER	    25 	   2.74 	     11 	      0 	  0.326 
   57.941	 DELIVER	    26 	   0.99 	    6.6 	      0 	  0.326 
   57.952	 DELIVER	    27 	   1.74 	   6.86 	      0 	  0.326 
   59.135	 DELIVER	    28 	   2.94 	   7.32 	      0 	  0.326 
   59.830	 DELIVER	    29 	    2.4 	   8.41 	      0 	  0.326 
   62.454	 DELIVER	    30 	  0.431 	   8.32 	      0 	   1.17 
   62.912	 DELIVER	    31 	    1.8 	    9.2 	      0 	   1.17 
   64.967	 DELIVER	    32 	   1.14 	   10.7 	      0 	   1.17 
   68.426	 DELIVER	    33 	   2.26 	     14 	      0 	   1.17 
   69.012	 DELIVER	    34 	   1.44 	   13.2 	      0 	   1.17 
   72.150	 DELIVER	    35 	   1.75 	   15.6 	      0 	   1.17 
   72.902	 DELIVER	    36 	   1.22 	   15.5 	      0 	   1.17 
   73.199	 DELIVER	    37 	  0.987 	   13.8 	      0 	   1.17 
   73.329	 DELIVER	    38 	  0.412 	   13.7 	      0 	   1.17 
   75.688	 DELIVER	    39 	    1.7 	     16 	      0 	   1.17 
   75.752	 DELIVER	    40 	   1.87 	   16.1 	      0 	   1.17 
   76.568	 DELIVER	    41 	   1.89 	   16.7 	      0 	   1.17 
   77.248	 DELIVER	    42 	   1.19 	   16.7 	      0 	   1.17 
   81.207	 DELIVER	    43 	    1.1 	   20.6 	      0 	   1.17 
   81.790	 DELIVER	    44 	   2.15 	   20.8 	      0 	   1.17 
   83.279	 DELIVER	    45 	   2.47 	   22.3 	      0 	   1.17 
   83.320	 DELIVER	    46 	    1.9 	   21.1 	      0 	   1.17 
   84.578	 DELIVER	    47 	   1.69 	   22.1 	      0 	   1.17 
   84.686	 DELIVER	    48 	   1.32 	   21.9 	      0 	   1.17 
   85.718	 DELIVER	    49 	   1.94 	   22.6 	      0 	   1.17 
   85.975	 DELIVER	    50 	   1.04 	   22.6 	      0 	   1.17 
   86.730	 DELIVER	    51 	   1.95 	   23.3 	     23 	   1.17 
   87.789	 DELIVER	    52 	   2.19 	   24.1 	     23 	   1.17 
   89.993	 DELIVER	    53 	   1.43 	   25.5 	     23 	   1.17 
   90.394	 DELIVER	    54 	   2.43 	   23.8 	     23 	   30.8 
   91.420	 DELIVER	    55 	   1.14 	   24.4 	     23 	   30.8 
   92.487	 DELIVER	    56 	    1.1 	   24.1 	     23 	   31.6 
   92.817	 DELIVER	    57 	  0.437 	   24.2 	     23 	   31.6 
   93.658	 DELIVER	    58 	   2.12 	   24.8 	     23 	   31.6 
   94.059	 DELIVER	    59 	   1.63 	   24.2 	     23 	   31.6 
   94.719	 DELIVER	    60 	   2.91 	   23.8 	     23 	   31.6 
   94.729	 DELIVER	    61 	  0.903 	   23.8 	     23 	   31.6 
   96.179	 DELIVER	    62 	   1.56 	   25.1 	     23 	   31.6 
   98.174	 DELIVER	    63 	  0.819 	     27 	     23 	   31.6 
  101.114	 DELIVER	    64 	   2.29 	   28.8 	     23 	   31.6 
  101.791	 DELIVER	    65 	   1.64 	   29.3 	     23 	   31.6 
  102.750	 DELIVER	    66 	   1.07 	   29.9 	     23 	   31.6 
  103.366	 DELIVER	    67 	    1.1 	   30.2 	     23 	   31.6 
  103.875	 DELIVER	    68 	   2.66 	   30.7 	     23 	   31.6 
  104.389	 DELIVER	    69 	  0.993 	   30.4 	     23 	   31.6 
  105.101	 DELIVER	    70 	  0.875 	   29.7 	     23 	   31.6 
  105.376	 DELIVER	    71 	   1.23 	   29.6 	     23 	   31.6 
  106.002	 DELIVER	    72 	   1.68 	   27.9 	     23 	   31.6 
  106.037	 DELIVER	    73 	   1.09 	   27.5 	     23 	   31.6 
  106.427	 DELIVER	    74 	   1.47 	   27.4 	     23 	   31.6 
  107.308	 DELIVER	    75 	   2.77 	   25.8 	     23 	   31.6 
  110.035	 DELIVER	    76 	   1.55 	   27.5 	     23 	   31.6 
  113.278	 DELIVER	    77 	   1.51 	   30.3 	     23 	   31.6 
  113.536	 DELIVER	    78 	   2.39 	   29.7 	     23 	   31.6 
  113.558	 DELIVER	    79 	  0.855 	   25.6 	     23 	   31.6 
  115.232	 DELIVER	    80 	   2.39 	   24.5 	     23 	   31.6 
  115.298	 DELIVER	    81 	   2.15 	   19.9 	     23 	   31.6 
  115.610	 DELIVER	    82 	   2.69 	   19.9 	     23 	   31.6 
  119.406	 DELIVER	    83 	   2.21 	   21.5 	     23 	   31.6 
  119.772	 DELIVER	    84 	   2.51 	     19 	     23 	   31.6 
  121.880	 DELIVER	    85 	   2.68 	   18.8 	     23 	   31.6 
  122.845	 DELIVER	    86 	   2.69 	   15.5 	     23 	   31.6 
  122.847	 DELIVER	    87 	   1.57 	   10.1 	     23 	   31.6 
  122.951	 DELIVER	    88 	   2.62 	   9.94 	     23 	   31.6 
  123.264	 DELIVER	    89 	   2.27 	     10 	     23 	   31.6 
  123.581	 DELIVER	    90 	   2.05 	   10.3 	     23 	   31.6 
  123.710	 DELIVER	    91 	   2.05 	    113 	     23 	   31.6 
  124.600	 DELIVER	    92 	   0.92 	   10.2 	     23 	   31.6 
  124.654	 DELIVER	    93 	   1.45 	   9.28 	     23 	   31.6 
  125.497	 DELIVER	    94 	  0.567 	   9.13 	     23 	   31.6 
  126.903	 DELIVER	    95 	   2.48 	   12.3 	   23.7 	   31.6 
  130.414	 DELIVER	    96 	   2.06 	     12 	   26.2 	   31.6 
  130.613	 DELIVER	    97 	   2.92 	   13.8 	   26.2 	   31.6 
  130.669	 DELIVER	    98 	   2.06 	    119 	   26.2 	   31.6 
  132.057	 DELIVER	    99 	   1.07 	   12.6 	   26.2 	   31.6 
  133.546	 DELIVER	   100 	   2.85 	     15 	   26.2 	   31.6 
  134.654	 DELIVER	   101 	   2.66 	   14.9 	   26.2 	   31.6 
  135.941	 DELIVER	   102 	   2.66 	   15.8 	   26.2 	   31.6 
  137.293	 DELIVER	   103 	   2.95 	     16 	   26.2 	   31.6 
  137.766	 DELIVER	   104 	   1.81 	   13.1 	   26.2 	   31.6 
  138.073	 DELIVER	   105 	   2.59 	   13.4 	   26.2 	   31.6 
  139.805	 DELIVER	   106 	    2.9 	   14.8 	   26.2 	   31.6 
  141.342	 DELIVER	   107 	  0.941 	   15.2 	   26.2 	   31.6 
  143.067	 DELIVER	   108 	    2.6 	   17.6 	   26.2 	   31.6 
  144.555	 DELIVER	   109 	  0.941 	    129 	   26.2 	   31.6 
  144.765	 DELIVER	   110 	   1.75 	   18.1 	   26.2 	   31.6 
  145.191	 DELIVER	   111 	   2.17 	   17.9 	   26.2 	   31.6 
  146.941	 DELIVER	   112 	   2.24 	   17.6 	   26.2 	   31.6 
  147.996	 DELIVER	   113 	   2.36 	   18.4 	   26.2 	   31.6 
  148.004	 DELIVER	   114 	   2.08 	   17.3 	   26.2 	   31.6 
  150.324	 DELIVER	   115 	   2.24 	   18.8 	   46.6 	   31.6 
  151.232	 DELIVER	   116 	   2.67 	   20.2 	   46.6 	   31.6 
  151.617	 DELIVER	   117 	   1.33 	   19.9 	   46.6 	   31.6 
  152.545	 DELIVER	   118 	   1.73 	   20.7 	   46.6 	   31.6 
  153.505	 DELIVER	   119 	  0.404 	   21.6 	   46.6 	   31.6 
  153.951	 DELIVER	   120 	  0.904 	   21.9 	   46.6 	   31.6 
  154.435	 DELIVER	   121 	   1.71 	   19.7 	   46.6 	   71.3 
  155.811	 DELIVER	   122 	   2.25 	   20.5 	   46.6 	   72.5 
  156.232	 DELIVER	   123 	   2.58 	   19.7 	   46.6 	   72.5 
  157.112	 DELIVER	   124 	  0.797 	   20.3 	   46.6 	   72.5 
  157.396	 DELIVER	   125 	   2.05 	   17.9 	   46.6 	   72.5 
  157.808	 DELIVER	   126 	   1.66 	     19 	   46.6 	   72.5 
  158.256	 DELIVER	   127 	   2.68 	   19.8 	   46.6 	   72.5 
  160.340	 DELIVER	   128 	   1.47 	   20.7 	   46.6 	   72.5 
  162.411	 DELIVER	   129 	   2.87 	   21.8 	   46.6 	   72.5 
  169.036	 DELIVER	   130 	   1.38 	   23.2 	   46.6 	   72.5 
  169.080	 DELIVER	   131 	  0.568 	   21.5 	   46.6 	   72.5 
  169.616	 DELIVER	   132 	   1.51 	     21 	   46.6 	   72.5 
  170.233	 DELIVER	   133 	  0.742 	   17.5 	   46.6 	   72.5 
  171.803	 DELIVER	   134 	   1.35 	   17.4 	   46.6 	   72.5 
  172.341	 DELIVER	   135 	   1.07 	   15.9 	   46.6 	   72.5 
  173.167	 DELIVER	   136 	  0.469 	   15.6 	   46.6 	   72.5 
  174.728	 DELIVER	   137 	   2.74 	     16 	   46.6 	   72.5 
  174.768	 DELIVER	   138 	   1.32 	     10 	   46.6 	   72.5 
  175.449	 DELIVER	   139 	   1.42 	   9.71 	   46.6 	   72.5 
  175.800	 DELIVER	   140 	  0.653 	   7.32 	   46.6 	   72.5 
  176.402	 DELIVER	   141 	  0.855 	   6.05 	   46.6 	   72.5 
  180.330	 DELIVER	   142 	  0.449 	   7.43 	   46.6 	   72.5 
  182.611	 DELIVER	   143 	   2.67 	   7.29 	   46.6 	   72.5 
  186.226	 DELIVER	   144 	   2.63 	   9.01 	   46.6 	   72.5 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	   1.87 Time Sample Var. =	 0.6553
