    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.65 	    9.5 	      0 	      0 
    0.091	    ARR	     1 	   2.65 	  0.091 	      0 	      0 
    0.091	 TOPPING	     1 	  0.091 	  0.091 	      0 	      0 
    1.312	   COOK	     1 	   1.22 	  0.091 	      0 	      0 
    3.933	    ARR	     2 	   1.22 	  0.091 	      0 	      0 
    3.933	 TOPPING	     2 	   1.22 	  0.091 	      0 	      0 
    5.475	  READY	     1 	   1.22 	  0.091 	      0 	      0 
    5.475	 FINISH	     1 	   1.22 	  0.091 	      0 	      0 
    6.422	   COOK	     2 	   1.22 	  0.091 	      0 	      0 
    6.918	 DELIVER	     1 	   1.22 	   6.83 	      0 	      0 
    7.280	    ARR	     3 	   1.22 	   6.83 	      0 	      0 
    7.280	 TOPPING	     3 	   1.22 	   6.83 	      0 	      0 
    9.123	    ARR	     4 	   1.22 	   6.83 	      0 	      0 
    9.123	 TOPPING	     4 	   1.22 	   6.83 	      0 	      0 
    9.401	   COOK	     3 	   1.22 	   6.83 	      0 	      0 
    9.580	    ARR	     5 	   1.22 	   6.83 	      0 	      0 
    9.580	 TOPPING	     5 	   1.22 	   6.83 	      0 	      0 
   10.016	  READY	     2 	   1.22 	   6.83 	      0 	      0 
   10.016	 FINISH	     2 	   1.22 	   6.83 	      0 	      0 
   10.198	    ARR	     6 	   1.22 	   6.83 	      0 	      0 
   10.486	   COOK	     4 	   1.22 	   6.83 	      0 	      0 
   10.486	 TOPPING	     6 	   1.22 	   6.83 	      0 	      0 
   11.414	   COOK	     5 	   1.22 	   6.83 	      0 	      0 
   12.062	   COOK	     6 	   1.22 	   6.83 	      0 	      0 
   13.860	  READY	     3 	   1.22 	   6.83 	      0 	      0 
   13.860	 FINISH	     3 	   1.22 	   6.83 	      0 	      0 
   14.939	 DELIVER	     2 	   2.12 	   7.66 	      0 	      0 
   15.660	  READY	     4 	   2.12 	   7.66 	      0 	      0 
   15.660	 FINISH	     4 	   2.12 	   7.66 	      0 	      0 
   15.868	 DELIVER	     3 	   1.36 	   6.75 	      0 	      0 
   16.089	 DELIVER	     4 	   2.49 	   12.2 	      0 	      0 
   16.445	  READY	     5 	   2.49 	   12.2 	      0 	      0 
   16.445	 FINISH	     5 	   2.49 	   12.2 	      0 	      0 
   17.213	  READY	     6 	   2.49 	   12.2 	      0 	      0 
   17.213	 FINISH	     6 	   2.49 	   12.2 	      0 	      0 
   18.414	 DELIVER	     5 	   2.48 	   8.83 	      0 	      0 
   19.234	 DELIVER	     6 	  0.929 	   9.04 	      0 	      0 
   20.709	    ARR	     7 	  0.929 	   9.04 	      0 	      0 
   20.709	 TOPPING	     7 	  0.929 	   9.04 	      0 	      0 
   20.853	    ARR	     8 	  0.929 	   9.04 	      0 	      0 
   20.853	 TOPPING	     8 	  0.929 	   9.04 	      0 	      0 
   21.471	   COOK	     7 	  0.929 	   9.04 	      0 	      0 
   22.066	   COOK	     8 	  0.929 	   9.04 	      0 	      0 
   22.987	    ARR	     9 	  0.929 	   9.04 	      0 	      0 
   22.987	 TOPPING	     9 	  0.929 	   9.04 	      0 	      0 
   23.795	   COOK	     9 	  0.929 	   9.04 	      0 	      0 
   24.366	    ARR	    10 	  0.929 	   9.04 	      0 	      0 
   24.366	 TOPPING	    10 	  0.929 	   9.04 	      0 	      0 
   26.138	  READY	     7 	  0.929 	   9.04 	      0 	      0 
   26.138	 FINISH	     7 	  0.929 	   9.04 	      0 	      0 
   26.149	   COOK	    10 	  0.929 	   9.04 	      0 	      0 
   26.672	    ARR	    11 	  0.929 	   9.04 	      0 	      0 
   26.672	 TOPPING	    11 	  0.929 	   9.04 	      0 	      0 
   27.242	  READY	     8 	  0.929 	   9.04 	      0 	      0 
   27.242	 FINISH	     8 	  0.929 	   9.04 	      0 	      0 
   27.377	 DELIVER	     7 	  0.762 	   6.67 	      0 	      0 
   27.988	  READY	     9 	  0.762 	   6.67 	      0 	      0 
   27.988	 FINISH	     9 	  0.762 	   6.67 	      0 	      0 
   28.168	 DELIVER	     8 	  0.808 	   5.18 	      0 	      0 
   28.918	   COOK	    11 	  0.808 	   5.18 	      0 	      0 
   29.280	    ARR	    12 	  0.808 	   5.18 	      0 	      0 
   29.280	 TOPPING	    12 	  0.808 	   5.18 	      0 	      0 
   29.605	 DELIVER	     9 	   1.21 	   8.75 	      0 	      0 
   30.688	  READY	    10 	   1.21 	   8.75 	      0 	      0 
   30.688	 FINISH	    10 	   1.21 	   8.75 	      0 	      0 
   31.798	   COOK	    12 	   1.21 	   8.75 	      0 	      0 
   31.812	    ARR	    13 	   1.21 	   8.75 	      0 	      0 
   31.812	 TOPPING	    13 	   1.21 	   8.75 	      0 	      0 
   32.025	    ARR	    14 	   1.21 	   8.75 	      0 	      0 
   32.025	 TOPPING	    14 	   1.21 	   8.75 	      0 	      0 
   32.115	 DELIVER	    10 	   1.78 	   7.75 	      0 	      0 
   32.116	    ARR	    15 	   1.78 	   7.75 	      0 	      0 
   32.685	   COOK	    13 	   1.78 	   7.75 	      0 	      0 
   32.685	 TOPPING	    15 	   1.78 	   7.75 	      0 	      0 
   33.108	   COOK	    14 	   1.78 	   7.75 	      0 	      0 
   33.948	  READY	    11 	   1.78 	   7.75 	      0 	      0 
   33.948	 FINISH	    11 	   1.78 	   7.75 	      0 	      0 
   34.729	   COOK	    15 	   1.78 	   7.75 	      0 	      0 
   35.209	 DELIVER	    11 	   2.25 	   8.54 	      0 	      0 
   35.927	  READY	    12 	   2.25 	   8.54 	      0 	      0 
   35.927	 FINISH	    12 	   2.25 	   8.54 	      0 	      0 
   36.612	  READY	    13 	   2.25 	   8.54 	      0 	      0 
   36.612	 FINISH	    13 	   2.25 	   8.54 	      0 	      0 
   36.921	 DELIVER	    12 	  0.873 	   5.11 	      0 	      0 
   37.247	  READY	    14 	  0.873 	   5.11 	      0 	      0 
   37.247	 FINISH	    14 	  0.873 	   5.11 	      0 	      0 
   37.804	 DELIVER	    13 	   2.52 	   8.52 	      0 	      0 
   38.104	 DELIVER	    14 	  0.423 	   5.99 	      0 	      0 
   39.013	  READY	    15 	  0.423 	   5.99 	      0 	      0 
   39.013	 FINISH	    15 	  0.423 	   5.99 	      0 	      0 
   39.282	    ARR	    16 	  0.423 	   5.99 	      0 	      0 
   39.282	 TOPPING	    16 	  0.423 	   5.99 	      0 	      0 
   40.751	 DELIVER	    15 	    2.7 	   8.73 	      0 	      0 
   42.092	   COOK	    16 	    2.7 	   8.73 	      0 	      0 
   47.083	  READY	    16 	    2.7 	   8.73 	      0 	      0 
   47.083	 FINISH	    16 	    2.7 	   8.73 	      0 	      0 
   47.374	 DELIVER	    16 	   2.81 	   8.09 	      0 	      0 
   49.498	    ARR	    17 	   2.81 	   8.09 	      0 	      0 
   49.498	 TOPPING	    17 	   2.81 	   8.09 	      0 	      0 
