    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.926	 DELIVER	     1 	   1.52 	   5.83 	      0 	      0 	      0 
   10.001	 DELIVER	     2 	   2.76 	   7.32 	      0 	      0 	      0 
   10.217	 DELIVER	     3 	   1.89 	   6.08 	      0 	      0 	      0 
   21.059	 DELIVER	     4 	  0.793 	   6.99 	      0 	      0 	      0 
   26.257	 DELIVER	     5 	   1.07 	   7.29 	      0 	      0 	      0 
   27.807	 DELIVER	     6 	  0.564 	   4.26 	      0 	      0 	      0 
   29.020	 DELIVER	     7 	   0.68 	   6.41 	      0 	      0 	      0 
   30.605	 DELIVER	     8 	   2.12 	   6.75 	      0 	      0 	      0 
   31.262	 DELIVER	     9 	    2.9 	   6.51 	      0 	      0 	      0 
   37.671	 DELIVER	    10 	   1.82 	   6.27 	      0 	      0 	      0 
   38.547	 DELIVER	    11 	  0.546 	   6.86 	      0 	      0 	      0 
   39.540	 DELIVER	    12 	   1.04 	   5.24 	      0 	      0 	      0 
   40.603	 DELIVER	    13 	   2.55 	   5.78 	      0 	      0 	      0 
   45.266	 DELIVER	    14 	  0.798 	   7.81 	      0 	      0 	      0 
   46.079	 DELIVER	    15 	   1.07 	   8.56 	      0 	      0 	  0.733 
   46.770	 DELIVER	    16 	   1.07 	   38.2 	      0 	      0 	  0.733 
   47.359	 DELIVER	    17 	   2.45 	   9.45 	      0 	      0 	   1.42 
   47.482	 DELIVER	    18 	  0.885 	    7.6 	      0 	      0 	      0 
   48.458	 DELIVER	    19 	   1.49 	   8.08 	      0 	      0 	  0.393 
   54.896	 DELIVER	    20 	   1.06 	   6.33 	      0 	      0 	      0 
   58.299	 DELIVER	    21 	  0.877 	   5.57 	      0 	  0.437 	      0 
   61.352	 DELIVER	    22 	   2.27 	   6.53 	      0 	  0.437 	      0 
   62.629	 DELIVER	    23 	   2.06 	   7.69 	      0 	  0.437 	      0 
   62.656	 DELIVER	    24 	   1.43 	   6.81 	      0 	  0.437 	   1.16 
   63.075	 DELIVER	    25 	  0.503 	   6.59 	      0 	  0.437 	   1.13 
   63.085	 DELIVER	    26 	  0.524 	   7.16 	      0 	  0.437 	   1.16 
   65.983	 DELIVER	    27 	  0.856 	    9.3 	      0 	    1.8 	   1.75 
   66.609	 DELIVER	    28 	   2.54 	   9.95 	      0 	    1.8 	   1.46 
   68.124	 DELIVER	    29 	   2.62 	    9.4 	      0 	    1.8 	  0.561 
   68.382	 DELIVER	    30 	  0.595 	   7.46 	      0 	    1.8 	    2.4 
   69.102	 DELIVER	    31 	   2.67 	   9.08 	      0 	    1.8 	  0.637 
   70.531	 DELIVER	    32 	    2.6 	   10.1 	      0 	    1.8 	   1.44 
   71.101	 DELIVER	    33 	   1.05 	   9.77 	      0 	    1.8 	   2.59 
   71.624	 DELIVER	    34 	   1.22 	    8.6 	      0 	    1.8 	   1.48 
   72.827	 DELIVER	    35 	  0.905 	   5.39 	      0 	    1.8 	  0.223 
   73.098	 DELIVER	    36 	   1.82 	   8.79 	      0 	    1.8 	   3.28 
   74.499	 DELIVER	    37 	   2.69 	   11.3 	      0 	    1.8 	   1.74 
   74.559	 DELIVER	    38 	  0.844 	   10.7 	      0 	    1.8 	   2.93 
   74.881	 DELIVER	    39 	   1.95 	   7.05 	      0 	    1.8 	  0.729 
   76.072	 DELIVER	    40 	   1.02 	   12.4 	      0 	    1.8 	   2.02 
   76.720	 DELIVER	    41 	   2.82 	    8.5 	      0 	    1.8 	   1.19 
   78.270	 DELIVER	    42 	   2.12 	   8.65 	      0 	    1.8 	  0.886 
   79.559	 DELIVER	    43 	  0.539 	   8.54 	      0 	    1.8 	   1.61 
   79.849	 DELIVER	    44 	   2.43 	   7.65 	      0 	    1.8 	  0.961 
   80.196	 DELIVER	    45 	    1.4 	   9.68 	      0 	    1.8 	    1.7 
   81.334	 DELIVER	    46 	  0.471 	   6.77 	      0 	    1.8 	   1.73 
   82.872	 DELIVER	    47 	   2.67 	    9.8 	      0 	    1.8 	  0.551 
   82.929	 DELIVER	    48 	   1.06 	   9.32 	      0 	    1.8 	   1.98 
   84.263	 DELIVER	    49 	   1.85 	   7.32 	      0 	    1.8 	      0 
   85.730	 DELIVER	    50 	   2.96 	   9.41 	      0 	    1.8 	  0.334 
   86.673	 DELIVER	    51 	   2.04 	   6.01 	      0 	    1.8 	      0 
   87.595	 DELIVER	    52 	   1.96 	   7.63 	      0 	    1.8 	      0 
   92.420	 DELIVER	    53 	   1.57 	   6.89 	      0 	    1.8 	      0 
   92.538	 DELIVER	    54 	   1.08 	   4.77 	      0 	    1.8 	      0 
   94.650	 DELIVER	    55 	   1.56 	   7.45 	      0 	    1.8 	      0 
   96.651	 DELIVER	    56 	   2.08 	   7.86 	      0 	    1.8 	 0.0533 
   98.261	 DELIVER	    57 	   2.46 	   9.76 	      0 	    1.8 	  0.255 
  104.535	 DELIVER	    58 	    2.7 	   8.87 	      0 	    1.8 	      0 
  104.794	 DELIVER	    59 	   1.49 	   8.15 	      0 	    1.8 	      0 
  105.871	 DELIVER	    60 	   1.64 	   7.84 	      0 	    1.8 	  0.338 
  106.221	 DELIVER	    61 	   2.77 	   8.38 	      0 	    1.8 	  0.295 
