    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    4.396	 DELIVER	     1 	  0.391 	   4.34 	      0 	      0 	      0 
   12.501	 DELIVER	     2 	   2.07 	   6.55 	      0 	      0 	      0 
   14.539	 DELIVER	     3 	   2.81 	   8.96 	      0 	      0 	      0 
   14.713	 DELIVER	     4 	   1.62 	   7.93 	      0 	      0 	   1.24 
   15.799	 DELIVER	     5 	   2.47 	   7.88 	      0 	      0 	  0.463 
   16.611	 DELIVER	     6 	   1.48 	   6.31 	      0 	      0 	  0.561 
   17.141	 DELIVER	     7 	    2.9 	   8.64 	      0 	      0 	   1.14 
   21.806	 DELIVER	     8 	  0.786 	   7.11 	      0 	      0 	      0 
   24.400	 DELIVER	     9 	   2.94 	     10 	      0 	      0 	      0 
   25.411	 DELIVER	    10 	   2.62 	   6.35 	      0 	      0 	      0 
   26.220	 DELIVER	    11 	  0.757 	   7.26 	      0 	      0 	      0 
   27.129	 DELIVER	    12 	   1.03 	    7.1 	      0 	      0 	      0 
   29.380	 DELIVER	    13 	   1.36 	   5.72 	      0 	      0 	      0 
   32.137	 DELIVER	    14 	   2.85 	   6.78 	      0 	      0 	      0 
   32.796	 DELIVER	    15 	   2.69 	   5.86 	      0 	      0 	      0 
   33.631	 DELIVER	    16 	   1.49 	   6.56 	      0 	      0 	   1.14 
   39.169	 DELIVER	    17 	   2.98 	   7.84 	      0 	      0 	      0 
   40.169	 DELIVER	    18 	   1.31 	   6.37 	      0 	      0 	      0 
   45.669	 DELIVER	    19 	   1.32 	   7.65 	      0 	      0 	      0 
   46.082	 DELIVER	    20 	   2.52 	   10.4 	      0 	      0 	      0 
   47.998	 DELIVER	    21 	   2.11 	   6.97 	      0 	      0 	      0 
   54.148	 DELIVER	    22 	   2.04 	   5.65 	      0 	      0 	      0 
   57.014	 DELIVER	    23 	   1.57 	   7.25 	      0 	      0 	      0 
   64.129	 DELIVER	    24 	  0.705 	    6.5 	      0 	  0.566 	      0 
   65.074	 DELIVER	    25 	  0.683 	   5.19 	      0 	   2.11 	      0 
   68.337	 DELIVER	    26 	  0.586 	   7.02 	      0 	   2.95 	   1.13 
   69.515	 DELIVER	    27 	   2.94 	     10 	      0 	   2.95 	      0 
   69.531	 DELIVER	    28 	  0.976 	   9.01 	      0 	   2.95 	   1.67 
   70.276	 DELIVER	    29 	   2.03 	   8.61 	  0.117 	   2.95 	   1.36 
   70.702	 DELIVER	    30 	  0.586 	   63.7 	  0.117 	   2.95 	   1.13 
   71.152	 DELIVER	    31 	  0.825 	   8.73 	  0.117 	   2.95 	   2.46 
   71.978	 DELIVER	    32 	   1.18 	    9.2 	  0.694 	   2.95 	   2.27 
   72.211	 DELIVER	    33 	   1.72 	   10.2 	  0.694 	   2.95 	   1.17 
   72.240	 DELIVER	    34 	   1.56 	   9.17 	  0.694 	   2.95 	   2.64 
   73.102	 DELIVER	    35 	   1.51 	   9.59 	  0.819 	   2.95 	   2.72 
   74.391	 DELIVER	    36 	  0.676 	   9.11 	  0.819 	   2.95 	   2.46 
   74.608	 DELIVER	    37 	   1.25 	   8.55 	  0.819 	   2.95 	   2.36 
   75.118	 DELIVER	    38 	   2.48 	   11.3 	  0.819 	   2.95 	   3.42 
   75.516	 DELIVER	    39 	      2 	   8.35 	  0.819 	   2.95 	    2.5 
   76.731	 DELIVER	    40 	   2.18 	   9.12 	  0.819 	   2.95 	   2.13 
   78.032	 DELIVER	    41 	    1.2 	   10.1 	  0.819 	   2.95 	   3.68 
   78.995	 DELIVER	    42 	  0.706 	   10.9 	  0.819 	   2.95 	   3.85 
   80.540	 DELIVER	    43 	   1.52 	   11.6 	  0.819 	   2.95 	   3.95 
   80.796	 DELIVER	    44 	   1.05 	   11.3 	  0.819 	   2.95 	   4.87 
   81.942	 DELIVER	    45 	   2.98 	   12.4 	   8.13 	   2.95 	   5.52 
   82.323	 DELIVER	    46 	   2.44 	     14 	   8.13 	   2.95 	   4.34 
   82.842	 DELIVER	    47 	   2.13 	   12.5 	   8.13 	   2.95 	   5.13 
   83.013	 DELIVER	    48 	   1.26 	   11.7 	   8.13 	   2.95 	   6.24 
   84.291	 DELIVER	    49 	   1.68 	   11.4 	   8.13 	   2.95 	   5.95 
   84.636	 DELIVER	    50 	  0.749 	   12.9 	   8.13 	   2.95 	   6.36 
   85.431	 DELIVER	    51 	   2.29 	   12.9 	   8.13 	   2.95 	   6.29 
   86.509	 DELIVER	    52 	  0.659 	   12.3 	   8.13 	   2.95 	   8.41 
   88.401	 DELIVER	    53 	   2.33 	   14.4 	   8.13 	   2.95 	    7.1 
   88.795	 DELIVER	    54 	   2.32 	   14.2 	   8.13 	   2.95 	   8.63 
   88.903	 DELIVER	    55 	   2.11 	   15.1 	   8.13 	   2.95 	   6.73 
   91.695	 DELIVER	    56 	   2.88 	   16.1 	   8.13 	     24 	   7.86 
   92.453	 DELIVER	    57 	   2.18 	     16 	   8.13 	   25.6 	   9.17 
   94.322	 DELIVER	    58 	   2.77 	   17.1 	   8.13 	   25.6 	   9.09 
   94.966	 DELIVER	    59 	    1.3 	   17.3 	   8.13 	   25.6 	   10.1 
   96.459	 DELIVER	    60 	   2.53 	   17.8 	   8.13 	   25.6 	   10.4 
   96.490	 DELIVER	    61 	    2.8 	   13.6 	   8.13 	   25.6 	   6.21 
   96.512	 DELIVER	    62 	   1.52 	   11.8 	   8.13 	   25.6 	   6.83 
   98.617	 DELIVER	    63 	   1.68 	   10.8 	   8.13 	   25.6 	   4.56 
   99.099	 DELIVER	    64 	    0.5 	     13 	   8.13 	   25.6 	    5.8 
  100.560	 DELIVER	    65 	   1.12 	    9.9 	   8.13 	   25.6 	   3.39 
  102.024	 DELIVER	    66 	   2.91 	   11.7 	   8.13 	   25.6 	   2.81 
  103.881	 DELIVER	    67 	   2.84 	   8.64 	   8.13 	   25.6 	      0 
  105.130	 DELIVER	    68 	  0.625 	   5.39 	   8.13 	   25.6 	      0 
  106.563	 DELIVER	    69 	   1.49 	   9.16 	   8.13 	   25.6 	      0 
  107.956	 DELIVER	    70 	   1.51 	   8.71 	   8.13 	   25.6 	      0 
  110.726	 DELIVER	    71 	  0.492 	   6.01 	   8.13 	   25.6 	      0 
  111.458	 DELIVER	    72 	   1.96 	   7.82 	   8.13 	   25.6 	      0 
  112.659	 DELIVER	    73 	   2.41 	   7.94 	   8.13 	   25.6 	  0.488 
  113.546	 DELIVER	    74 	   1.18 	   6.02 	   8.13 	   25.6 	 0.0827 
  114.492	 DELIVER	    75 	   2.27 	   8.23 	   8.13 	   25.6 	      0 
  115.672	 DELIVER	    76 	   2.32 	   6.53 	   8.13 	   25.6 	      0 
  116.081	 DELIVER	    77 	   2.52 	   6.05 	   8.13 	   25.6 	      0 
  119.283	 DELIVER	    78 	   1.25 	   8.76 	   8.13 	   25.6 	  0.938 
  119.678	 DELIVER	    79 	  0.447 	   5.13 	   8.13 	   25.6 	  0.718 
  119.761	 DELIVER	    80 	   2.72 	   8.65 	   8.13 	   25.6 	   1.43 
  121.724	 DELIVER	    81 	   1.77 	   10.1 	   8.13 	   25.6 	   1.08 
  122.041	 DELIVER	    82 	  0.447 	    117 	   8.13 	   25.6 	  0.718 
  122.134	 DELIVER	    83 	   1.86 	   8.87 	   8.13 	   25.6 	   1.84 
  122.650	 DELIVER	    84 	   2.64 	   7.66 	   8.13 	   25.6 	  0.718 
  124.534	 DELIVER	    85 	  0.813 	   6.83 	   8.13 	   25.6 	  0.397 
  125.105	 DELIVER	    86 	   2.64 	    117 	   8.13 	   25.6 	  0.718 
  126.425	 DELIVER	    87 	  0.653 	   6.33 	   8.13 	   25.8 	      0 
  126.722	 DELIVER	    88 	  0.592 	   5.03 	   8.13 	   25.8 	      0 
  126.824	 DELIVER	    89 	  0.476 	   10.7 	   8.13 	   25.8 	  0.814 
  128.115	 DELIVER	    90 	   1.02 	    5.1 	   8.13 	   25.8 	      0 
  129.502	 DELIVER	    91 	  0.429 	   7.33 	   8.13 	   25.8 	      0 
  129.612	 DELIVER	    92 	   1.71 	   5.96 	   8.13 	   25.8 	  0.381 
  130.614	 DELIVER	    93 	   2.51 	    7.7 	   8.13 	   25.8 	      0 
  132.121	 DELIVER	    94 	   1.51 	   8.02 	   8.13 	   25.8 	   1.64 
  132.272	 DELIVER	    95 	  0.817 	   7.25 	   8.13 	   25.8 	    1.4 
  134.403	 DELIVER	    96 	   1.74 	   9.18 	   8.13 	   25.8 	   2.01 
  135.579	 DELIVER	    97 	  0.996 	   11.5 	   8.13 	     28 	   1.37 
  135.692	 DELIVER	    98 	   1.18 	   8.55 	   8.13 	     28 	   0.11 
  135.873	 DELIVER	    99 	  0.391 	    6.3 	   8.13 	     28 	      0 
  135.903	 DELIVER	   100 	   2.22 	    7.2 	   8.13 	     28 	      0 
  140.157	 DELIVER	   101 	   2.26 	   7.85 	   9.37 	   28.4 	 0.0647 
  140.179	 DELIVER	   102 	  0.627 	   8.02 	   9.37 	   28.4 	      0 
  140.240	 DELIVER	   103 	   2.79 	   7.92 	   9.37 	   28.4 	  0.468 
  140.565	 DELIVER	   104 	   1.34 	   7.96 	   9.59 	   28.4 	   2.03 
  141.723	 DELIVER	   105 	  0.608 	   8.38 	   9.59 	   28.4 	    3.1 
  141.795	 DELIVER	   106 	   1.34 	    134 	   9.59 	   28.4 	   2.03 
  142.088	 DELIVER	   107 	   2.74 	   8.89 	   9.59 	   28.4 	   2.78 
  144.021	 DELIVER	   108 	   1.81 	   9.37 	   9.59 	   28.4 	    2.4 
  144.355	 DELIVER	   109 	   2.26 	    137 	   9.59 	   28.4 	 0.0647 
  147.497	 DELIVER	   110 	   1.69 	   11.4 	   9.59 	   37.4 	   2.76 
  147.564	 DELIVER	   111 	  0.584 	   11.6 	   9.59 	   37.4 	   2.78 
  148.038	 DELIVER	   112 	   1.76 	   11.4 	   9.59 	   39.4 	   3.01 
  148.178	 DELIVER	   113 	   1.17 	   11.4 	   9.59 	   39.4 	   3.79 
  148.935	 DELIVER	   114 	   1.49 	   11.5 	   9.59 	   39.4 	   4.03 
  149.115	 DELIVER	   115 	  0.388 	   12.5 	   9.59 	   39.4 	   2.67 
  150.919	 DELIVER	   116 	   2.68 	   13.5 	   9.59 	   39.4 	   4.27 
  151.846	 DELIVER	   117 	   2.19 	     12 	   9.59 	   39.4 	   5.74 
  152.085	 DELIVER	   118 	   1.23 	     14 	   9.59 	   39.4 	   6.33 
  152.400	 DELIVER	   119 	   2.19 	    140 	   9.59 	   39.4 	   5.74 
  153.015	 DELIVER	   120 	   1.26 	     13 	   9.59 	   39.4 	   5.64 
  154.497	 DELIVER	   121 	  0.836 	   14.2 	   9.59 	   39.4 	   6.56 
  154.601	 DELIVER	   122 	   1.87 	   10.6 	   9.59 	   39.4 	   3.69 
  155.334	 DELIVER	   123 	   2.25 	   8.64 	   9.59 	   39.4 	    2.9 
  155.339	 DELIVER	   124 	   1.28 	   13.8 	   9.59 	   39.4 	   6.22 
  156.804	 DELIVER	   125 	  0.409 	   8.14 	   9.59 	   39.4 	   1.58 
  157.504	 DELIVER	   126 	   1.24 	   11.8 	   9.59 	   39.4 	   3.34 
  158.834	 DELIVER	   127 	   0.98 	   6.99 	   9.59 	   39.4 	      0 
  160.433	 DELIVER	   128 	   1.45 	   6.24 	   9.59 	   39.4 	      0 
  161.778	 DELIVER	   129 	   1.54 	   8.57 	   9.59 	   39.4 	      0 
  165.149	 DELIVER	   130 	  0.714 	   10.1 	   9.59 	   39.4 	      0 
  165.540	 DELIVER	   131 	   1.13 	   4.79 	   9.59 	   39.4 	      0 
  166.659	 DELIVER	   132 	   2.34 	   8.46 	   9.59 	   39.4 	      0 
  167.999	 DELIVER	   133 	   2.08 	      8 	   9.59 	   39.4 	      0 
  171.145	 DELIVER	   134 	   2.15 	   8.12 	   9.59 	   39.4 	      0 
  178.909	 DELIVER	   135 	  0.643 	     10 	   9.59 	   39.4 	      0 
  179.407	 DELIVER	   136 	  0.534 	     10 	   9.59 	   39.4 	      0 
  181.888	 DELIVER	   137 	    1.3 	   5.62 	   9.59 	   39.4 	      0 
  183.294	 DELIVER	   138 	   1.88 	   6.65 	   9.59 	   39.4 	      0 
  183.668	 DELIVER	   139 	   2.57 	   10.3 	   9.59 	   39.4 	      0 
  185.234	 DELIVER	   140 	    2.6 	   7.29 	   9.59 	   39.4 	      0 
  185.264	 DELIVER	   141 	  0.455 	    5.3 	   9.59 	   39.4 	  0.366 
  185.967	 DELIVER	   142 	  0.816 	   6.45 	   9.59 	   39.4 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.428 Time Sample Var. =	 0.5782
 Event Ave. =	  1.616 Event Sample Var. =	 0.6057
 Minimum =	 0.3877
 Maximum =	  2.985
SYSTEM[ID[7]]:
 Time Ave. = 	  10.79 Time Sample Var. =	  356.4
 Event Ave. =	  13.88 Event Sample Var. =	  515.9
 Minimum =	  4.343
 Maximum =	  140.4
RATIO[0]:
 Time Ave. = 	  5.998 Time Sample Var. =	  18.38
 Event Ave. =	  6.115 Event Sample Var. =	  15.88
 Minimum =	      0
 Maximum =	  9.595
RATIO[3]:
 Time Ave. = 	   21.6 Time Sample Var. =	    293
 Event Ave. =	  19.76 Event Sample Var. =	  233.1
 Minimum =	      0
 Maximum =	  39.43
WAIT[ID[7]]:
 Time Ave. = 	  1.118 Time Sample Var. =	  4.798
 Event Ave. =	  2.102 Event Sample Var. =	  6.835
 Minimum =	      0
 Maximum =	  10.43
