    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.502	 DELIVER	     1 	  0.438 	   5.48 	      0 	      0 	      0 
   12.075	 DELIVER	     2 	  0.438 	    5.7 	      0 	      0 	      0 
   18.092	 DELIVER	     3 	   1.67 	   8.71 	      0 	      0 	      0 
   19.023	 DELIVER	     4 	   2.39 	   6.92 	      0 	      0 	      0 
   20.931	 DELIVER	     5 	   2.45 	    8.3 	      0 	      0 	      0 
   21.250	 DELIVER	     6 	   2.44 	    6.6 	      0 	      0 	      0 
   22.344	 DELIVER	     7 	   2.75 	   6.37 	      0 	      0 	      0 
   25.904	 DELIVER	     8 	   2.02 	   6.24 	      0 	      0 	      0 
   27.824	 DELIVER	     9 	   1.76 	   8.82 	      0 	      0 	      0 
   30.708	 DELIVER	    10 	    1.8 	   6.79 	      0 	      0 	      0 
   35.913	 DELIVER	    11 	  0.997 	    4.5 	      0 	      0 	      0 
   37.448	 DELIVER	    12 	    2.3 	   9.78 	      0 	      0 	      0 
   37.700	 DELIVER	    13 	  0.698 	   7.17 	      0 	      0 	      0 
   42.638	 DELIVER	    14 	  0.735 	   6.39 	      0 	      0 	      0 
   48.151	 DELIVER	    15 	  0.639 	   5.79 	      0 	      0 	      0 
   48.738	 DELIVER	    16 	   1.99 	   7.64 	      0 	      0 	      0 
   49.739	 DELIVER	    17 	   1.68 	   6.66 	      0 	      0 	      0 
   52.618	 DELIVER	    18 	   2.49 	   8.42 	      0 	      0 	      0 
   52.667	 DELIVER	    19 	   1.19 	    8.1 	      0 	      0 	  0.198 
   57.770	 DELIVER	    20 	   2.58 	   7.09 	  0.638 	      0 	      0 
   58.580	 DELIVER	    21 	   2.82 	   8.49 	  0.638 	      0 	      0 
   59.639	 DELIVER	    22 	   1.56 	   8.37 	  0.638 	   7.06 	   1.99 
   63.022	 DELIVER	    23 	   2.95 	   12.2 	  0.638 	   9.96 	   2.11 
   63.873	 DELIVER	    24 	   1.58 	   12.3 	  0.638 	   9.96 	   4.32 
   63.881	 DELIVER	    25 	   2.02 	   12.2 	  0.638 	   9.96 	   4.64 
   63.895	 DELIVER	    26 	   2.02 	   51.7 	  0.638 	   9.96 	   4.64 
   64.121	 DELIVER	    27 	  0.428 	   12.1 	  0.638 	   10.9 	    5.4 
   64.137	 DELIVER	    28 	  0.735 	   11.8 	  0.638 	   10.9 	   5.51 
   66.991	 DELIVER	    29 	   2.92 	   13.5 	  0.638 	   10.9 	   5.12 
   67.784	 DELIVER	    30 	   2.02 	   13.3 	  0.638 	   10.9 	   6.41 
   68.273	 DELIVER	    31 	   2.47 	   12.7 	  0.638 	   10.9 	   5.97 
   70.286	 DELIVER	    32 	   2.51 	   17.3 	  0.638 	   10.9 	   5.43 
   70.387	 DELIVER	    33 	   1.71 	   12.5 	  0.638 	   10.9 	   5.01 
   72.230	 DELIVER	    34 	   0.84 	   10.6 	  0.638 	   10.9 	   3.69 
   72.346	 DELIVER	    35 	   1.32 	     13 	  0.638 	   10.9 	   4.68 
   72.657	 DELIVER	    36 	   1.63 	   11.1 	  0.638 	   10.9 	   3.12 
   72.845	 DELIVER	    37 	    1.8 	   7.88 	  0.638 	   10.9 	   1.29 
   72.956	 DELIVER	    38 	  0.762 	   5.42 	  0.638 	   10.9 	  0.169 
   73.216	 DELIVER	    39 	  0.802 	   5.02 	  0.638 	   10.9 	  0.279 
   73.326	 DELIVER	    40 	  0.451 	   5.53 	  0.638 	   10.9 	   0.26 
   74.313	 DELIVER	    41 	   1.56 	   11.3 	  0.638 	   10.9 	    3.1 
   75.195	 DELIVER	    42 	    1.2 	   5.29 	  0.638 	   10.9 	      0 
   76.213	 DELIVER	    43 	   1.43 	   5.61 	  0.638 	   10.9 	  0.498 
   77.672	 DELIVER	    44 	   1.05 	   7.19 	  0.638 	   10.9 	      0 
   81.392	 DELIVER	    45 	   2.29 	   6.87 	  0.638 	   10.9 	      0 
   81.914	 DELIVER	    46 	   1.35 	   7.59 	  0.638 	   10.9 	      0 
   82.558	 DELIVER	    47 	   2.05 	   5.53 	  0.638 	   10.9 	      0 
