    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    8.094	 DELIVER	     1 	   1.19 	   5.52 	      0 	      0 	      0 
    8.371	 DELIVER	     2 	   2.71 	   8.28 	      0 	      0 	      0 
    9.520	 DELIVER	     3 	   2.33 	   5.76 	      0 	      0 	      0 
   11.385	 DELIVER	     4 	   1.78 	    4.9 	      0 	      0 	      0 
   12.446	 DELIVER	     5 	    1.3 	    5.9 	      0 	      0 	      0 
   18.020	 DELIVER	     6 	   1.43 	   5.79 	      0 	      0 	      0 
   19.730	 DELIVER	     7 	   1.21 	   5.81 	      0 	      0 	      0 
   20.667	 DELIVER	     8 	   1.02 	   6.16 	      0 	      0 	  0.293 
   21.529	 DELIVER	     9 	   2.47 	   9.21 	      0 	      0 	      0 
   22.559	 DELIVER	    10 	   2.72 	    7.8 	      0 	      0 	  0.375 
   23.062	 DELIVER	    11 	   2.17 	    6.3 	      0 	      0 	      0 
   23.417	 DELIVER	    12 	  0.376 	   6.57 	      0 	      0 	   1.02 
   26.997	 DELIVER	    13 	   1.23 	   6.79 	      0 	      0 	      0 
   27.419	 DELIVER	    14 	   2.46 	   6.88 	      0 	      0 	      0 
   34.211	 DELIVER	    15 	    1.6 	   7.61 	      0 	      0 	      0 
   35.993	 DELIVER	    16 	  0.443 	   6.46 	      0 	      0 	      0 
   37.377	 DELIVER	    17 	   2.84 	   7.74 	      0 	      0 	      0 
   39.258	 DELIVER	    18 	  0.707 	   6.49 	      0 	      0 	      0 
   58.250	 DELIVER	    19 	   1.43 	   8.75 	      0 	      0 	      0 
   59.014	 DELIVER	    20 	   2.31 	   5.43 	      0 	      0 	      0 
   59.208	 DELIVER	    21 	   2.26 	    8.3 	      0 	      0 	      0 
   60.401	 DELIVER	    22 	   2.61 	   7.66 	      0 	      0 	      0 
   62.951	 DELIVER	    23 	    1.8 	    8.2 	      0 	      0 	  0.602 
   64.014	 DELIVER	    24 	   2.57 	   9.04 	      0 	      0 	  0.917 
   64.191	 DELIVER	    25 	   1.14 	   6.53 	      0 	      0 	  0.732 
   64.486	 DELIVER	    26 	  0.755 	   6.85 	      0 	      0 	      0 
   64.712	 DELIVER	    27 	   2.29 	   6.33 	      0 	      0 	 0.0825 
   66.762	 DELIVER	    28 	  0.788 	   7.45 	      0 	      0 	   1.44 
   68.356	 DELIVER	    29 	   2.78 	    9.4 	      0 	      0 	  0.579 
   69.844	 DELIVER	    30 	  0.651 	   5.14 	      0 	      0 	      0 
   69.998	 DELIVER	    31 	    2.7 	   9.68 	      0 	      0 	   1.22 
   70.985	 DELIVER	    32 	  0.651 	   65.8 	      0 	      0 	      0 
   71.227	 DELIVER	    33 	   1.69 	   7.91 	      0 	      0 	  0.932 
   72.597	 DELIVER	    34 	   1.03 	   6.36 	      0 	      0 	      0 
   73.151	 DELIVER	    35 	   2.93 	   7.02 	      0 	      0 	      0 
   75.005	 DELIVER	    36 	   2.34 	   6.62 	      0 	      0 	  0.675 
   77.793	 DELIVER	    37 	   2.82 	   11.5 	      0 	      0 	  0.988 
   78.309	 DELIVER	    38 	   1.46 	   9.92 	      0 	      0 	    1.7 
   78.760	 DELIVER	    39 	   1.89 	   8.05 	      0 	      0 	  0.846 
   79.702	 DELIVER	    40 	   1.09 	   6.42 	      0 	      0 	  0.615 
   79.876	 DELIVER	    41 	   2.49 	   10.4 	      0 	      0 	    1.9 
   82.086	 DELIVER	    42 	   2.08 	   8.17 	      0 	      0 	   2.15 
   82.814	 DELIVER	    43 	   2.63 	   9.62 	      0 	      0 	  0.247 
   84.681	 DELIVER	    44 	   1.32 	   9.91 	      0 	      0 	   2.48 
   85.304	 DELIVER	    45 	   1.95 	   6.09 	      0 	      0 	      0 
   85.379	 DELIVER	    46 	    2.1 	   9.42 	      0 	      0 	   2.18 
   86.792	 DELIVER	    47 	   2.27 	   12.9 	      0 	      0 	   1.11 
   87.810	 DELIVER	    48 	   2.09 	   7.76 	      0 	      0 	  0.201 
   91.307	 DELIVER	    49 	   2.74 	   9.03 	      0 	      0 	      0 
   92.386	 DELIVER	    50 	   1.92 	   5.82 	      0 	      0 	      0 
   92.808	 DELIVER	    51 	   1.91 	   7.56 	      0 	      0 	      0 
