    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.11 	   11.9 	      0 	      0 
    0.086	    ARR	     1 	   2.11 	  0.086 	      0 	      0 
    0.086	 TOPPING	     1 	  0.086 	  0.086 	      0 	      0 
    0.168	    ARR	     2 	  0.086 	  0.086 	      0 	      0 
    0.168	 TOPPING	     2 	  0.086 	  0.086 	      0 	      0 
    0.770	   COOK	     1 	  0.684 	  0.086 	      0 	      0 
    1.891	   COOK	     2 	  0.684 	  0.086 	      0 	      0 
    3.640	    ARR	     3 	  0.684 	  0.086 	      0 	      0 
    3.640	 TOPPING	     3 	  0.684 	  0.086 	      0 	      0 
    5.280	    ARR	     4 	  0.684 	  0.086 	      0 	      0 
    5.280	 TOPPING	     4 	  0.684 	  0.086 	      0 	      0 
    6.009	  READY	     1 	  0.684 	  0.086 	      0 	      0 
    6.009	 FINISH	     1 	  0.684 	  0.086 	      0 	      0 
    6.371	   COOK	     3 	  0.684 	  0.086 	      0 	      0 
    6.628	   COOK	     4 	  0.684 	  0.086 	      0 	      0 
    6.636	 DELIVER	     1 	  0.684 	   6.55 	      0 	      0 
    6.733	  READY	     2 	  0.684 	   6.55 	      0 	      0 
    6.733	 FINISH	     2 	  0.684 	   6.55 	      0 	      0 
    7.747	 DELIVER	     2 	   1.72 	   7.58 	      0 	      0 
    8.802	    ARR	     5 	   1.72 	   7.58 	      0 	      0 
    8.802	 TOPPING	     5 	   1.72 	   7.58 	      0 	      0 
    9.236	    ARR	     6 	   1.72 	   7.58 	      0 	      0 
    9.236	 TOPPING	     6 	   1.72 	   7.58 	      0 	      0 
   10.468	  READY	     3 	   1.72 	   7.58 	      0 	      0 
   10.468	 FINISH	     3 	   1.72 	   7.58 	      0 	      0 
   10.481	  READY	     4 	   1.72 	   7.58 	      0 	      0 
   10.481	 FINISH	     4 	   1.72 	   7.58 	      0 	      0 
   10.967	   COOK	     5 	   1.72 	   7.58 	      0 	      0 
   11.114	 DELIVER	     3 	   2.99 	   7.47 	      0 	      0 
   11.746	   COOK	     6 	   2.99 	   7.47 	      0 	      0 
   12.221	 DELIVER	     4 	   1.09 	   6.94 	      0 	      0 
   15.331	    ARR	     7 	   1.09 	   6.94 	      0 	      0 
   15.331	 TOPPING	     7 	   1.09 	   6.94 	      0 	      0 
   16.406	   COOK	     7 	   1.09 	   6.94 	      0 	      0 
   16.409	    ARR	     8 	   1.09 	   6.94 	      0 	      0 
   16.409	 TOPPING	     8 	   1.09 	   6.94 	      0 	      0 
   16.460	  READY	     5 	   1.09 	   6.94 	      0 	      0 
   16.460	 FINISH	     5 	   1.09 	   6.94 	      0 	      0 
   16.519	  READY	     6 	   1.09 	   6.94 	      0 	      0 
   16.519	 FINISH	     6 	   1.09 	   6.94 	      0 	      0 
   16.770	 DELIVER	     5 	   2.94 	   7.97 	      0 	      0 
   17.414	    ARR	     9 	   2.94 	   7.97 	      0 	      0 
   17.414	 TOPPING	     9 	   2.94 	   7.97 	      0 	      0 
   17.962	 DELIVER	     6 	   1.73 	   8.73 	      0 	      0 
   18.059	    ARR	    10 	   1.73 	   8.73 	      0 	      0 
   19.254	   COOK	     8 	   1.73 	   8.73 	      0 	      0 
   19.254	 TOPPING	    10 	   1.73 	   8.73 	      0 	      0 
   19.598	   COOK	     9 	   1.73 	   8.73 	      0 	      0 
   19.853	    ARR	    11 	   1.73 	   8.73 	      0 	      0 
