    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.731	 DELIVER	     1 	  0.414 	   5.71 	      0 	      0 	      0 
    6.270	 DELIVER	     2 	   1.21 	   5.43 	      0 	      0 	      0 
    9.200	 DELIVER	     3 	   1.53 	   7.68 	      0 	      0 	      0 
   12.041	 DELIVER	     4 	  0.699 	   7.64 	      0 	      0 	      0 
   12.282	 DELIVER	     5 	   1.81 	   7.17 	      0 	      0 	      0 
   13.303	 DELIVER	     6 	   2.62 	   6.39 	      0 	      0 	      0 
   13.974	 DELIVER	     7 	   2.83 	   6.26 	      0 	      0 	      0 
   18.171	 DELIVER	     8 	   2.17 	   6.41 	      0 	      0 	      0 
   18.317	 DELIVER	     9 	   1.47 	   6.14 	      0 	      0 	      0 
   20.204	 DELIVER	    10 	   1.66 	   7.43 	      0 	      0 	  0.871 
   32.081	 DELIVER	    11 	   1.93 	   5.69 	      0 	      0 	      0 
   32.397	 DELIVER	    12 	   1.87 	   6.45 	      0 	      0 	      0 
   41.584	 DELIVER	    13 	   2.74 	   8.24 	      0 	      0 	      0 
   45.610	 DELIVER	    14 	   2.37 	    7.9 	      0 	      0 	      0 
   49.073	 DELIVER	    15 	   1.45 	    5.5 	      0 	      0 	      0 
   51.230	 DELIVER	    16 	   1.34 	   5.39 	      0 	      0 	      0 
   58.474	 DELIVER	    17 	   1.11 	   5.21 	      0 	      0 	  0.426 
   59.743	 DELIVER	    18 	   1.51 	   7.56 	      0 	      0 	      0 
   60.281	 DELIVER	    19 	   2.59 	   7.68 	      0 	      0 	      0 
   60.438	 DELIVER	    20 	  0.583 	   6.59 	      0 	      0 	  0.957 
   64.360	 DELIVER	    21 	   2.95 	   6.76 	      0 	      0 	      0 
   65.520	 DELIVER	    22 	  0.747 	   6.47 	      0 	      0 	      0 
   66.852	 DELIVER	    23 	   1.48 	   10.6 	      0 	      0 	      0 
   66.997	 DELIVER	    24 	   1.33 	   5.48 	      0 	      0 	      0 
   70.463	 DELIVER	    25 	   2.06 	   8.22 	      0 	      0 	      0 
   70.884	 DELIVER	    26 	   1.58 	   5.36 	      0 	      0 	      0 
   72.255	 DELIVER	    27 	   2.05 	   6.21 	      0 	      0 	      0 
   77.018	 DELIVER	    28 	   2.42 	   10.9 	      0 	   2.86 	   1.03 
   77.744	 DELIVER	    29 	   2.75 	   10.5 	      0 	   3.01 	   1.85 
   79.015	 DELIVER	    30 	   2.75 	   68.5 	      0 	   3.62 	   1.85 
   79.105	 DELIVER	    31 	   1.11 	   10.8 	      0 	   3.62 	   1.24 
   79.262	 DELIVER	    32 	   2.74 	   8.91 	      0 	   3.62 	  0.877 
   79.657	 DELIVER	    33 	  0.591 	   10.9 	      0 	   3.62 	   1.84 
   79.799	 DELIVER	    34 	  0.695 	   8.56 	      0 	   3.62 	   1.89 
   80.091	 DELIVER	    35 	   1.31 	   9.01 	      0 	   3.62 	  0.745 
   80.246	 DELIVER	    36 	   1.33 	   8.17 	      0 	   3.62 	   1.89 
   81.161	 DELIVER	    37 	  0.468 	    7.6 	      0 	   3.62 	   2.47 
   81.510	 DELIVER	    38 	  0.523 	   7.78 	      0 	   3.62 	   2.77 
   81.550	 DELIVER	    39 	    2.2 	   9.47 	      0 	   3.62 	   1.75 
   82.169	 DELIVER	    40 	   1.12 	   8.83 	      0 	   3.62 	   1.96 
   82.998	 DELIVER	    41 	    2.1 	   9.34 	      0 	   3.62 	   2.77 
   83.285	 DELIVER	    42 	  0.696 	   8.97 	      0 	   3.62 	   2.71 
   84.931	 DELIVER	    43 	   1.33 	   8.32 	      0 	   8.17 	   1.91 
   85.469	 DELIVER	    44 	   1.51 	   8.59 	      0 	   8.17 	   1.67 
   85.752	 DELIVER	    45 	  0.825 	   11.2 	      0 	   8.17 	   3.14 
   86.133	 DELIVER	    46 	   2.07 	   8.38 	      0 	   8.17 	    2.1 
   88.042	 DELIVER	    47 	   1.42 	   9.88 	      0 	   8.17 	   3.76 
   88.046	 DELIVER	    48 	   2.88 	   10.1 	      0 	   8.17 	   2.12 
   90.213	 DELIVER	    49 	   2.87 	   10.4 	      0 	   8.17 	   3.58 
   91.056	 DELIVER	    50 	    2.8 	   12.3 	      0 	   8.17 	   4.14 
   92.383	 DELIVER	    51 	   1.04 	   12.5 	      0 	   8.17 	   5.84 
   94.033	 DELIVER	    52 	   1.39 	   13.6 	      0 	   8.17 	   6.26 
   94.986	 DELIVER	    53 	   0.43 	   15.1 	      0 	   8.17 	   6.31 
  101.811	 DELIVER	    54 	   2.11 	   8.68 	      0 	   8.17 	      0 
  102.525	 DELIVER	    55 	   1.14 	   5.13 	      0 	   8.17 	      0 
  103.280	 DELIVER	    56 	   2.52 	   7.75 	      0 	   8.17 	      0 
  106.824	 DELIVER	    57 	  0.621 	   5.91 	      0 	   8.17 	      0 
  109.512	 DELIVER	    58 	   2.55 	   7.31 	      0 	   8.17 	      0 
  112.654	 DELIVER	    59 	   2.96 	   7.27 	      0 	   8.17 	      0 
  113.136	 DELIVER	    60 	   2.44 	   9.27 	      0 	   8.17 	      0 
  114.802	 DELIVER	    61 	   1.35 	   7.34 	      0 	   8.17 	      0 
  121.145	 DELIVER	    62 	  0.524 	   4.85 	      0 	   8.17 	      0 
  122.630	 DELIVER	    63 	   2.29 	   5.39 	      0 	   8.17 	      0 
  125.222	 DELIVER	    64 	   2.34 	   6.29 	      0 	   8.17 	  0.194 
  125.435	 DELIVER	    65 	   1.97 	   8.28 	      0 	   8.17 	      0 
  126.802	 DELIVER	    66 	   1.66 	   6.56 	      0 	   8.17 	   1.11 
  127.439	 DELIVER	    67 	   1.27 	   7.35 	      0 	   8.17 	      0 
  128.231	 DELIVER	    68 	  0.921 	   7.27 	      0 	   11.2 	   2.06 
